loop-outlier=0.2858112400996692
loop-outlier=0.4007797282068463
loop-outlier=0.02756294530446645
loop-outlier=0.19633095182629934
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.18064418132212054
loop-outlier=0.09641562298273582
loop-outlier=0.949966848668988
loop-outlier=0.026720085095738245
loop-outlier=0.08733271052954837
loop-outlier=0.0
loop-outlier=0.06924098157298805
loop-outlier=0.11924622377232438
loop-outlier=0.30014085281662095
loop-outlier=0.07059441949185001
loop-outlier=0.308377278239904
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.08564893685110304
loop-outlier=0.07463579702080061
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.12635078290988835
loop-outlier=0.06429394515374676
loop-outlier=0.030870164883105858
loop-outlier=0.14609689427446365
loop-outlier=0.04531187232727374
loop-outlier=0.5773595623621444
loop-outlier=0.08034480120017219
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.04236517184853915
loop-outlier=0.07253301051949021
loop-outlier=0.06263592496998951
loop-outlier=0.11868807718149865
loop-outlier=0.22853463072763996
loop-outlier=0.044703788435881645
loop-outlier=0.33698532019257055
loop-outlier=0.4908204359401751
loop-outlier=0.5929428744045164
loop-outlier=0.24161117503712734
loop-outlier=0.2829846262977102
loop-outlier=0.5946840791454149
loop-outlier=0.4691777332046644
loop-outlier=0.04868519820307517
loop-outlier=0.04310374262534308
loop-outlier=0.029117779481993847
loop-outlier=0.08162084637278902
loop-outlier=0.10562071305941083
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.13121450490597963
loop-outlier=0.26606679193437704
loop-outlier=0.3687853310757599
loop-outlier=0.01741801951084043
loop-outlier=0.2845646114987193
loop-outlier=0.22729789649342644
loop-outlier=0.2289016567633091
loop-outlier=0.0
loop-outlier=0.1422199288759838
loop-outlier=0.21203863790951855
loop-outlier=0.0
loop-outlier=0.058228220856783704
loop-outlier=0.0
loop-outlier=0.043344593798150435
loop-outlier=0.09999488849086877
loop-outlier=0.2543105865526789
loop-outlier=0.0
loop-outlier=0.5998620930569029
loop-outlier=0.44516936299315474
loop-outlier=0.18673236728652307
loop-outlier=0.2334698514479054
loop-outlier=0.977998800531388
loop-outlier=0.11540654667884345
loop-outlier=0.1184911187886193
loop-outlier=0.7867163163935248
loop-outlier=0.1736342116913903
loop-outlier=0.11020139200397189
loop-outlier=0.0
loop-outlier=0.04507212244411814
loop-outlier=0.3250581636044921
loop-outlier=0.1297532272285066
loop-outlier=0.07122055867933517
loop-outlier=0.32713915195861626
loop-outlier=0.20388561275415662
loop-outlier=0.47143331875457667
loop-outlier=0.0958414635966613
loop-outlier=0.07653504144549515
loop-outlier=0.08110999057529
loop-outlier=0.08139005759982984
loop-outlier=0.1052306258443832
loop-outlier=0.06943003028573565
loop-outlier=0.18610982366724135
loop-outlier=0.053591144182554104
loop-outlier=0.47442216236956647
loop-outlier=0.19957740005919816
loop-outlier=0.04344025811209748
loop-outlier=0.5610590352091557
loop-outlier=0.19638006344024672
loop-outlier=0.26477974594062165
loop-outlier=0.21867031755872077
loop-outlier=0.16972069710315532
loop-outlier=0.08812962853078304
loop-outlier=0.06157701927841633
loop-outlier=0.16093178652534357
loop-outlier=0.0
loop-outlier=0.09502899192530298
loop-outlier=0.16653984953861203
loop-outlier=0.1844172315380574
loop-outlier=0.01276017498969453
loop-outlier=0.12069582271680686
loop-outlier=0.0
loop-outlier=0.14785908540434559
