cof-outlier=0.9798790318788061
cof-outlier=1.146283766544327
cof-outlier=1.057425410761775
cof-outlier=1.3131581496798848
cof-outlier=1.0425777488397763
cof-outlier=1.12086833746077
cof-outlier=1.0402809194076652
cof-outlier=1.17871756474815
cof-outlier=1.3390341260382441
cof-outlier=1.1898624933342756
cof-outlier=1.4846914634838846
cof-outlier=1.0266573944137103
cof-outlier=1.1815440393157437
cof-outlier=1.1180246283476858
cof-outlier=1.1025630259744306
cof-outlier=1.2267147945298267
cof-outlier=1.092334031211776
cof-outlier=1.0063389288116396
cof-outlier=1.0881203953767595
cof-outlier=1.0984078057061308
cof-outlier=1.125635114581039
cof-outlier=1.0748014756178568
cof-outlier=1.0748014756178568
cof-outlier=1.0615364495831812
cof-outlier=0.948288132735418
cof-outlier=1.0247612211660584
cof-outlier=1.3865599931612669
cof-outlier=0.950365996597755
cof-outlier=1.755267989611152
cof-outlier=1.4890870850777236
cof-outlier=1.0473757885565251
cof-outlier=0.9253409933963799
cof-outlier=1.2468576504507898
cof-outlier=1.267318956840295
cof-outlier=1.0066264336834523
cof-outlier=1.0175731077870651
cof-outlier=1.3282473100065764
cof-outlier=1.1900860942506248
cof-outlier=1.343999751570435
cof-outlier=1.173412849881377
cof-outlier=1.0744392544793055
cof-outlier=1.7277304444157733
cof-outlier=1.1730003313655997
cof-outlier=1.3309484253098407
cof-outlier=1.1110024773603249
cof-outlier=0.910237398831058
cof-outlier=1.040923213200917
cof-outlier=1.3993406481742894
cof-outlier=1.2592622144661794
cof-outlier=1.1535130893730234
cof-outlier=1.189728658899522
cof-outlier=1.036368875886531
cof-outlier=1.1699132758539703
cof-outlier=1.074381936120458
cof-outlier=1.0353710440054746
cof-outlier=1.0587415965629141
cof-outlier=1.0564758795851272
cof-outlier=1.0704357105967988
cof-outlier=1.2620117236470016
cof-outlier=0.9149817824329571
cof-outlier=1.1048358568726186
cof-outlier=1.1596520094305387
cof-outlier=0.9528663740182407
cof-outlier=0.9399764867055665
cof-outlier=0.9149817824329571
cof-outlier=1.1620120615074359
cof-outlier=1.4013556737214454
cof-outlier=1.1583636790800114
cof-outlier=1.2015331259635245
cof-outlier=1.0631139524982103
cof-outlier=1.697701203583123
cof-outlier=1.138285187005129
cof-outlier=1.2455234994678681
cof-outlier=1.683126963532231
cof-outlier=1.1378948787383698
cof-outlier=1.0274906386340064
cof-outlier=1.268486857023276
cof-outlier=1.2194561193101705
cof-outlier=1.114384477285396
cof-outlier=1.058741596562914
cof-outlier=1.2171682600521958
cof-outlier=1.093080761321235
cof-outlier=1.4437017140914687
cof-outlier=1.3159268801151993
cof-outlier=1.0217051560234507
cof-outlier=1.137612090776676
cof-outlier=1.3874293440759167
cof-outlier=0.9717369272917382
cof-outlier=1.024141179092081
cof-outlier=1.2104244350845397
cof-outlier=1.2104244350845397
cof-outlier=1.2048610312841714
cof-outlier=0.9474442909757125
cof-outlier=1.11546949855108
cof-outlier=1.1791932102894973
cof-outlier=1.3504413337248604
cof-outlier=1.0696569375606955
cof-outlier=1.0519432474307207
cof-outlier=1.286013667234634
cof-outlier=1.0175731077870651
cof-outlier=0.9475623057729204
cof-outlier=1.054919640623743
cof-outlier=1.1650463571965515
cof-outlier=1.1452818810795529
cof-outlier=1.0066264336834525
cof-outlier=1.3000395079148936
cof-outlier=0.9409743551282372
