kdeos-outlier=0.6526479448888842
kdeos-outlier=0.739061746498732
kdeos-outlier=0.9328112359572703
kdeos-outlier=0.5002502496320813
kdeos-outlier=0.5569862295338284
kdeos-outlier=0.746066459130998
kdeos-outlier=0.8045373467129311
kdeos-outlier=0.7645941197445009
kdeos-outlier=0.564453862118289
kdeos-outlier=0.8407474096041045
kdeos-outlier=0.6944012307630202
kdeos-outlier=0.7807109961993125
kdeos-outlier=0.11049558922706704
kdeos-outlier=0.17337197147075417
kdeos-outlier=0.12373025273968108
kdeos-outlier=0.9390019609257574
kdeos-outlier=0.8651310626132992
kdeos-outlier=0.10273347772920804
kdeos-outlier=0.1569222745910267
kdeos-outlier=0.919429824495086
kdeos-outlier=0.7741777366364573
kdeos-outlier=0.33663397407977275
kdeos-outlier=0.8199835508213038
kdeos-outlier=0.08371111958132543
kdeos-outlier=0.7488182883813576
kdeos-outlier=0.697520860845006
kdeos-outlier=0.07484690961011281
kdeos-outlier=0.42428763353887183
kdeos-outlier=0.7248889972763595
kdeos-outlier=0.9146505186325588
kdeos-outlier=0.11630221225206988
kdeos-outlier=0.21439110074097184
kdeos-outlier=0.3816650361739032
kdeos-outlier=0.831584083030237
kdeos-outlier=0.22642972545559675
kdeos-outlier=0.8971233199648334
kdeos-outlier=0.6310956975216315
kdeos-outlier=0.9062363877360528
kdeos-outlier=0.9181210522211891
kdeos-outlier=0.3474115733369884
kdeos-outlier=0.0976241129307589
kdeos-outlier=0.8438159804805911
kdeos-outlier=0.9602187309261049
kdeos-outlier=0.7911602294474034
kdeos-outlier=0.7213083454934013
kdeos-outlier=0.8929603321611044
kdeos-outlier=0.7922745062870107
kdeos-outlier=0.1377296596806848
kdeos-outlier=0.05503709803532625
kdeos-outlier=0.7168252938288391
kdeos-outlier=0.11658653977028605
kdeos-outlier=0.41905592318921236
kdeos-outlier=0.9356345350696306
kdeos-outlier=0.1763247898855272
kdeos-outlier=0.9038071605621678
kdeos-outlier=0.6818964849027658
kdeos-outlier=0.1784361960929
kdeos-outlier=0.7633680076824347
kdeos-outlier=0.7253850589942464
kdeos-outlier=0.8338241559314767
kdeos-outlier=0.3429708608048987
kdeos-outlier=0.7372711986622102
kdeos-outlier=0.663580522997854
kdeos-outlier=0.7729211868983064
kdeos-outlier=0.8690632477970086
kdeos-outlier=0.5504190691055095
kdeos-outlier=0.10864160024496927
kdeos-outlier=0.7750748987080878
kdeos-outlier=0.6135773736538241
kdeos-outlier=0.19971243653155063
kdeos-outlier=0.9705402472114464
kdeos-outlier=0.8671181482107562
kdeos-outlier=0.33909203306726754
kdeos-outlier=0.8991876702648942
kdeos-outlier=0.5071391677246369
kdeos-outlier=0.11913897161581549
kdeos-outlier=0.6326677285976857
kdeos-outlier=0.7035120271250689
kdeos-outlier=0.861411270733033
kdeos-outlier=0.3733723946697139
kdeos-outlier=0.4294603705441542
kdeos-outlier=0.5520005596038959
kdeos-outlier=0.8747165882283943
kdeos-outlier=0.41361520868801593
kdeos-outlier=0.09311063109904022
kdeos-outlier=0.6068233159273146
