inflo-outlier=1.0811577386424351
inflo-outlier=1.267750376535568
inflo-outlier=0.953006233644501
inflo-outlier=1.3012587834428997
inflo-outlier=1.1009453501078559
inflo-outlier=0.9564425381634171
inflo-outlier=1.0291405928038135
inflo-outlier=1.034924045474137
inflo-outlier=2.0364743032822736
inflo-outlier=1.0611227201248237
inflo-outlier=1.2856584930113577
inflo-outlier=0.9999632825002089
inflo-outlier=1.063892229329493
inflo-outlier=0.9984100193970014
inflo-outlier=1.0220513887302134
inflo-outlier=1.0706485658443803
inflo-outlier=1.0328153943843148
inflo-outlier=0.7764636123821117
inflo-outlier=1.0
inflo-outlier=1.049400282980634
inflo-outlier=1.0255465345369859
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=0.9144062791801183
inflo-outlier=0.9964487115931107
inflo-outlier=1.0647643649760627
inflo-outlier=1.2164723915690012
inflo-outlier=0.8936969205635594
inflo-outlier=2.0614891312039463
inflo-outlier=1.2656465243522217
inflo-outlier=1.0
inflo-outlier=0.9957319697418935
inflo-outlier=1.0385164278294223
inflo-outlier=1.2217127633813116
inflo-outlier=1.0280643597434598
inflo-outlier=1.0839914948875298
inflo-outlier=1.2513981976995063
inflo-outlier=0.9392614510812075
inflo-outlier=1.354042815872417
inflo-outlier=1.2188808527256259
inflo-outlier=1.6540747722235567
inflo-outlier=1.766884006663785
inflo-outlier=1.2003903329292978
inflo-outlier=1.8288859783507059
inflo-outlier=1.1580729840018575
inflo-outlier=1.0
inflo-outlier=1.0658963841125428
inflo-outlier=1.1805917821754848
inflo-outlier=1.2220741161909812
inflo-outlier=1.0689336434734809
inflo-outlier=0.8807375309645612
inflo-outlier=0.9504320918007492
inflo-outlier=1.130244384058242
inflo-outlier=1.1372788170452204
inflo-outlier=1.1295338314839576
inflo-outlier=1.0220866186056372
inflo-outlier=0.9718981515171048
inflo-outlier=1.1310421521030432
inflo-outlier=1.1687952786547038
inflo-outlier=0.9723033104408387
inflo-outlier=1.0604248086631949
inflo-outlier=1.0277351179733427
