knn-outlier=12245.555602442055
knn-outlier=11572.248775588088
knn-outlier=21555.14579686716
knn-outlier=12033.769007609379
knn-outlier=50153.413413985094
knn-outlier=20556.94383218235
knn-outlier=7288.879529660235
knn-outlier=20932.179337828155
knn-outlier=15428.324754984284
knn-outlier=18122.266377941272
knn-outlier=22593.172567123016
knn-outlier=16964.65170372512
knn-outlier=20108.156731224768
knn-outlier=102046.16331242738
knn-outlier=8152.580847627332
knn-outlier=27237.396814288346
knn-outlier=8191.950763871814
knn-outlier=87068.12684772826
knn-outlier=42054.64808956318
knn-outlier=33998.88205966893
knn-outlier=34391.19307019281
knn-outlier=43186.925134013654
knn-outlier=43162.94450719158
knn-outlier=13261.383388775848
knn-outlier=11400.041591301322
knn-outlier=10574.578192571087
knn-outlier=11519.077958322012
knn-outlier=9874.113954740445
knn-outlier=11315.316518704092
knn-outlier=22539.79260859659
knn-outlier=40463.15760301317
knn-outlier=31007.747843797042
knn-outlier=25372.60339605891
knn-outlier=21277.33471799041
knn-outlier=9348.269700473988
knn-outlier=7666.307864842135
knn-outlier=12346.441294495628
knn-outlier=22500.124285821177
knn-outlier=43237.64180192301
knn-outlier=8523.04165971867
knn-outlier=8445.837487204117
knn-outlier=21731.336542465582
knn-outlier=12634.141912983247
knn-outlier=12477.011599698062
knn-outlier=37311.967118450084
knn-outlier=23122.559613265137
knn-outlier=10499.835427300754
knn-outlier=14225.109095833473
knn-outlier=25882.860926064437
knn-outlier=15819.885281388737
knn-outlier=70899.03780472765
knn-outlier=13296.062286613294
knn-outlier=25915.59657608715
knn-outlier=13951.802027057292
knn-outlier=10797.42581219246
knn-outlier=10971.840183314738
knn-outlier=8903.430344704226
knn-outlier=15400.494789798151
knn-outlier=30111.35319934493
knn-outlier=30390.75595776617
knn-outlier=25923.552455155525
knn-outlier=10143.848210102515
knn-outlier=50378.70947080797
knn-outlier=9581.388760978232
knn-outlier=30304.85752130176
knn-outlier=17992.92280977718
knn-outlier=12653.683465102169
knn-outlier=24997.894892436943
knn-outlier=21054.087348546527
knn-outlier=7919.591240790146
knn-outlier=12021.17417981055
knn-outlier=7566.260061253308
knn-outlier=12537.619168981008
knn-outlier=27285.96001384045
knn-outlier=60215.23584256563
knn-outlier=50059.57327936985
knn-outlier=10571.545642946447
knn-outlier=26341.675664740844
knn-outlier=94295.42626453629
knn-outlier=10854.126998754899
knn-outlier=39499.78525104915
knn-outlier=80713.80202662616
knn-outlier=16771.763056932923
knn-outlier=25661.82838665047
knn-outlier=10177.96659329089
knn-outlier=30880.050679132637
knn-outlier=13136.015585469591
knn-outlier=10685.443932532706
knn-outlier=7501.765375196694
knn-outlier=43547.86780992842
knn-outlier=43552.471488894866
knn-outlier=10711.13952201632
knn-outlier=9743.359589330572
knn-outlier=7740.87904937159
knn-outlier=49422.81217064646
knn-outlier=12254.333381207744
knn-outlier=21706.756731665373
knn-outlier=17585.514691759807
knn-outlier=7450.619019014461
knn-outlier=7748.654405927522
knn-outlier=28170.20550060904
knn-outlier=11137.799006711335
knn-outlier=15590.13292576157
knn-outlier=10956.45636330926
knn-outlier=9336.91005672112
knn-outlier=16273.536128082304
knn-outlier=10195.813859722039
knn-outlier=28379.251594004378
knn-outlier=35632.16986377759
knn-outlier=6571.479621767079
knn-outlier=19519.906714710498
knn-outlier=12118.736200524376
knn-outlier=16949.58056206966
knn-outlier=10513.724784833305
knn-outlier=14724.298084530208
knn-outlier=9673.848567149595
knn-outlier=102008.05782056288
knn-outlier=102005.95724918864
knn-outlier=68797.4840800919
knn-outlier=68817.14909635896
knn-outlier=11446.421846612155
knn-outlier=60243.92587914293
knn-outlier=78389.13630779076
knn-outlier=10601.014337750892
knn-outlier=17811.034072846527
knn-outlier=17773.177367710592
knn-outlier=21430.14929957792
knn-outlier=9360.065792920475
knn-outlier=12160.279504443966
knn-outlier=31622.80556843273
knn-outlier=10032.2244858456
knn-outlier=10815.301765793898
knn-outlier=11806.902973984359
knn-outlier=7858.085723533435
knn-outlier=11735.142736895023
knn-outlier=9942.640297488755
knn-outlier=9764.095610206163
knn-outlier=22927.83421848867
knn-outlier=15904.312493537718
knn-outlier=9880.072369036574
knn-outlier=46743.269499423244
knn-outlier=12029.271134636545
knn-outlier=77783.03892423141
knn-outlier=257348.394393368
knn-outlier=71262.89707036194
knn-outlier=11712.354465913333
knn-outlier=70890.6447530173
knn-outlier=29354.93040416815
knn-outlier=11173.70974514094
knn-outlier=28791.8390228707
knn-outlier=28630.65103748505
knn-outlier=10685.625206608176
knn-outlier=30692.137758144185
knn-outlier=10685.255520417433
knn-outlier=10203.530387554367
knn-outlier=10505.772348066563
knn-outlier=9419.807055311696
knn-outlier=13828.20999190423
knn-outlier=37597.117344808496
knn-outlier=70460.61824245441
knn-outlier=14748.281748685167
knn-outlier=23225.067125674792
knn-outlier=40237.09313679854
