cof-outlier=1.1165348243796034
cof-outlier=1.4832429757521473
cof-outlier=1.1114394634538731
cof-outlier=1.0847092097188373
cof-outlier=1.164896513222769
cof-outlier=1.0671046397005448
cof-outlier=1.118900292474996
cof-outlier=1.0576469911237794
cof-outlier=1.7576805131129545
cof-outlier=1.0910414138233444
cof-outlier=1.0720337603361478
cof-outlier=1.0120279247096613
cof-outlier=1.17021877937453
cof-outlier=1.2416735179343525
cof-outlier=1.2367632151658599
cof-outlier=1.0680729712846484
cof-outlier=1.2367632151658599
cof-outlier=1.1266240953463724
cof-outlier=0.938007637372104
cof-outlier=1.1226291923549045
cof-outlier=1.1226291923549045
cof-outlier=0.8937299285180382
cof-outlier=0.8937299285180382
cof-outlier=1.1200978568300999
cof-outlier=1.0200643717982545
cof-outlier=0.9867909738194562
cof-outlier=1.1036033674203285
cof-outlier=1.137578105609527
cof-outlier=1.2966918480328844
cof-outlier=1.0720337603361478
cof-outlier=1.180728540964371
cof-outlier=1.0512280129584444
cof-outlier=1.153802036954747
cof-outlier=1.1446631841154071
cof-outlier=1.0094525821891356
cof-outlier=1.048065187153443
cof-outlier=1.432372128446773
cof-outlier=1.1595657352071924
cof-outlier=1.3454188696370961
cof-outlier=1.3320297622065567
cof-outlier=1.191242558687679
cof-outlier=1.415373694680636
cof-outlier=1.2224483352908102
cof-outlier=1.5733796336306087
cof-outlier=1.4466169708240604
cof-outlier=1.0627179709888412
cof-outlier=1.058367283148199
cof-outlier=1.2419059708037572
cof-outlier=1.1772539187368245
cof-outlier=1.2842036812927509
cof-outlier=1.1300067481440021
cof-outlier=1.1155245515507992
cof-outlier=1.381793667937051
cof-outlier=1.1963580269799359
cof-outlier=1.1939469431129952
cof-outlier=0.9540354615209466
cof-outlier=1.3933367570132604
cof-outlier=1.2872335783864053
cof-outlier=1.3490614881770906
cof-outlier=0.8649572502803888
cof-outlier=1.4117077192692333
cof-outlier=1.2324309169027383
cof-outlier=0.9249705603083621
cof-outlier=0.9973373079539316
cof-outlier=0.8649572502803888
cof-outlier=1.2757854824866723
cof-outlier=1.2379893825207406
cof-outlier=1.486662622145758
cof-outlier=0.9866967937373985
cof-outlier=1.220295901670403
cof-outlier=1.5183362369444746
cof-outlier=1.3628966539391494
cof-outlier=1.5071866492999293
cof-outlier=2.1339885894611332
cof-outlier=1.1380279632837558
cof-outlier=1.160628622928316
cof-outlier=1.950117890970699
cof-outlier=1.2334184888623918
cof-outlier=1.2547299785769177
cof-outlier=0.9540354615209469
cof-outlier=1.1405131638949373
cof-outlier=1.1939113502400398
cof-outlier=1.173970954592646
cof-outlier=1.2642126826557862
cof-outlier=1.149176965098022
cof-outlier=1.7255888238810928
cof-outlier=1.5330926858192402
cof-outlier=1.0966608054957472
cof-outlier=1.048898220131752
cof-outlier=1.2796047736568257
cof-outlier=1.2796047736568257
