ldof-outlier=0.868296836069302
ldof-outlier=0.9492586246140917
ldof-outlier=0.7908409183872058
ldof-outlier=0.8720865982055974
ldof-outlier=0.7808187535063921
ldof-outlier=0.8207149402583817
ldof-outlier=0.9378552479359162
ldof-outlier=0.8548805249275924
ldof-outlier=1.210760012325093
ldof-outlier=0.8313726347341148
ldof-outlier=0.986145151255588
ldof-outlier=0.9112930038811289
ldof-outlier=1.1215114172324165
ldof-outlier=0.9350586042565415
ldof-outlier=0.9407527572896839
ldof-outlier=0.9051888830850587
ldof-outlier=0.9466829933336894
ldof-outlier=0.7885199139226892
ldof-outlier=0.7941392076589991
ldof-outlier=0.7868855111226148
ldof-outlier=0.7896863509733817
ldof-outlier=0.7934916631560138
ldof-outlier=0.7872679147638671
ldof-outlier=0.8176884767221755
ldof-outlier=0.8471449925996936
ldof-outlier=0.8006936606922408
ldof-outlier=0.9398146630174
ldof-outlier=0.790827924533906
ldof-outlier=1.213365091958576
ldof-outlier=0.9835282019756598
ldof-outlier=0.770601198710272
ldof-outlier=0.7344756659047152
ldof-outlier=0.866628912206787
ldof-outlier=1.0798009868219218
ldof-outlier=0.8293203662050076
ldof-outlier=0.8895504518516609
ldof-outlier=0.9079018080042744
ldof-outlier=0.7676182237107126
ldof-outlier=1.030344068788891
ldof-outlier=1.0681839268242277
ldof-outlier=1.0606841669661167
ldof-outlier=1.2158790181266468
ldof-outlier=0.9043762108939274
ldof-outlier=1.0147699834126236
ldof-outlier=0.8633460108249615
ldof-outlier=0.7621438231963439
ldof-outlier=0.8079789672727401
ldof-outlier=0.931137442779644
ldof-outlier=0.784332981675163
ldof-outlier=0.7859828708923526
ldof-outlier=0.8489846167968244
ldof-outlier=0.9203951561013586
ldof-outlier=0.785072427309434
ldof-outlier=0.8413435004499978
ldof-outlier=0.8120006895765743
ldof-outlier=0.8428617581167158
ldof-outlier=0.8181125300000912
ldof-outlier=0.8803907864289419
ldof-outlier=1.0471627987367436
ldof-outlier=0.76504704072629
ldof-outlier=0.8068243160368721
ldof-outlier=0.8772918046031765
ldof-outlier=0.7754215778658776
ldof-outlier=0.8024925276992982
ldof-outlier=0.7630628579173037
ldof-outlier=0.7886890526750674
ldof-outlier=0.8414110795714976
ldof-outlier=0.7248732734015425
ldof-outlier=0.770409548772685
ldof-outlier=1.0042656693164338
ldof-outlier=1.0431869129948201
ldof-outlier=0.9272096732102434
ldof-outlier=0.8119339079425094
ldof-outlier=2.264564086398702
ldof-outlier=0.8317035961997423
ldof-outlier=0.7840073339835625
ldof-outlier=1.189477195163042
ldof-outlier=0.8518395329243673
ldof-outlier=0.9062913257216253
ldof-outlier=0.8326081895418382
ldof-outlier=0.8377187163891402
ldof-outlier=0.9076837889009693
ldof-outlier=0.997712563850658
ldof-outlier=0.7756198500690797
ldof-outlier=0.8568612092136955
ldof-outlier=0.7812637018455924
ldof-outlier=0.9924664087113874
ldof-outlier=0.8113780986436585
ldof-outlier=0.876888653123034
ldof-outlier=0.8194420275493697
ldof-outlier=0.8195149018855152
ldof-outlier=0.8707654137019591
ldof-outlier=0.7871397178008211
ldof-outlier=0.94543417766334
ldof-outlier=0.8945701674082167
ldof-outlier=0.9951510510489996
ldof-outlier=0.8394308974118961
ldof-outlier=0.8701716467017472
ldof-outlier=0.865562516564156
ldof-outlier=0.9154758109534743
ldof-outlier=0.7704290241134564
ldof-outlier=0.8205618800185165
ldof-outlier=0.8137380568445117
ldof-outlier=0.8463033518215932
ldof-outlier=0.8279126109169137
ldof-outlier=0.9530281669607705
ldof-outlier=0.786378051322696
ldof-outlier=0.8178765113319352
ldof-outlier=0.7989504065521456
ldof-outlier=0.8755745842965044
ldof-outlier=0.8021380599304139
ldof-outlier=0.8174196593812607
ldof-outlier=0.9033393150275845
ldof-outlier=0.8735908182269893
ldof-outlier=1.0400137742443603
ldof-outlier=0.8647999588242601
ldof-outlier=0.9145098221800403
ldof-outlier=0.9145059616180556
ldof-outlier=0.7563065420766149
ldof-outlier=0.7565309000774575
ldof-outlier=0.8586765051403935
ldof-outlier=0.7867390915238918
ldof-outlier=0.7987982889226111
ldof-outlier=0.7865626678304226
ldof-outlier=0.8089764656705013
ldof-outlier=0.8071947428355137
ldof-outlier=0.8058034351930993
ldof-outlier=0.7641543827898023
ldof-outlier=0.8649527824766278
ldof-outlier=0.8098008996319469
ldof-outlier=0.7969919293559876
ldof-outlier=0.8700653249579986
ldof-outlier=1.5502289125233788
ldof-outlier=0.9397678772680702
ldof-outlier=1.069019589189276
ldof-outlier=0.7909235507901355
ldof-outlier=0.7839449132457529
ldof-outlier=0.817624479370981
ldof-outlier=0.7759096495189542
ldof-outlier=0.7664930323915423
ldof-outlier=0.7743505197403475
ldof-outlier=0.8958148760185657
ldof-outlier=0.9024677196253856
ldof-outlier=1.1138816016431519
ldof-outlier=0.7627305539109882
ldof-outlier=0.8906977418976789
ldof-outlier=0.8935411394024605
ldof-outlier=0.7671832538694583
ldof-outlier=0.8918463929242654
ldof-outlier=0.7922068912314348
ldof-outlier=0.6945433846894825
ldof-outlier=0.9405164503242268
ldof-outlier=0.7506054805215219
ldof-outlier=0.7954716864997136
ldof-outlier=0.835799188051237
ldof-outlier=0.7791586319223595
ldof-outlier=0.7887004988605425
ldof-outlier=1.2566252837663925
ldof-outlier=0.8063258930345307
ldof-outlier=0.9107784795722044
ldof-outlier=0.7981449223566595
ldof-outlier=0.7839341444900327
ldof-outlier=0.8252122623033694
ldof-outlier=0.7805972971910142
ldof-outlier=0.7805974746172524
ldof-outlier=0.7807804569169647
ldof-outlier=0.7870567110723391
ldof-outlier=1.0185070543322694
ldof-outlier=0.8254118706736547
ldof-outlier=0.7905704178558434
ldof-outlier=0.9035028411128314
ldof-outlier=0.9063070531607078
ldof-outlier=0.8123886525414336
ldof-outlier=0.7850512490392323
ldof-outlier=1.9735338763133254
ldof-outlier=0.8136321020151674
ldof-outlier=0.8213269105478914
ldof-outlier=0.7843748907624876
ldof-outlier=0.7947165889060039
ldof-outlier=0.9779314258801336
ldof-outlier=0.902206145890577
ldof-outlier=2.2020833174722205
ldof-outlier=0.7644511773419271
ldof-outlier=0.8321838956431985
ldof-outlier=1.129302090315734
ldof-outlier=0.7592889277767189
ldof-outlier=0.9446379128227845
ldof-outlier=0.6929535764146583
