ldof-outlier=0.8560720145908053
ldof-outlier=0.8720686409929786
ldof-outlier=0.815621891852168
ldof-outlier=0.9046494294296509
ldof-outlier=0.7964118037927602
ldof-outlier=0.9255154043885111
ldof-outlier=0.8762795599790423
ldof-outlier=0.9320962203393317
ldof-outlier=1.0246188354763563
ldof-outlier=0.8673185436391326
ldof-outlier=1.0090306681303522
ldof-outlier=0.9923233722500687
ldof-outlier=1.2987950053636346
ldof-outlier=0.9382775583430396
ldof-outlier=0.898201671402927
ldof-outlier=0.9327832302196208
ldof-outlier=0.9031579444037702
ldof-outlier=0.8167535798662807
ldof-outlier=0.8196136722817502
ldof-outlier=0.816873780622827
ldof-outlier=0.8215620262894779
ldof-outlier=0.8216546943232271
ldof-outlier=0.8212814940332579
ldof-outlier=0.8125124790262618
ldof-outlier=0.8364689866374997
ldof-outlier=0.8169123947795593
ldof-outlier=0.9371124624678369
ldof-outlier=0.7844262324120524
ldof-outlier=1.2299116136665846
ldof-outlier=0.9837441878155455
ldof-outlier=0.8100204609939822
ldof-outlier=0.7583373562265093
ldof-outlier=0.9381269688788364
ldof-outlier=1.034978863449758
ldof-outlier=0.8235025184440439
ldof-outlier=0.8454866019690642
ldof-outlier=0.8584812745529278
ldof-outlier=0.7768703400063719
ldof-outlier=1.0294866634998465
ldof-outlier=0.9967229130631978
ldof-outlier=0.9579481691994782
ldof-outlier=1.1254870746529801
ldof-outlier=0.9048916512865337
ldof-outlier=0.9761394037417546
ldof-outlier=0.8959329597012553
ldof-outlier=0.7714250492470206
ldof-outlier=0.8166179606022403
ldof-outlier=0.9973689488325038
ldof-outlier=0.8332731761103196
ldof-outlier=0.8005739663118041
ldof-outlier=0.872350317331059
ldof-outlier=1.0418464820200173
ldof-outlier=0.7723432556658508
ldof-outlier=0.8832384868843628
ldof-outlier=0.7677114902476418
ldof-outlier=0.8503344935349768
ldof-outlier=0.7974789859944658
ldof-outlier=0.873397687281205
ldof-outlier=1.0791782977114173
ldof-outlier=0.8023599035708795
ldof-outlier=0.7644618275900701
ldof-outlier=0.9109512364133804
ldof-outlier=0.7945872126405947
ldof-outlier=0.7952573863309954
ldof-outlier=0.8008830815443652
ldof-outlier=0.7797894319407761
ldof-outlier=0.8181921460174649
ldof-outlier=0.7725553226460778
ldof-outlier=0.7868417583456078
ldof-outlier=0.9226628194447034
ldof-outlier=0.984752757478544
ldof-outlier=0.8822851244377805
ldof-outlier=0.7984353316729687
ldof-outlier=2.231581983035507
ldof-outlier=0.814317248026906
ldof-outlier=0.7952781817707286
ldof-outlier=1.1139266162553705
ldof-outlier=0.8033572789855443
ldof-outlier=0.9449402499028051
ldof-outlier=0.841950028120317
ldof-outlier=0.8303548504181212
ldof-outlier=0.9124240549985219
ldof-outlier=1.012586126453929
ldof-outlier=0.768746890185781
ldof-outlier=0.8322681419873733
ldof-outlier=0.7986662008874872
ldof-outlier=1.0344803981552477
ldof-outlier=0.808602797720035
ldof-outlier=0.8386891344939292
ldof-outlier=0.8445844855830629
ldof-outlier=0.8446437005237314
ldof-outlier=0.8649149736873956
ldof-outlier=0.7809280065090356
ldof-outlier=0.8868533564363932
ldof-outlier=0.8793606350007444
ldof-outlier=0.9891358285267108
ldof-outlier=0.8909047243784657
ldof-outlier=0.8667565317697384
ldof-outlier=0.7955947843495521
