lof-outlier=1.0239577766167554
lof-outlier=1.0822973644853806
lof-outlier=1.2156700838888523
lof-outlier=1.0655273453469727
lof-outlier=1.1521504973429475
lof-outlier=1.2379543797446035
lof-outlier=0.9719203014821307
lof-outlier=1.267668434176471
lof-outlier=0.9977157656945417
lof-outlier=1.131226147779979
lof-outlier=1.040337778674952
lof-outlier=1.2377408604252658
lof-outlier=1.4490133666982787
lof-outlier=1.3572089035795116
lof-outlier=0.9810373563978996
lof-outlier=1.137902298295248
lof-outlier=0.9818802592613175
lof-outlier=2.138400971632247
lof-outlier=1.1339326292823964
lof-outlier=1.2077941692405547
lof-outlier=1.1911762477343297
lof-outlier=1.0956842754866984
lof-outlier=1.095586481484429
lof-outlier=1.0225953915386594
lof-outlier=0.9958197619962376
lof-outlier=0.9908807741161714
lof-outlier=1.0561156184008804
lof-outlier=0.996242689601758
lof-outlier=0.9702529465225976
lof-outlier=1.0394755613273823
lof-outlier=1.045141804913746
lof-outlier=1.202007762512596
lof-outlier=1.4371694377288877
lof-outlier=1.0267289703844082
lof-outlier=0.9939925642263316
lof-outlier=0.9855453633370247
lof-outlier=0.997744484138956
lof-outlier=1.2230013237454809
lof-outlier=1.395999888898864
lof-outlier=0.9781714063798692
lof-outlier=0.9706633214812691
lof-outlier=1.0157557950466498
lof-outlier=1.076581598044689
lof-outlier=1.0257717835860722
lof-outlier=1.251882455850272
lof-outlier=1.1825481082326528
lof-outlier=0.9644050124336255
lof-outlier=1.0115284095241126
lof-outlier=1.2011812890077187
lof-outlier=1.12808643502674
lof-outlier=1.2666346284981234
lof-outlier=1.0879990840524736
lof-outlier=1.1232529487513443
lof-outlier=1.1087245792555624
lof-outlier=0.9724203950848044
lof-outlier=1.0188069528607198
lof-outlier=1.0064389870497301
lof-outlier=1.182712624218677
lof-outlier=1.6373220182216746
lof-outlier=1.2501738944126934
lof-outlier=1.1258240876579142
lof-outlier=1.0330122092042462
lof-outlier=1.0692861451872944
lof-outlier=0.9776335185059283
lof-outlier=1.2602423115378611
lof-outlier=1.0985276374401525
lof-outlier=1.050874953105255
lof-outlier=1.2624065277898888
lof-outlier=1.2073081506522865
lof-outlier=0.9678695896012547
lof-outlier=1.05212588748453
lof-outlier=0.9688377606187702
lof-outlier=1.0492500796509145
lof-outlier=1.6651812467975595
lof-outlier=1.2301271129763642
lof-outlier=1.1640390354252779
lof-outlier=0.987250135700414
lof-outlier=1.164387505902841
lof-outlier=1.3574167854655472
lof-outlier=1.0181816831401733
lof-outlier=1.1841919753680628
lof-outlier=1.3737371740570996
lof-outlier=1.0995443021064149
lof-outlier=1.146370647264658
lof-outlier=0.967190355753456
lof-outlier=1.188667632185298
lof-outlier=1.0004968341911653
lof-outlier=1.005776388741736
lof-outlier=0.9843559714741079
lof-outlier=1.1907853429630173
lof-outlier=1.190785131441009
lof-outlier=1.0541348650274482
lof-outlier=0.9924557838796219
lof-outlier=0.9783857379873389
lof-outlier=1.1933343495903912
lof-outlier=1.0905089976003348
