abod-outlier=8.887344478817859E-39
abod-outlier=3.8434414663151203E-38
abod-outlier=3.237575859283083E-39
abod-outlier=3.1122575659920757E-38
abod-outlier=3.9208189969950844E-40
abod-outlier=1.2107440363665818E-39
abod-outlier=5.720508070547601E-37
abod-outlier=1.1243430002188789E-39
abod-outlier=1.5970411678742311E-40
abod-outlier=5.4631723759083305E-39
abod-outlier=2.1839893355788813E-39
abod-outlier=8.103238801442177E-37
abod-outlier=9.463833620723209E-40
abod-outlier=1.1479187067124928E-42
abod-outlier=6.363958471538031E-36
abod-outlier=1.366242000382061E-40
abod-outlier=6.009820009753282E-36
abod-outlier=1.3921510049327508E-41
abod-outlier=1.0775956891962299E-40
abod-outlier=2.8329413093420784E-41
abod-outlier=1.2193709925800508E-40
abod-outlier=8.069477439904013E-38
abod-outlier=1.1514607108649669E-36
abod-outlier=1.9349242471177117E-38
abod-outlier=4.2749130885299714E-36
abod-outlier=1.0295842647920871E-37
abod-outlier=1.4867765169814988E-38
abod-outlier=1.185666844250897E-36
abod-outlier=5.827057757620085E-39
abod-outlier=1.5374345804159946E-39
abod-outlier=7.51659958420955E-40
abod-outlier=1.2288961814986452E-39
abod-outlier=1.0469062571958232E-38
abod-outlier=6.669230854964904E-40
abod-outlier=9.366812539544756E-35
abod-outlier=1.54798189608937E-36
abod-outlier=1.5842492247159087E-38
abod-outlier=1.1021141532337043E-39
abod-outlier=1.7698685487178354E-40
abod-outlier=2.852581112001704E-37
abod-outlier=8.478247954556865E-38
abod-outlier=9.22451552731703E-41
abod-outlier=1.7912832177560267E-37
abod-outlier=1.3614019112908278E-39
abod-outlier=1.1473574846044923E-40
abod-outlier=1.9729058341832446E-39
abod-outlier=6.501307254258297E-36
abod-outlier=1.8209493671411942E-39
abod-outlier=2.2463124604185585E-40
abod-outlier=3.627682857182719E-38
abod-outlier=8.78398926862245E-43
abod-outlier=5.424816687133513E-38
abod-outlier=3.048277954458104E-39
abod-outlier=7.438018403423023E-38
abod-outlier=2.792327804751465E-38
abod-outlier=9.780775390529807E-37
abod-outlier=6.726997295568868E-38
abod-outlier=2.8745843183148933E-38
abod-outlier=2.2305735601792774E-39
abod-outlier=1.1995185223098215E-38
abod-outlier=3.0530822171562425E-39
abod-outlier=9.649194490611303E-38
abod-outlier=6.307448664674485E-40
abod-outlier=1.777558990197099E-36
abod-outlier=8.244879361181715E-39
abod-outlier=5.4271069823319294E-39
abod-outlier=1.3017230845402474E-38
abod-outlier=1.4444850078468668E-40
abod-outlier=8.413918347040005E-40
abod-outlier=1.9760317292944637E-37
abod-outlier=7.323830722155496E-39
abod-outlier=9.044165335111063E-37
abod-outlier=4.549582052980637E-39
abod-outlier=4.5849281850987637E-38
abod-outlier=1.7297774699468935E-41
abod-outlier=1.1756542332314533E-40
abod-outlier=2.82522037489294E-39
