lof-outlier=1.497659506734415
lof-outlier=1.8731447935876424
lof-outlier=1.0033068221621388
lof-outlier=1.0394487513733954
lof-outlier=1.686432330501158
lof-outlier=0.9709227994514162
lof-outlier=1.137177217122455
lof-outlier=1.0517960511002955
lof-outlier=2.9656685211343614
lof-outlier=1.0672600500936285
lof-outlier=1.036853081726033
lof-outlier=0.993336219358836
lof-outlier=1.0324045959431396
lof-outlier=1.0210899999319634
lof-outlier=1.319924923504533
lof-outlier=1.3060286061957769
lof-outlier=1.326531778439769
lof-outlier=1.3171888730431904
lof-outlier=1.264087314740012
lof-outlier=1.1040949902705506
lof-outlier=1.1014279492689627
lof-outlier=0.994244458280148
lof-outlier=0.9937785840387655
lof-outlier=1.1035559728402629
lof-outlier=1.0089642880812884
lof-outlier=1.0119355436318223
lof-outlier=1.1301700713368692
lof-outlier=1.0884407457689163
lof-outlier=1.0166936791532575
lof-outlier=1.015691284661053
lof-outlier=1.0158880679412434
lof-outlier=1.7881350084987262
lof-outlier=1.1169581632467087
lof-outlier=1.1141122664319547
lof-outlier=1.0138808849576058
lof-outlier=1.0794333557603433
lof-outlier=0.9687525823707882
lof-outlier=1.013832493386516
lof-outlier=1.373231252845039
lof-outlier=2.080127446685364
lof-outlier=1.6907191472534058
lof-outlier=0.9881791418444344
lof-outlier=1.16802310082417
lof-outlier=1.069428312614985
lof-outlier=1.5822986067921592
lof-outlier=1.211571421592538
lof-outlier=1.0059444188825728
lof-outlier=0.9889861756931767
lof-outlier=1.0152056341516738
lof-outlier=1.133032868833414
lof-outlier=0.9740036909071852
lof-outlier=1.0255012872453544
lof-outlier=1.0033282521270153
lof-outlier=1.1082352899685342
lof-outlier=1.3690657795009953
lof-outlier=1.018288060775739
lof-outlier=1.197986861303819
lof-outlier=1.0988661373613422
lof-outlier=1.1088935570928593
lof-outlier=1.0605527145043823
lof-outlier=0.9738513293984101
lof-outlier=1.0776460869183504
lof-outlier=1.130381844087754
lof-outlier=1.080070831516873
lof-outlier=1.03636713110467
lof-outlier=1.0287236300414866
lof-outlier=1.178600484749809
lof-outlier=2.48857061397442
lof-outlier=0.9604678160850615
lof-outlier=1.4555923117753098
lof-outlier=1.2033415738355915
lof-outlier=1.4065957296813258
lof-outlier=1.2965259335042523
lof-outlier=3.0132330673964907
lof-outlier=1.0192070489672613
lof-outlier=1.6010534426509697
lof-outlier=2.747162344728815
lof-outlier=1.0632585868685405
lof-outlier=1.018332373019851
lof-outlier=1.0166322376633448
lof-outlier=0.9674960922699873
lof-outlier=1.483915572135951
lof-outlier=1.0616312789310132
lof-outlier=1.0192459258230093
lof-outlier=1.531841805621138
lof-outlier=1.3859345964144592
lof-outlier=0.9739683951861972
lof-outlier=1.7928224591340185
lof-outlier=1.061459835282505
lof-outlier=1.0053679272852563
lof-outlier=1.0053679272852563
lof-outlier=0.9829321476912656
lof-outlier=1.3511922624471577
lof-outlier=1.3000286823652005
lof-outlier=1.0138186958110924
lof-outlier=1.1104436130936222
lof-outlier=1.0501786085719937
lof-outlier=1.2806694190366277
lof-outlier=1.8792853101831706
lof-outlier=1.169520752856955
lof-outlier=0.9897866346402978
lof-outlier=1.2542080300095162
lof-outlier=1.2046065386914142
lof-outlier=0.9931848435599956
lof-outlier=1.0291110394164
lof-outlier=1.2136423002878578
lof-outlier=0.952088658648506
lof-outlier=1.594645746636724
lof-outlier=1.0662493326846532
lof-outlier=1.061311702241608
lof-outlier=0.9386656527948505
lof-outlier=1.0489331349112374
lof-outlier=0.9828297849749577
lof-outlier=1.1279928769203478
lof-outlier=2.1474764925485728
lof-outlier=1.6010645311797
lof-outlier=1.092099733799787
lof-outlier=1.0920979165824123
lof-outlier=0.9652205006824589
lof-outlier=0.9652215476328387
lof-outlier=0.9893984233944233
lof-outlier=1.1989219875003252
lof-outlier=1.0078959923895476
lof-outlier=0.9940188938931035
lof-outlier=0.9728947118731869
lof-outlier=0.9728947118731869
lof-outlier=1.0081083904939439
lof-outlier=1.755611370015615
lof-outlier=1.002994889307106
lof-outlier=1.2152298046468075
lof-outlier=1.0220549699099526
lof-outlier=1.3808230035391742
lof-outlier=1.0585012750265002
lof-outlier=1.1153936683505703
lof-outlier=1.5141762186250012
lof-outlier=1.009324543822272
lof-outlier=1.01077839409621
lof-outlier=1.0139649300212925
lof-outlier=1.1392013850888514
lof-outlier=1.0226186031489657
lof-outlier=0.9526541780544995
lof-outlier=1.020309279620347
lof-outlier=0.9791505398223408
lof-outlier=1.340796686035807
lof-outlier=0.9962276272308684
lof-outlier=1.295574054720386
lof-outlier=1.1074528980659637
lof-outlier=0.9962819097355979
lof-outlier=0.9818328041645759
lof-outlier=2.614744188871784
lof-outlier=1.1903853850849295
lof-outlier=1.3133109207635483
lof-outlier=1.8573782981905957
lof-outlier=0.9679887627951211
lof-outlier=1.366614938371632
lof-outlier=0.977366495325495
lof-outlier=0.9890343008256858
lof-outlier=2.1610134158189993
lof-outlier=1.0388152731759561
lof-outlier=1.3035250343342324
lof-outlier=0.960332150036862
lof-outlier=0.9909697976943651
lof-outlier=1.1043852063880377
lof-outlier=0.9497663276232476
lof-outlier=0.9497823887822648
lof-outlier=0.949524328591232
lof-outlier=0.9976079269512467
lof-outlier=1.071709619757844
lof-outlier=0.9793047543095282
lof-outlier=0.9841105475013219
lof-outlier=1.1011830168575585
lof-outlier=1.2304107717327502
lof-outlier=1.0187769982155346
lof-outlier=1.6022325053262052
lof-outlier=2.979811026298078
lof-outlier=1.0062973993475246
lof-outlier=1.0744739104688292
lof-outlier=1.3917144789540261
lof-outlier=1.008311410865974
lof-outlier=1.038925258126613
lof-outlier=1.2248443311724087
lof-outlier=1.397983174960673
lof-outlier=1.157412586106767
lof-outlier=1.2915097652391712
lof-outlier=1.2423955599990784
lof-outlier=1.0126091029683086
lof-outlier=0.9426407242475981
lof-outlier=1.062078456098705
lof-outlier=1.080057402092703
lof-outlier=1.1704422743510892
lof-outlier=0.969032781698904
lof-outlier=1.1960149277931313
lof-outlier=1.031276131064993
lof-outlier=1.3742999641801519
lof-outlier=0.9889104571931167
lof-outlier=0.9683896164550801
lof-outlier=1.2370682005392397
lof-outlier=1.0299403709137367
lof-outlier=1.0236116530684245
lof-outlier=0.9946515502579736
lof-outlier=0.9751624427863974
lof-outlier=1.257459073029358
lof-outlier=0.9889104571931167
lof-outlier=1.032845766346679
lof-outlier=0.9508302993026049
lof-outlier=1.2990991128503413
