cof-outlier=1.0064076345917616
cof-outlier=0.9637254373133535
cof-outlier=1.1500604456170602
cof-outlier=1.4770812157540396
cof-outlier=1.1510276554583978
cof-outlier=1.3094287651048409
cof-outlier=1.031551183111338
cof-outlier=1.3252074193474188
cof-outlier=1.03723425692268
cof-outlier=1.322464480696729
cof-outlier=1.4177951755605966
cof-outlier=1.3277480647849473
cof-outlier=1.6106648175262694
cof-outlier=1.1821210925765926
cof-outlier=1.0153823442774166
cof-outlier=1.2594766851376815
cof-outlier=1.0153823442774166
cof-outlier=0.9893303693449506
cof-outlier=1.2149706729518397
cof-outlier=1.003547758842989
cof-outlier=1.003547758842989
cof-outlier=1.216349722365357
cof-outlier=1.216349722365357
cof-outlier=1.0605982866370969
cof-outlier=0.9990541330386015
cof-outlier=1.0671189656609896
cof-outlier=1.523984739724006
cof-outlier=0.9155545281440082
cof-outlier=1.8162463298913745
cof-outlier=1.432431322263762
cof-outlier=1.0761205685389366
cof-outlier=0.9408053104524634
cof-outlier=1.2235939027801157
cof-outlier=1.0569563297456142
cof-outlier=0.9423361508468574
cof-outlier=0.9368679696394517
cof-outlier=1.130272169720096
cof-outlier=1.157452481995023
cof-outlier=1.1816412244208616
cof-outlier=1.100937747548787
cof-outlier=0.9382403553418157
cof-outlier=1.5260051979636615
cof-outlier=1.1340448587208178
cof-outlier=1.1078643302224593
cof-outlier=1.06202783059299
cof-outlier=1.012100071280183
cof-outlier=1.0875314229170345
cof-outlier=1.2425807883809163
cof-outlier=1.2597802956979953
cof-outlier=1.143453131015867
cof-outlier=1.2026665256049642
cof-outlier=1.448739696243997
cof-outlier=1.0582827670370931
cof-outlier=1.0881664182903832
cof-outlier=0.9189046367647047
cof-outlier=0.9263317049533648
cof-outlier=0.9408022408980907
cof-outlier=1.1216559240899702
cof-outlier=1.3474661744379717
cof-outlier=1.042138856497252
cof-outlier=1.0531300432707962
cof-outlier=1.2106476968450404
cof-outlier=1.0972302243703551
cof-outlier=0.9547372920651406
cof-outlier=1.042138856497252
cof-outlier=1.1612298105536052
cof-outlier=1.1652102417594854
cof-outlier=1.1340528812493622
cof-outlier=1.350353308072524
cof-outlier=0.9382403553418155
cof-outlier=1.5435364710830226
cof-outlier=1.0666662494575605
cof-outlier=1.3395623802240955
cof-outlier=1.4323316523766867
cof-outlier=1.1328404587249656
cof-outlier=1.1301821639726017
cof-outlier=1.0662414203942505
cof-outlier=1.113856744769108
cof-outlier=1.1821210925765921
cof-outlier=0.926331704953365
cof-outlier=1.259769139020846
cof-outlier=1.1186243288967825
cof-outlier=1.4053945555710199
cof-outlier=1.0373578652266855
cof-outlier=0.9028568658586625
cof-outlier=0.9593717760707652
cof-outlier=1.5219221920593355
cof-outlier=0.9666459184448055
cof-outlier=0.9385098780207191
cof-outlier=1.2216386861576076
cof-outlier=1.2216386861576076
cof-outlier=1.1920094976863198
cof-outlier=0.9331843012762312
cof-outlier=1.065192527053792
cof-outlier=1.1786352724217921
cof-outlier=1.0413997377011257
cof-outlier=1.230628629771729
cof-outlier=1.1288172726451453
cof-outlier=1.0879114731420272
cof-outlier=0.9368679696394517
cof-outlier=0.9432623351453796
cof-outlier=1.0850487230453394
cof-outlier=1.10614071773022
cof-outlier=1.0434581093752857
cof-outlier=0.9515779758116342
cof-outlier=1.0345397724067185
cof-outlier=0.9618909393442273
cof-outlier=1.1059135725693783
cof-outlier=1.035572695257404
cof-outlier=0.9629551230991079
cof-outlier=1.1652790805223585
cof-outlier=1.240878874086783
cof-outlier=1.3277480647849473
cof-outlier=1.246818705085539
cof-outlier=1.2155142040920983
cof-outlier=1.0289562437440467
cof-outlier=1.2474682048915104
cof-outlier=1.2474682048915104
cof-outlier=1.0337690597082314
cof-outlier=1.0337690597082314
cof-outlier=1.2645036964769791
cof-outlier=1.1212840820339667
cof-outlier=1.0822320935236882
cof-outlier=0.9917876248305514
cof-outlier=1.1823499422982353
cof-outlier=1.1823499422982353
cof-outlier=1.381419883251382
cof-outlier=0.9322474582567171
cof-outlier=0.9420615906919698
cof-outlier=0.9599460778215605
cof-outlier=0.9022440865011605
cof-outlier=1.1413593390989794
cof-outlier=2.316798140870145
cof-outlier=0.9400433256895973
cof-outlier=1.499243804408558
cof-outlier=0.9656356562611084
cof-outlier=0.9677548737891049
