ldof-outlier=0.8612147764376503
ldof-outlier=0.8736796667453129
ldof-outlier=0.8122948812030533
ldof-outlier=0.9118247705021392
ldof-outlier=0.796023080192367
ldof-outlier=0.9196178246880176
ldof-outlier=0.8790140016284389
ldof-outlier=0.9287873784783285
ldof-outlier=1.0270432293224454
ldof-outlier=0.8688800278097276
ldof-outlier=1.0032027689117766
ldof-outlier=0.9853973777217543
ldof-outlier=1.3033085279409877
ldof-outlier=0.9337438279839547
ldof-outlier=0.8974752066086347
ldof-outlier=0.9339462418364531
ldof-outlier=0.9024423327157494
ldof-outlier=0.8159181042904561
ldof-outlier=0.8169857260316918
ldof-outlier=0.8132762494450212
ldof-outlier=0.8191136892655039
ldof-outlier=0.8218370132791871
ldof-outlier=0.8214602982969549
ldof-outlier=0.8109153637767113
ldof-outlier=0.8377464088221172
ldof-outlier=0.8139805360707474
ldof-outlier=0.9329090305718182
ldof-outlier=0.7864010702606425
ldof-outlier=1.2220460280361192
ldof-outlier=0.977874996455494
ldof-outlier=0.8094472814371175
ldof-outlier=0.7578795470488663
ldof-outlier=0.9331535747075409
ldof-outlier=1.0363038008000727
ldof-outlier=0.8249584130618326
ldof-outlier=0.8508571663037039
ldof-outlier=0.8590169382091303
ldof-outlier=0.774861255184519
ldof-outlier=1.024100833487528
ldof-outlier=1.0021421908424077
ldof-outlier=0.9609348015237832
ldof-outlier=1.1271319815592662
ldof-outlier=0.9050584575832343
ldof-outlier=0.9744574390935364
ldof-outlier=0.8959392711570586
ldof-outlier=0.7696254007984168
ldof-outlier=0.8145680252768508
ldof-outlier=0.9925814977723751
ldof-outlier=0.8300383938740016
ldof-outlier=0.7975998549517322
ldof-outlier=0.8794999838320825
ldof-outlier=1.051981119655218
ldof-outlier=0.7726922612444118
ldof-outlier=0.8799662895415695
ldof-outlier=0.7706258209117878
ldof-outlier=0.8501086337728042
ldof-outlier=0.7968856981727392
ldof-outlier=0.8827951987948288
ldof-outlier=1.073436355661443
ldof-outlier=0.7988852310625693
ldof-outlier=0.7644450208233838
ldof-outlier=0.906271738427903
ldof-outlier=0.7951217503779062
ldof-outlier=0.7971791886098409
ldof-outlier=0.7973760524844741
ldof-outlier=0.7798281334278104
ldof-outlier=0.8219916437030704
ldof-outlier=0.7685130264171448
ldof-outlier=0.7874275734945022
ldof-outlier=0.9265755656447844
ldof-outlier=0.9918187785121627
ldof-outlier=0.8799393168494887
ldof-outlier=0.7992177122330825
ldof-outlier=2.2580232210420994
ldof-outlier=0.8149901834863832
ldof-outlier=0.7922066378051581
ldof-outlier=1.1143103786087882
ldof-outlier=0.807129109798783
ldof-outlier=0.9403001590311345
ldof-outlier=0.8396825406478279
ldof-outlier=0.8275855489455234
ldof-outlier=0.9086319717499541
ldof-outlier=1.0115042945550052
ldof-outlier=0.770876094803263
ldof-outlier=0.8300485027102311
ldof-outlier=0.799857787826049
ldof-outlier=1.030911421604996
ldof-outlier=0.808963709112195
ldof-outlier=0.8413348389151811
ldof-outlier=0.8491635230616956
ldof-outlier=0.8492270561563717
ldof-outlier=0.8705194966260513
ldof-outlier=0.7809187074258824
ldof-outlier=0.8854592224462694
ldof-outlier=0.8790881999052609
ldof-outlier=0.9893681369140341
ldof-outlier=0.8856521621428314
ldof-outlier=0.8724905829219645
ldof-outlier=0.7987964022497582
ldof-outlier=0.864074418046936
ldof-outlier=0.7514065028422644
ldof-outlier=0.7977620146492354
ldof-outlier=0.780386113029677
ldof-outlier=0.8185110785563277
ldof-outlier=0.8204225420176083
ldof-outlier=0.9121957115356419
ldof-outlier=0.7897342192383118
ldof-outlier=0.7821081256437438
ldof-outlier=0.7929050845429242
ldof-outlier=0.8155571870496483
ldof-outlier=0.7995911112976423
ldof-outlier=0.8285931026876272
ldof-outlier=0.977922125533235
ldof-outlier=0.8186106365467293
ldof-outlier=0.9948415275504333
ldof-outlier=0.804872980544059
ldof-outlier=0.9810267393550272
ldof-outlier=0.9810226567920434
ldof-outlier=0.7979000014253091
ldof-outlier=0.7980891194268349
ldof-outlier=0.8977147947882651
ldof-outlier=0.8361351481036772
ldof-outlier=0.8395500242853715
ldof-outlier=0.7800421041603536
ldof-outlier=0.8149690532168744
ldof-outlier=0.8136230093136333
ldof-outlier=0.8707853822183803
ldof-outlier=0.7628922896423994
ldof-outlier=0.8536664181017858
ldof-outlier=0.7961022161206868
ldof-outlier=0.7992270930313595
ldof-outlier=0.8566620288949578
ldof-outlier=1.6515000929927577
ldof-outlier=0.8758615640372902
ldof-outlier=1.0743657716297126
ldof-outlier=0.7961116043820748
ldof-outlier=0.7883786807719945
ldof-outlier=0.7961819138763538
ldof-outlier=0.7996253024526223
ldof-outlier=0.7632472876965265
ldof-outlier=0.7974216964298336
ldof-outlier=0.8532230953963896
ldof-outlier=0.9172289501978957
ldof-outlier=1.219985330717398
ldof-outlier=0.8041929612811644
ldof-outlier=0.8651087393439942
ldof-outlier=0.9718353867496204
ldof-outlier=0.7635528452634025
ldof-outlier=0.8529189550005354
ldof-outlier=0.7566321035040711
ldof-outlier=0.6988670892952656
ldof-outlier=0.8841979711542961
ldof-outlier=0.7588761839092494
ldof-outlier=0.800910363920794
ldof-outlier=0.8259530584410456
ldof-outlier=0.7796006302159201
ldof-outlier=0.7808141941194404
ldof-outlier=1.0950196910519137
ldof-outlier=0.8005579763684211
ldof-outlier=1.0004244064453083
ldof-outlier=0.7835022334532865
ldof-outlier=0.8673063150599891
ldof-outlier=0.8035722981267137
ldof-outlier=0.7738302518352855
ldof-outlier=0.7738298064833895
ldof-outlier=0.7739716447895356
ldof-outlier=0.8031598145378739
ldof-outlier=1.0149607084318188
ldof-outlier=0.8652388974475825
ldof-outlier=0.7822371800936629
ldof-outlier=0.8565327044159744
ldof-outlier=0.8399952427803301
ldof-outlier=0.807683827637669
ldof-outlier=0.7931101685711978
ldof-outlier=1.819137704772972
ldof-outlier=0.8082234634716841
ldof-outlier=0.8371114133975538
ldof-outlier=0.7892737415243666
ldof-outlier=0.7807536747041057
ldof-outlier=0.9313856096356572
ldof-outlier=0.9551070046949218
ldof-outlier=2.3632719554222597
ldof-outlier=0.7454731370415848
ldof-outlier=0.8309732370654194
ldof-outlier=1.1765048228550474
ldof-outlier=0.8088565444330011
ldof-outlier=0.9139692072550581
ldof-outlier=0.6972035646777087
ldof-outlier=1.2505999446843885
ldof-outlier=1.0235797095842603
ldof-outlier=0.852804124542044
ldof-outlier=0.843035884915612
ldof-outlier=0.7952272862941799
ldof-outlier=0.9809336012058947
ldof-outlier=1.025737836508781
ldof-outlier=0.7920531123525023
ldof-outlier=0.7882961994361731
ldof-outlier=0.8670654939957191
ldof-outlier=0.8924080512418093
ldof-outlier=1.0309104009070984
ldof-outlier=1.1137757069143666
ldof-outlier=0.827500966529916
ldof-outlier=1.005768557614496
ldof-outlier=0.7982111381306021
ldof-outlier=0.951074372627755
ldof-outlier=0.8546548940220036
ldof-outlier=0.9140442944093894
ldof-outlier=0.795566329114417
ldof-outlier=0.9158353813623377
ldof-outlier=1.403488537772537
ldof-outlier=0.8036427964256732
ldof-outlier=0.76399272930104
ldof-outlier=0.86904912585983
ldof-outlier=0.9392942954181214
ldof-outlier=1.0557367873656927
ldof-outlier=0.736914545784421
ldof-outlier=0.7740840708129564
ldof-outlier=0.8195760467497667
ldof-outlier=0.9036847246314335
ldof-outlier=0.9088332710115785
ldof-outlier=0.7913591608224994
ldof-outlier=0.760538750165774
ldof-outlier=0.8993272442373667
ldof-outlier=0.8465198536475455
ldof-outlier=0.9867472616646603
ldof-outlier=7.154182941699875
ldof-outlier=1.0618492238213217
ldof-outlier=0.8860777573879804
ldof-outlier=0.8085751024601033
ldof-outlier=0.8021938719748486
ldof-outlier=1.9110506747998754
ldof-outlier=0.9317783964745818
ldof-outlier=0.9590862258303634
ldof-outlier=1.989480091001229
ldof-outlier=0.7706154758011219
ldof-outlier=0.7774429532467605
ldof-outlier=0.8154379711266817
ldof-outlier=0.7902261556308682
ldof-outlier=0.8178895540703466
ldof-outlier=0.8618145514291059
ldof-outlier=0.8328240294487113
ldof-outlier=0.8360661834996108
ldof-outlier=0.8939528323960567
ldof-outlier=0.869665280096337
ldof-outlier=0.8559102785279832
ldof-outlier=1.5331021033042467
ldof-outlier=0.8667040527250262
ldof-outlier=0.8142686128595161
ldof-outlier=1.0659379588802957
ldof-outlier=0.952119166416435
ldof-outlier=0.8082193857536535
ldof-outlier=0.7957995764549086
ldof-outlier=0.8450038645560692
ldof-outlier=1.115831991958792
ldof-outlier=1.1823683683183135
ldof-outlier=1.0064188964438232
ldof-outlier=0.8493395015753977
ldof-outlier=0.8466987112142449
ldof-outlier=0.7759818510738352
ldof-outlier=0.7913967403333609
ldof-outlier=0.7913538421483837
ldof-outlier=0.7482101855927594
ldof-outlier=0.8400481984520752
ldof-outlier=0.7765637168108118
ldof-outlier=1.0362907196481759
ldof-outlier=0.7964558416493516
ldof-outlier=0.758445433811117
ldof-outlier=0.7515333451573611
ldof-outlier=0.8350846536098026
ldof-outlier=1.0368348382829875
ldof-outlier=1.0947094861640838
ldof-outlier=0.8616232231502422
ldof-outlier=0.7419129469001158
ldof-outlier=0.7434596109102422
ldof-outlier=0.838485090753278
ldof-outlier=0.8422109014146313
ldof-outlier=0.7938448732170501
ldof-outlier=0.9213374828690294
ldof-outlier=0.7973458628867811
ldof-outlier=0.8237737677386016
ldof-outlier=0.8265229368481684
ldof-outlier=0.7806250327575579
ldof-outlier=1.2713365377394623
ldof-outlier=0.8405006829000559
ldof-outlier=0.845291043147176
ldof-outlier=0.7759416623173194
ldof-outlier=0.744843258499668
ldof-outlier=0.7476303553261741
ldof-outlier=0.8360153293247785
ldof-outlier=0.7893469005316162
ldof-outlier=0.8051920562882752
ldof-outlier=0.9911206316422077
ldof-outlier=0.863515607129355
ldof-outlier=0.8085647592297945
ldof-outlier=0.7852702830047331
ldof-outlier=0.8057974635368238
ldof-outlier=0.9787507158274993
ldof-outlier=0.7709305555443782
ldof-outlier=0.8142361232250274
ldof-outlier=0.7864746423659394
ldof-outlier=0.7848616755806357
ldof-outlier=0.7756735530205618
ldof-outlier=0.7769861095259222
ldof-outlier=0.769132357206438
ldof-outlier=0.9417565557377543
ldof-outlier=0.7955510826446828
ldof-outlier=0.857525906799985
ldof-outlier=0.8747012740723851
ldof-outlier=0.8736212231673863
ldof-outlier=0.7784596945040956
ldof-outlier=0.7718135322667867
ldof-outlier=0.7459685170005483
ldof-outlier=0.8511938278719027
ldof-outlier=0.8660833093878058
ldof-outlier=1.1912585125384978
ldof-outlier=0.8438131969022372
ldof-outlier=0.873876758043973
ldof-outlier=0.7698356329758778
ldof-outlier=2.032456987692647
ldof-outlier=0.8056702709450861
ldof-outlier=1.0368556892144236
ldof-outlier=0.8875064638490093
ldof-outlier=0.7912926809230109
ldof-outlier=1.1918303165391149
ldof-outlier=0.8184513843339289
ldof-outlier=0.8288030931685534
ldof-outlier=0.8390095834362633
ldof-outlier=0.8048592043684372
ldof-outlier=0.8640929411406046
ldof-outlier=0.8796073134294811
ldof-outlier=0.800244081349039
ldof-outlier=0.776153013265541
ldof-outlier=0.8070845869376695
ldof-outlier=1.1208736613467691
ldof-outlier=0.8005740295575997
ldof-outlier=0.8070708045889496
ldof-outlier=0.7832281564280645
ldof-outlier=0.7972389912870823
ldof-outlier=0.777794844391959
ldof-outlier=1.0406093099616132
ldof-outlier=1.0458066579169767
ldof-outlier=1.0531947674487152
ldof-outlier=0.8257899441596112
ldof-outlier=0.9504079152854755
ldof-outlier=1.1115205429512722
ldof-outlier=0.8109909223291355
ldof-outlier=0.9727026261154791
ldof-outlier=0.761545633108569
ldof-outlier=0.7637325844741769
ldof-outlier=0.7350030355434384
ldof-outlier=0.9691610241484844
ldof-outlier=0.7542993317544124
ldof-outlier=1.2086614903980193
ldof-outlier=0.722300587441858
ldof-outlier=0.7733523173446125
ldof-outlier=0.90000118539149
ldof-outlier=0.7677058456999096
ldof-outlier=1.0018570065425412
ldof-outlier=0.9771701167184222
ldof-outlier=0.8230243643235207
ldof-outlier=0.7329817917631922
ldof-outlier=0.8385198562403103
ldof-outlier=1.1658610775106604
ldof-outlier=0.7541090499502753
ldof-outlier=0.7657492485375916
ldof-outlier=2.3620612895999593
ldof-outlier=0.8026629794183281
ldof-outlier=0.8828397206819317
ldof-outlier=0.9206391539340423
ldof-outlier=0.8140333066770726
ldof-outlier=0.8080050612226527
ldof-outlier=1.3538362672407669
ldof-outlier=0.7802880839947235
ldof-outlier=1.0197753310752924
ldof-outlier=1.0945944135064898
ldof-outlier=0.8357035410621464
ldof-outlier=0.8075153242714617
ldof-outlier=0.8367675904529546
ldof-outlier=0.8249006113613687
ldof-outlier=0.9132764745817957
ldof-outlier=0.7778057983702097
ldof-outlier=1.4704145633433219
ldof-outlier=0.87559990401639
ldof-outlier=0.8784848592137692
ldof-outlier=0.7475394723437199
ldof-outlier=0.7870391109884685
ldof-outlier=0.9356006422693961
ldof-outlier=1.0006450157670046
ldof-outlier=0.8472404799201606
ldof-outlier=0.9246311343518407
ldof-outlier=2.042710506633529
ldof-outlier=0.9916721820047079
ldof-outlier=0.7721940366529868
ldof-outlier=0.9125201766991485
ldof-outlier=1.1064528973441534
ldof-outlier=0.7827610486731933
ldof-outlier=0.7518232363074839
ldof-outlier=0.7549197845971701
ldof-outlier=0.8068327309766962
ldof-outlier=0.7728630359399578
ldof-outlier=0.8898121126268868
ldof-outlier=0.8388565495158206
ldof-outlier=1.2987621285020472
ldof-outlier=0.7709962852669605
ldof-outlier=0.7834331764167068
ldof-outlier=0.8358020549701043
ldof-outlier=0.8525101321043533
ldof-outlier=0.8121922916847514
ldof-outlier=1.1020168179500105
ldof-outlier=0.855973915898296
ldof-outlier=0.8669996917033544
ldof-outlier=0.782334633160025
ldof-outlier=0.8313940091811225
ldof-outlier=0.8315966856536163
ldof-outlier=0.7852671374472036
ldof-outlier=0.9926894210644949
ldof-outlier=0.9979888928780181
ldof-outlier=0.7833807941253617
ldof-outlier=0.8492035449286505
ldof-outlier=0.7558693650593608
ldof-outlier=0.8277614844451053
ldof-outlier=1.0449246855747574
ldof-outlier=0.7722032802128421
ldof-outlier=0.726069356261613
ldof-outlier=0.787151465861612
ldof-outlier=0.7874134962955955
ldof-outlier=0.755309967045285
ldof-outlier=1.230780345732817
ldof-outlier=1.1492396160476428
ldof-outlier=0.8079312886644391
ldof-outlier=0.7839596438835476
ldof-outlier=0.8425296190088193
ldof-outlier=0.8117437937332665
ldof-outlier=0.7981910074388472
ldof-outlier=0.761803175395218
ldof-outlier=0.8371737193747677
ldof-outlier=0.7753395257299329
ldof-outlier=0.8007734753397381
ldof-outlier=1.0265388898611805
ldof-outlier=0.7430658978597113
ldof-outlier=0.843542104025857
ldof-outlier=0.8540435119639983
ldof-outlier=1.1509842336295377
ldof-outlier=1.0203935711083525
