cof-outlier=0.9937092240376026
cof-outlier=1.3334342826004537
cof-outlier=1.0316353589148057
cof-outlier=1.2139850956587048
cof-outlier=1.0482799683608486
cof-outlier=1.1796257332171889
cof-outlier=1.0354218978585146
cof-outlier=1.1391424398579753
cof-outlier=1.5012933210544541
cof-outlier=1.1598861583553983
cof-outlier=1.325847800861361
cof-outlier=1.0139666207875804
cof-outlier=1.0523765781877374
cof-outlier=1.2185713823041446
cof-outlier=1.1578968792250295
cof-outlier=1.1482004186935608
cof-outlier=1.1578968792250295
cof-outlier=1.0108234061825994
cof-outlier=1.0113404412230411
cof-outlier=1.129253199239768
cof-outlier=1.129253199239768
cof-outlier=0.9701321845987885
cof-outlier=0.9701321845987885
cof-outlier=1.0650602065079104
cof-outlier=0.9243519840846957
cof-outlier=0.9684853410338234
cof-outlier=1.362133102348143
cof-outlier=0.9946717216113831
cof-outlier=1.5805795914256384
cof-outlier=1.2999886234153595
cof-outlier=1.1259356549552455
cof-outlier=0.9513353411697508
cof-outlier=1.2537642770842297
cof-outlier=1.2015838306272735
cof-outlier=1.0030283198639887
cof-outlier=1.0392668023673024
cof-outlier=1.4545687460791872
cof-outlier=1.1753465598763984
cof-outlier=1.4153545486167443
cof-outlier=1.242266753946401
cof-outlier=1.1272384859909892
cof-outlier=1.6525093538566171
cof-outlier=1.1816308752118803
cof-outlier=1.3645045589576077
cof-outlier=1.1690493924104393
cof-outlier=0.9110115807022277
cof-outlier=1.0345303039971965
cof-outlier=1.3541769556797425
cof-outlier=1.3413610554335937
cof-outlier=1.2135961458169544
cof-outlier=1.184815332041302
cof-outlier=1.0441390679072797
cof-outlier=1.3811003678456595
cof-outlier=1.0978991062181822
cof-outlier=1.1047615535476827
cof-outlier=0.975795094225315
cof-outlier=1.1432469898777988
cof-outlier=1.1983148176698317
cof-outlier=1.2386197032107087
cof-outlier=0.8957027838449195
cof-outlier=1.239284490030107
cof-outlier=1.1568633861044135
cof-outlier=0.938693919135945
cof-outlier=1.0273185928146298
cof-outlier=0.8957027838449195
cof-outlier=1.1881029758756274
cof-outlier=1.2856480034400772
cof-outlier=1.1863879467938983
cof-outlier=1.114402663756284
cof-outlier=1.109444278715326
cof-outlier=1.7271539029052
cof-outlier=1.2025558674079353
cof-outlier=1.285606365470596
cof-outlier=1.8399638521190076
cof-outlier=1.1188788152198934
cof-outlier=1.0044673201973668
cof-outlier=1.4646890246176216
cof-outlier=1.386512590510807
cof-outlier=1.2365862370196319
cof-outlier=0.975795094225315
cof-outlier=1.2940941807235486
cof-outlier=1.1117627723971493
cof-outlier=1.3917010934534466
cof-outlier=1.2885594069654296
cof-outlier=1.082538216489492
cof-outlier=1.3416429345881729
cof-outlier=1.5829560090770145
cof-outlier=0.9823024969091085
cof-outlier=1.0407858977963056
cof-outlier=1.3462826906037586
cof-outlier=1.3462826906037586
cof-outlier=1.1803213422213874
cof-outlier=1.102171252186326
cof-outlier=1.1348351217448418
cof-outlier=1.1936740471545402
cof-outlier=1.4052260267548278
cof-outlier=1.1187949102989672
cof-outlier=1.162821744773352
cof-outlier=1.54255802731386
cof-outlier=1.0280027979353656
