knn-outlier=12788.920648444106
knn-outlier=11671.604992339593
knn-outlier=22023.109843221508
knn-outlier=12183.888303316802
knn-outlier=52046.70819946349
knn-outlier=22595.971656251033
knn-outlier=7535.114214333705
knn-outlier=22570.01492604956
knn-outlier=15722.406949831186
knn-outlier=18155.351933362846
knn-outlier=22670.740000793932
knn-outlier=17002.203546267283
knn-outlier=20133.101072697355
knn-outlier=103254.92869599625
knn-outlier=8288.074756914182
knn-outlier=27310.446127895913
knn-outlier=8316.753042876653
knn-outlier=91410.97727316452
knn-outlier=42222.76020643487
knn-outlier=36150.09134218751
knn-outlier=36321.00749574519
knn-outlier=47161.8819914844
knn-outlier=47154.73389786756
knn-outlier=13548.277413569807
knn-outlier=11732.695815011995
knn-outlier=10631.452727354466
knn-outlier=11579.271538577028
knn-outlier=10395.585447669602
knn-outlier=11336.633077616123
knn-outlier=22660.799113041005
knn-outlier=41184.60951767784
knn-outlier=32067.387589353144
knn-outlier=25829.366829206247
knn-outlier=21352.623677339983
knn-outlier=9845.018597712246
knn-outlier=7906.813179988533
knn-outlier=12467.61839230733
knn-outlier=22620.417114443313
knn-outlier=43430.76626912855
knn-outlier=8720.611828925767
knn-outlier=8704.62175114462
knn-outlier=21891.13229715174
knn-outlier=12973.78282934087
knn-outlier=12743.665093284586
knn-outlier=40297.117940093434
knn-outlier=25153.20971530075
knn-outlier=10644.34329836275
knn-outlier=14363.666829997284
knn-outlier=28769.484959847647
knn-outlier=17862.34922786474
knn-outlier=71303.8647013358
knn-outlier=13335.356329819148
knn-outlier=28542.539190769276
knn-outlier=14128.973254890218
knn-outlier=11332.169935007645
knn-outlier=11320.509270779297
knn-outlier=9094.728789170911
knn-outlier=15672.670597281754
knn-outlier=30602.615608063636
knn-outlier=34550.98376263113
knn-outlier=27145.14294789401
knn-outlier=10193.874982885556
knn-outlier=51299.73115826706
knn-outlier=10140.062169439594
knn-outlier=34493.07767240986
knn-outlier=18451.115521452935
knn-outlier=12860.60911606056
knn-outlier=27694.72175052315
knn-outlier=25014.572930661838
knn-outlier=8313.213024102053
knn-outlier=12097.461008033875
knn-outlier=7779.776724469668
knn-outlier=12911.759574535145
knn-outlier=27524.584138473438
knn-outlier=60835.44529639279
knn-outlier=52005.47345901295
knn-outlier=10726.725137179566
knn-outlier=26890.79588582132
knn-outlier=94376.67011141313
knn-outlier=11241.69516720232
knn-outlier=41039.67562327704
knn-outlier=84336.06576203268
knn-outlier=17039.900080722306
