knn-outlier=10966.749507663484
knn-outlier=10036.8237775902
knn-outlier=20336.281384574715
knn-outlier=11618.584492026373
knn-outlier=40849.707420233746
knn-outlier=17864.072189747218
knn-outlier=6529.525116101477
knn-outlier=18950.669900333338
knn-outlier=13832.308537272569
knn-outlier=16488.477857452457
knn-outlier=21380.48630609229
knn-outlier=14005.699458995256
knn-outlier=20019.11362577007
knn-outlier=85810.89757348772
knn-outlier=7664.985618551414
knn-outlier=26952.735597890707
knn-outlier=7706.731519353714
knn-outlier=81990.56654253403
knn-outlier=37326.98583356685
knn-outlier=30798.788017133076
knn-outlier=30940.046649842014
knn-outlier=39175.257747431606
knn-outlier=39181.92483247473
knn-outlier=10123.983868991496
knn-outlier=10299.496995392541
knn-outlier=10173.427518024591
knn-outlier=11158.248447516906
knn-outlier=8116.351927676621
knn-outlier=11219.167969081207
knn-outlier=21270.220331351655
knn-outlier=35457.81142300523
knn-outlier=25314.581352134726
knn-outlier=23240.340700439396
knn-outlier=20639.868949656633
knn-outlier=8034.470010355381
knn-outlier=6840.214413810432
knn-outlier=11862.432683665691
knn-outlier=20130.30168433151
knn-outlier=41846.546655356164
knn-outlier=8001.658187513385
knn-outlier=7449.44892862971
knn-outlier=21416.050946376643
knn-outlier=11732.695815011995
knn-outlier=11757.255275149484
knn-outlier=32059.250263376405
knn-outlier=20350.541762587058
knn-outlier=9401.250829618366
knn-outlier=14061.12083895392
knn-outlier=21839.34239412884
knn-outlier=15027.023106620287
knn-outlier=68779.64934440692
knn-outlier=12977.25235580118
knn-outlier=23623.59958303349
knn-outlier=13234.03244086246
knn-outlier=8614.459655111632
knn-outlier=10496.70426663055
knn-outlier=8201.54699704112
knn-outlier=13843.896406236216
knn-outlier=26215.33353798307
knn-outlier=28849.285320014427
knn-outlier=22396.038925010824
knn-outlier=9317.974786776364
knn-outlier=40901.93024406521
knn-outlier=8978.32329635105
knn-outlier=28913.463700278113
knn-outlier=16394.548896614997
knn-outlier=11995.48451405778
knn-outlier=18785.276620899145
knn-outlier=19429.48946529733
knn-outlier=6981.161281047732
knn-outlier=11743.305362873776
knn-outlier=7022.887010724293
knn-outlier=11632.978642192204
knn-outlier=26729.55590132017
knn-outlier=53096.70736889624
knn-outlier=42664.790331574346
knn-outlier=10176.982199851782
knn-outlier=23704.368540022322
knn-outlier=83767.41364339298
knn-outlier=10467.553450133417
knn-outlier=34808.96367150045
knn-outlier=68436.87628009697
knn-outlier=16219.712708706675
knn-outlier=25145.983820343954
knn-outlier=7310.898827951689
knn-outlier=30084.42452948203
knn-outlier=11844.827739452356
knn-outlier=8836.062720720674
knn-outlier=6803.005988326043
knn-outlier=38854.97897479164
knn-outlier=38869.2022960531
knn-outlier=9193.943305171073
knn-outlier=7962.41487455282
knn-outlier=7409.413928816549
knn-outlier=45415.88580093204
knn-outlier=11198.812871786116
knn-outlier=19298.74897120536
knn-outlier=15964.16255251117
knn-outlier=6753.52958643511
knn-outlier=7039.96663705873
knn-outlier=25948.39917084289
knn-outlier=9906.568205228054
knn-outlier=14219.02897729307
knn-outlier=10484.16185400771
knn-outlier=8015.530484958559
knn-outlier=15790.700214652512
knn-outlier=9166.734427245281
knn-outlier=24267.71514860639
knn-outlier=32239.687918033575
knn-outlier=6100.0275542972895
knn-outlier=16849.030840790223
knn-outlier=11112.32448085008
knn-outlier=13892.492906404523
knn-outlier=9895.538786665433
knn-outlier=13739.886882115641
knn-outlier=8449.488640053905
knn-outlier=86156.01994179864
knn-outlier=86156.20118257076
knn-outlier=58447.38120021204
knn-outlier=58475.08496071553
knn-outlier=11019.970165356184
knn-outlier=54349.059424745334
knn-outlier=64296.977576468555
knn-outlier=9400.54435954642
knn-outlier=15266.70357733129
knn-outlier=15294.3835154641
knn-outlier=18113.616003197705
knn-outlier=7789.997041334483
knn-outlier=11615.251550345347
knn-outlier=28930.229673909038
knn-outlier=8587.736063638951
knn-outlier=9972.123961134723
knn-outlier=11675.311080955431
knn-outlier=7347.1737075150195
knn-outlier=11242.087927839566
knn-outlier=8935.903559531474
knn-outlier=8981.682883805644
knn-outlier=20965.55572890211
knn-outlier=14945.65807646823
knn-outlier=7717.542391908191
knn-outlier=40467.76130950908
knn-outlier=11612.076920366142
knn-outlier=73034.76691833965
knn-outlier=237149.9998094299
knn-outlier=62024.29771709229
knn-outlier=11067.375047069652
knn-outlier=62332.11425853049
knn-outlier=26535.549032891708
knn-outlier=10631.796597758066
knn-outlier=24362.60387421878
knn-outlier=20047.88622394391
knn-outlier=10315.142467309892
knn-outlier=22792.740080159296
knn-outlier=9277.894292418943
knn-outlier=7253.594067063952
knn-outlier=9119.023571951111
knn-outlier=8201.034410719174
knn-outlier=12968.643542857519
knn-outlier=34522.29514666283
knn-outlier=61757.293677064576
knn-outlier=14313.724416260095
knn-outlier=21228.643595189966
knn-outlier=36300.031629679055
knn-outlier=54674.60662554876
knn-outlier=54674.06566790603
knn-outlier=54686.26121484719
knn-outlier=22709.759208106985
knn-outlier=33732.1732506905
knn-outlier=68138.66812583938
knn-outlier=8487.540086839059
knn-outlier=6283.555840167253
knn-outlier=14491.306133797907
