knnw-outlier=208680.76269240954
knnw-outlier=168193.94343786177
knnw-outlier=309242.0639608052
knnw-outlier=224450.25401573972
knnw-outlier=551929.0827036739
knnw-outlier=292696.53606432484
knnw-outlier=121033.09234400309
knnw-outlier=329505.35590622126
knnw-outlier=299311.0773898873
knnw-outlier=277305.72563792294
knnw-outlier=372207.9075847119
knnw-outlier=232262.03862631743
knnw-outlier=331178.91442598833
knnw-outlier=1473275.1197503922
knnw-outlier=163510.86379054628
knnw-outlier=398527.33586059086
knnw-outlier=164619.13856142137
knnw-outlier=914471.4520626934
knnw-outlier=448050.4883585566
knnw-outlier=552475.9563112106
knnw-outlier=554244.9080685435
knnw-outlier=437808.1978183168
knnw-outlier=437127.5984662562
knnw-outlier=174670.91019011248
knnw-outlier=160926.10280160795
knnw-outlier=126274.36993738638
knnw-outlier=235308.5589410846
knnw-outlier=143034.51050581728
knnw-outlier=255905.37630379706
knnw-outlier=370527.58616124006
knnw-outlier=500741.2492460504
knnw-outlier=341112.40944946476
knnw-outlier=374159.5962865041
knnw-outlier=341076.516351049
knnw-outlier=137098.66064645193
knnw-outlier=105731.53143678862
knnw-outlier=247435.85564717645
knnw-outlier=342136.9099429523
knnw-outlier=737754.0181934112
knnw-outlier=159218.13498259234
knnw-outlier=144711.9534885652
knnw-outlier=452242.6544061387
knnw-outlier=231494.98337185857
knnw-outlier=263165.0082227278
knnw-outlier=588438.7701866793
knnw-outlier=309556.191440369
knnw-outlier=161283.6391545682
knnw-outlier=265959.3294874648
knnw-outlier=428636.37138374784
knnw-outlier=302631.3378389514
knnw-outlier=1005723.5357977963
knnw-outlier=232682.56586560133
knnw-outlier=466397.72676665214
knnw-outlier=243013.39514463634
knnw-outlier=141052.3690389207
knnw-outlier=161695.7574374545
knnw-outlier=184151.51012504954
knnw-outlier=282375.90811464295
knnw-outlier=497955.7150170066
knnw-outlier=355472.87222503516
knnw-outlier=450399.0749015377
knnw-outlier=200901.99564867347
knnw-outlier=491300.0582331525
knnw-outlier=156096.32370548535
knnw-outlier=352108.0005308606
knnw-outlier=286518.89174327545
knnw-outlier=229756.42712428016
knnw-outlier=309050.53340530954
knnw-outlier=309701.0331198827
knnw-outlier=130595.97031116081
knnw-outlier=250547.0373888494
knnw-outlier=146619.79838770718
knnw-outlier=248399.8776604975
knnw-outlier=614206.8325308425
knnw-outlier=869864.5054242249
knnw-outlier=604022.9287331436
knnw-outlier=242145.87499035028
knnw-outlier=422118.0456602751
knnw-outlier=1354665.6637185318
knnw-outlier=157686.08353026528
knnw-outlier=614925.0736784473
knnw-outlier=1329253.1210634017
knnw-outlier=309571.66958350735
knnw-outlier=441834.87816402054
knnw-outlier=105143.6187355475
knnw-outlier=540403.3118222154
knnw-outlier=251122.9422870111
knnw-outlier=141306.29445335918
knnw-outlier=101011.23483722568
knnw-outlier=764791.5218465505
knnw-outlier=764933.008321348
knnw-outlier=177619.76102548823
knnw-outlier=139098.59887559235
