abod-outlier=6.52169957883087E-39
abod-outlier=2.446555261837876E-38
abod-outlier=1.9462940770229296E-39
abod-outlier=1.775250477915129E-38
abod-outlier=2.340311671415345E-40
abod-outlier=7.271997214574467E-40
abod-outlier=3.3781249563855198E-37
abod-outlier=6.72659022432581E-40
abod-outlier=2.079114198053268E-40
abod-outlier=3.181051545878294E-39
abod-outlier=1.251783274945089E-39
abod-outlier=5.123555225813692E-37
abod-outlier=5.580961129751684E-40
abod-outlier=6.572121784527905E-43
abod-outlier=4.022652341545184E-36
abod-outlier=8.730325280577351E-41
abod-outlier=4.144077732744156E-36
abod-outlier=8.396841084922878E-42
abod-outlier=6.246467840145053E-41
abod-outlier=1.6865706848870473E-41
abod-outlier=6.492299598915484E-41
abod-outlier=6.751726219674488E-38
abod-outlier=8.889457632863237E-37
abod-outlier=1.2193246057733503E-38
abod-outlier=2.7497535044109093E-36
abod-outlier=6.768899454308743E-38
abod-outlier=8.271017805755716E-39
abod-outlier=7.113595812474716E-37
abod-outlier=2.571534864854534E-39
abod-outlier=8.641494927532563E-40
abod-outlier=4.884083441978655E-40
abod-outlier=8.887824565284106E-40
abod-outlier=6.224465419586584E-39
abod-outlier=3.854900185580524E-40
abod-outlier=5.694728481004111E-35
abod-outlier=9.169274105848802E-37
abod-outlier=7.382604120083513E-39
abod-outlier=6.5830054906868645E-40
abod-outlier=1.0013315447775286E-40
abod-outlier=1.9647707980089002E-37
abod-outlier=6.545375757191105E-38
abod-outlier=5.244948559421708E-41
abod-outlier=1.2147557122773311E-37
abod-outlier=8.440492107643895E-40
abod-outlier=7.080999642487502E-41
abod-outlier=1.2414640488630105E-39
abod-outlier=4.040629912012765E-36
abod-outlier=1.1112696135513086E-39
abod-outlier=1.2484082098216588E-40
abod-outlier=2.154046154930565E-38
abod-outlier=5.166635152168819E-43
abod-outlier=2.6379351417096267E-38
abod-outlier=1.781534551039847E-39
abod-outlier=4.222974956062179E-38
abod-outlier=2.214805571265533E-38
abod-outlier=6.452407365890811E-37
abod-outlier=4.647037454257062E-38
abod-outlier=1.7267111600042454E-38
abod-outlier=1.2761048457481157E-39
abod-outlier=8.901417425070828E-39
abod-outlier=1.7770502492558145E-39
abod-outlier=6.282172714804991E-38
abod-outlier=4.343035459923829E-40
abod-outlier=1.1340918319940051E-36
abod-outlier=5.695963949087877E-39
abod-outlier=3.234673717558817E-39
abod-outlier=7.643268740696264E-39
abod-outlier=9.149068145013872E-41
abod-outlier=5.0582168486183475E-40
abod-outlier=1.1630050527152715E-37
abod-outlier=4.18970991264498E-39
abod-outlier=5.240161507186505E-37
abod-outlier=3.074460540768452E-39
abod-outlier=2.887272332548564E-38
abod-outlier=9.39755842822767E-42
abod-outlier=7.640621461297092E-41
abod-outlier=2.156713796779528E-39
abod-outlier=4.0398638549499E-40
abod-outlier=7.790801054719325E-43
abod-outlier=5.611325232515172E-37
abod-outlier=9.062634973937349E-41
abod-outlier=2.2125085669682786E-43
abod-outlier=5.208131196733843E-40
abod-outlier=7.507453403239064E-40
abod-outlier=8.296533940215132E-38
abod-outlier=1.994044820874034E-41
abod-outlier=1.1841932624909809E-39
abod-outlier=5.272670733743788E-37
abod-outlier=1.3613059430769908E-36
abod-outlier=1.5214443128036676E-41
abod-outlier=1.4462973999162047E-41
abod-outlier=1.0926877880970281E-37
abod-outlier=3.5862695852053702E-37
abod-outlier=5.38882533690225E-37
abod-outlier=1.559692929979092E-41
abod-outlier=7.285018256779834E-40
abod-outlier=4.409479126918231E-40
abod-outlier=1.2536685568297137E-38
abod-outlier=1.4375719310644856E-38
abod-outlier=6.908628237903493E-37
abod-outlier=3.156263053372594E-40
abod-outlier=7.04312022163141E-39
abod-outlier=2.943374197515437E-39
abod-outlier=9.39760780776621E-37
abod-outlier=4.5916149576599526E-35
abod-outlier=1.4340985860112205E-39
abod-outlier=2.6725155463038155E-36
abod-outlier=2.098173534166998E-40
abod-outlier=2.9046192423612825E-41
abod-outlier=1.5934143449434885E-35
abod-outlier=4.328602099721414E-39
abod-outlier=5.489311087680061E-38
abod-outlier=5.014973118193287E-37
abod-outlier=4.575290785330262E-38
abod-outlier=5.127279427422735E-39
abod-outlier=2.1682465940842667E-38
abod-outlier=4.168949887425026E-42
abod-outlier=6.572807390426099E-42
abod-outlier=1.0342785590165631E-39
abod-outlier=2.9659658429264677E-39
abod-outlier=2.818853929048181E-37
abod-outlier=2.8466284389748747E-42
abod-outlier=5.600460347386673E-41
abod-outlier=7.643940980479541E-36
abod-outlier=2.792589864733357E-38
abod-outlier=2.172140645206871E-38
abod-outlier=6.18104235586541E-40
abod-outlier=2.3135998978244858E-36
abod-outlier=2.7826916353156766E-37
abod-outlier=6.306429639816133E-42
abod-outlier=6.558419265896553E-37
abod-outlier=1.9927114546798164E-37
abod-outlier=2.5082799421424524E-39
abod-outlier=3.79533896785589E-37
abod-outlier=5.172102513140122E-39
abod-outlier=4.2735758121677696E-36
abod-outlier=3.525971855252118E-36
abod-outlier=2.8633194041620562E-39
abod-outlier=2.4068206564788776E-38
abod-outlier=1.898198955232794E-36
abod-outlier=1.0162601564326668E-39
abod-outlier=7.307436943702477E-39
abod-outlier=5.153512808619236E-43
abod-outlier=3.350124718469209E-45
abod-outlier=2.0220280330038936E-40
abod-outlier=3.131487902115856E-37
abod-outlier=4.191368286312477E-42
abod-outlier=9.78766846383079E-41
abod-outlier=9.732663933356455E-38
abod-outlier=1.4265012094691257E-41
abod-outlier=1.5543182604884026E-38
abod-outlier=2.44828162283242E-37
abod-outlier=1.4286997117168779E-40
abod-outlier=9.615137711256672E-36
abod-outlier=1.6162176059930634E-37
abod-outlier=1.0367135052171378E-35
abod-outlier=3.390380435280049E-34
abod-outlier=5.4470613710318806E-39
abod-outlier=1.8346976433551967E-40
abod-outlier=7.501356014638837E-42
abod-outlier=3.0944710160921607E-37
abod-outlier=1.792665812404487E-39
abod-outlier=1.0524085562817276E-40
abod-outlier=2.2817752150607294E-32
abod-outlier=2.0881399465133484E-32
abod-outlier=4.997387480967683E-35
abod-outlier=3.951513140192333E-40
abod-outlier=5.8811464316435014E-40
abod-outlier=2.8505794678150833E-42
abod-outlier=8.200980007086388E-35
abod-outlier=5.801023627285063E-37
abod-outlier=1.042991083797723E-37
abod-outlier=6.768912878056403E-36
abod-outlier=3.216795319661485E-40
abod-outlier=8.999446594659894E-39
abod-outlier=6.920479227955583E-36
abod-outlier=1.1864053561347783E-37
abod-outlier=6.443012179548906E-39
abod-outlier=1.9521260066306005E-37
abod-outlier=4.407015822811958E-38
abod-outlier=8.802632885790368E-38
abod-outlier=2.0550738427707508E-44
abod-outlier=5.938612140314039E-41
abod-outlier=1.2864939981648426E-39
abod-outlier=2.2944071670921545E-38
abod-outlier=4.3828454486877466E-40
abod-outlier=7.051673323757801E-39
abod-outlier=2.3702730038498376E-38
abod-outlier=2.4204467548017794E-35
abod-outlier=5.433141182128179E-37
abod-outlier=1.5657557234006681E-37
abod-outlier=5.115323581792555E-37
abod-outlier=1.6856903263081128E-34
abod-outlier=5.357864468969773E-38
abod-outlier=6.887505661489671E-36
abod-outlier=6.208918561886226E-37
abod-outlier=7.630833551954161E-39
abod-outlier=9.152249180593386E-41
abod-outlier=1.2260749891300963E-35
abod-outlier=1.8398501684135304E-38
abod-outlier=2.06808270277455E-39
abod-outlier=1.0114249240069675E-37
abod-outlier=5.3611203348012273E-36
abod-outlier=9.01886160146717E-40
abod-outlier=2.6126421629120606E-39
abod-outlier=7.434098315758718E-39
abod-outlier=3.863347244221118E-38
abod-outlier=3.1907618897242865E-39
abod-outlier=1.6513421800564991E-40
abod-outlier=3.81789518026014E-40
abod-outlier=6.086541858969433E-39
abod-outlier=2.8554676885712045E-39
abod-outlier=1.9512310370361512E-41
abod-outlier=4.9710070658229145E-40
abod-outlier=2.408463225743073E-43
abod-outlier=1.106754546010359E-37
abod-outlier=3.292212540498848E-38
abod-outlier=9.235372934664433E-37
abod-outlier=5.997203378953227E-36
abod-outlier=3.4194019154615597E-37
abod-outlier=6.879175471356972E-39
abod-outlier=4.411826961780284E-39
abod-outlier=8.038246946297509E-38
abod-outlier=3.2445180286316635E-36
abod-outlier=1.6382196983085143E-37
abod-outlier=1.3524044210468738E-53
abod-outlier=4.136906751225845E-37
abod-outlier=7.717828940641038E-38
abod-outlier=2.9017723263183208E-36
abod-outlier=8.856064012787817E-39
abod-outlier=7.3935362112328E-44
abod-outlier=1.0537778109520224E-35
abod-outlier=1.1064741885293391E-39
abod-outlier=1.8195580011480288E-39
abod-outlier=4.6126362874935085E-39
abod-outlier=2.1539065627597744E-34
abod-outlier=2.1425643529068365E-39
abod-outlier=2.346058559818592E-35
abod-outlier=1.6692291394288473E-36
abod-outlier=4.476044895865837E-40
abod-outlier=2.12730521721532E-41
abod-outlier=5.837112485112047E-36
abod-outlier=3.10876365085418E-37
abod-outlier=9.100250485567453E-37
abod-outlier=5.4970106833138437E-42
abod-outlier=6.62109576359982E-42
abod-outlier=7.289938797579824E-37
abod-outlier=3.4421526154633455E-38
abod-outlier=1.3218551823695246E-36
abod-outlier=1.048953171312231E-40
abod-outlier=4.9998762014887555E-40
abod-outlier=2.011836709509025E-38
abod-outlier=6.9273545887933E-39
abod-outlier=3.1287639552880605E-43
abod-outlier=4.4354507428822955E-35
abod-outlier=7.900041172061134E-44
abod-outlier=4.319166472411244E-37
abod-outlier=6.219530607233772E-39
abod-outlier=4.3523111495206095E-36
abod-outlier=5.10927445335964E-36
abod-outlier=6.669085171892097E-41
abod-outlier=5.626386772068058E-35
abod-outlier=2.312830773583856E-37
abod-outlier=1.2994584993674235E-37
abod-outlier=5.2852321205441755E-39
abod-outlier=2.567345666261506E-36
abod-outlier=1.857453917082227E-35
abod-outlier=8.70667215061596E-39
abod-outlier=1.0905052596445242E-41
abod-outlier=7.034385803228099E-37
abod-outlier=4.3959080387314687E-44
abod-outlier=5.757759773448487E-40
abod-outlier=1.0100369693278473E-35
abod-outlier=7.242802316640513E-35
abod-outlier=6.953086235705652E-37
abod-outlier=4.940689665237104E-41
abod-outlier=2.337104867932073E-35
abod-outlier=8.373487975033007E-40
abod-outlier=4.197851588723898E-38
abod-outlier=7.502450351422514E-38
abod-outlier=1.4034557806280964E-38
abod-outlier=8.40708067930291E-37
abod-outlier=5.9959001635607776E-43
abod-outlier=3.380232794256566E-37
abod-outlier=2.6689877660616424E-37
abod-outlier=2.263405923051329E-37
abod-outlier=3.814573846432223E-41
abod-outlier=4.3813485308244855E-37
abod-outlier=5.772612869699024E-37
abod-outlier=1.048281160568019E-38
abod-outlier=3.905784313904341E-40
abod-outlier=1.1369099163842537E-37
abod-outlier=1.7550870039666557E-40
abod-outlier=5.723688658569744E-38
abod-outlier=1.3003215999360968E-37
abod-outlier=5.354387748539718E-37
abod-outlier=1.3562399911977393E-43
abod-outlier=3.3527698437872603E-38
abod-outlier=2.613432042600024E-36
abod-outlier=3.2529451361295905E-38
abod-outlier=8.3030797323125E-40
abod-outlier=4.65123272915371E-36
abod-outlier=1.995186777323292E-37
abod-outlier=6.845111918940062E-36
abod-outlier=9.013148076943005E-38
abod-outlier=1.2406178603650061E-35
abod-outlier=1.0670344015520294E-36
abod-outlier=4.920195190220771E-38
abod-outlier=6.614837488829183E-40
abod-outlier=3.7589618612995576E-35
abod-outlier=9.277441161708873E-41
abod-outlier=3.1316251138893807E-37
abod-outlier=6.747757497799161E-40
abod-outlier=1.9832981744681647E-39
abod-outlier=4.772164667341178E-35
abod-outlier=1.7363634917292065E-38
abod-outlier=1.1021657416462586E-40
abod-outlier=2.1154878076713655E-38
abod-outlier=4.508904727348924E-41
abod-outlier=2.45434877447047E-40
abod-outlier=1.6048111181576782E-39
abod-outlier=1.3952964824674034E-38
abod-outlier=6.067372699202111E-36
abod-outlier=3.2569307936879693E-34
abod-outlier=1.3518867140252273E-40
abod-outlier=1.0301991756909768E-38
abod-outlier=1.1656514182421374E-39
abod-outlier=6.118870471505025E-38
abod-outlier=1.5959814278540429E-37
abod-outlier=1.6370686350917483E-40
abod-outlier=1.4445059091400976E-35
abod-outlier=2.979262073179273E-37
abod-outlier=1.1295061128846624E-36
abod-outlier=7.834924858444954E-35
abod-outlier=7.70416982240376E-37
abod-outlier=1.5175572693086644E-42
abod-outlier=7.272677699820201E-38
abod-outlier=8.311255390415848E-37
abod-outlier=4.2090353339821035E-38
abod-outlier=4.4596207963542216E-40
abod-outlier=5.0429334574590386E-40
abod-outlier=7.673269939385674E-42
abod-outlier=8.277320431621651E-38
abod-outlier=2.5009882490232733E-38
abod-outlier=1.7170484365967932E-37
abod-outlier=3.110241130598238E-38
abod-outlier=1.0947935456511981E-39
abod-outlier=1.5207314748196142E-36
