ldof-outlier=0.9103215984060825
ldof-outlier=1.0242830576678277
ldof-outlier=0.7680644483025343
ldof-outlier=0.8297871677918879
ldof-outlier=0.7634852469373509
ldof-outlier=0.7469159687292295
ldof-outlier=0.9089291542141122
ldof-outlier=0.8089042160463931
ldof-outlier=1.5274647780529456
ldof-outlier=0.7928006185595077
ldof-outlier=0.8856446530535724
ldof-outlier=0.8010359184332153
ldof-outlier=0.9401425803049498
ldof-outlier=0.8985991064306335
ldof-outlier=0.9850444579843479
ldof-outlier=0.8645506911547962
ldof-outlier=0.9890380652612469
ldof-outlier=0.7616259673309267
ldof-outlier=0.748689231377279
ldof-outlier=0.778515971966283
ldof-outlier=0.7824190949157768
ldof-outlier=0.7731549032882552
ldof-outlier=0.7725873406772559
ldof-outlier=0.8351238563488501
ldof-outlier=0.8494503963183616
ldof-outlier=0.7864263618138788
ldof-outlier=0.9099396056254726
ldof-outlier=0.8122366797817541
ldof-outlier=1.100421101197059
ldof-outlier=0.8702992552280254
ldof-outlier=0.7434501288831832
ldof-outlier=0.7507149717358168
ldof-outlier=0.857271063699504
ldof-outlier=1.006675584885552
ldof-outlier=0.8855870661392105
ldof-outlier=0.9498536012259938
ldof-outlier=0.8899367632320004
ldof-outlier=0.7589622401963418
ldof-outlier=1.0366836595321287
ldof-outlier=1.0745289414488288
ldof-outlier=1.413878186556801
ldof-outlier=1.232693288483334
ldof-outlier=0.8664541460433787
ldof-outlier=1.1919110429957864
ldof-outlier=0.8946051508683117
ldof-outlier=0.7523446203831345
ldof-outlier=0.8113049105080908
ldof-outlier=0.8429453701603651
ldof-outlier=0.8737332613438049
ldof-outlier=0.8135506866043983
ldof-outlier=0.7867520330455418
ldof-outlier=0.8042514250973939
ldof-outlier=0.8286309387449177
ldof-outlier=0.8443702791389229
ldof-outlier=0.9467219675634111
ldof-outlier=0.8402054409456581
ldof-outlier=0.8362515482911517
ldof-outlier=0.8580727782089158
ldof-outlier=1.043498629106217
ldof-outlier=0.7399197284427562
ldof-outlier=0.8149637819449148
ldof-outlier=0.8651483992894314
ldof-outlier=0.7926500112169174
ldof-outlier=0.8119274142229075
ldof-outlier=0.736898169907731
ldof-outlier=0.7686905468924969
ldof-outlier=0.8126119566952374
ldof-outlier=0.7637052448081153
ldof-outlier=0.7611724744162839
ldof-outlier=1.3127828879084928
ldof-outlier=0.9701954444131642
ldof-outlier=0.920536809971884
ldof-outlier=0.7984757099118016
ldof-outlier=2.3126635007215355
ldof-outlier=0.7609387048217197
ldof-outlier=0.7619108272108885
ldof-outlier=1.1559982778804097
ldof-outlier=0.8535404520843412
ldof-outlier=0.882622056379626
ldof-outlier=0.8276018221966975
ldof-outlier=0.8433528034358975
ldof-outlier=0.9432380500632743
ldof-outlier=0.9717477761525752
ldof-outlier=0.8110075188146905
ldof-outlier=0.899747436947782
ldof-outlier=0.7766203155165294
ldof-outlier=0.9675522164531056
ldof-outlier=0.8335195750204207
ldof-outlier=0.9370085655809237
ldof-outlier=0.8101725172765826
ldof-outlier=0.8102481733869028
ldof-outlier=1.077573208084894
ldof-outlier=0.8329861222599285
ldof-outlier=0.9209620720465181
ldof-outlier=0.8751498704042954
ldof-outlier=1.1902411446220285
ldof-outlier=0.7785586657205172
ldof-outlier=0.831327973620554
ldof-outlier=0.8924000056241789
ldof-outlier=1.008986284905812
ldof-outlier=0.8522535427069562
ldof-outlier=0.840621268135103
ldof-outlier=0.7996349054482643
ldof-outlier=0.8567567241095373
ldof-outlier=0.8827874503447309
ldof-outlier=1.0132743779906102
ldof-outlier=0.8063920654196323
ldof-outlier=0.8202974363414135
ldof-outlier=0.8060590887880016
ldof-outlier=0.8609788079817089
ldof-outlier=0.7721891620988199
ldof-outlier=0.8006918940773164
ldof-outlier=0.7918993333567026
ldof-outlier=0.8503435419360541
ldof-outlier=1.1057833075837635
ldof-outlier=0.9254422800858834
ldof-outlier=0.8733251577468397
ldof-outlier=0.8733186805066688
ldof-outlier=0.7497738530841551
ldof-outlier=0.7500955996266289
ldof-outlier=0.8455353630683093
ldof-outlier=0.7560625851752221
ldof-outlier=0.7543556292133006
ldof-outlier=0.7789953188997016
ldof-outlier=0.8238304360701109
ldof-outlier=0.8212107399639894
ldof-outlier=0.7430837266644464
ldof-outlier=0.8006108833800022
ldof-outlier=0.9269431796264868
ldof-outlier=0.8282032898780897
ldof-outlier=0.8166636963859593
ldof-outlier=0.8582684495153217
ldof-outlier=1.3220227405564688
ldof-outlier=1.0363849960504643
ldof-outlier=1.1486540425178293
ldof-outlier=0.7951741737103377
ldof-outlier=0.7855690238892009
ldof-outlier=0.8050437813247324
ldof-outlier=0.8004159748956187
ldof-outlier=0.8010861354112248
ldof-outlier=0.7685162976717422
ldof-outlier=0.8576646163409805
ldof-outlier=0.8562480287377054
ldof-outlier=1.0763527129225265
ldof-outlier=0.7676335367695013
ldof-outlier=0.943180701359508
ldof-outlier=0.8829231491288776
ldof-outlier=0.7580371116661577
ldof-outlier=0.8647438609486772
ldof-outlier=0.8973158177924345
ldof-outlier=0.7012502317842607
ldof-outlier=0.9996432460811199
ldof-outlier=0.7694428827888384
ldof-outlier=0.7919748259941782
ldof-outlier=0.9017062275810597
ldof-outlier=0.7671347999693902
ldof-outlier=0.7860379124749618
ldof-outlier=1.3967151861156288
ldof-outlier=0.7782597501765176
ldof-outlier=0.8637955886439814
ldof-outlier=0.831418091866845
ldof-outlier=0.7499108634910167
ldof-outlier=0.7874533671338357
ldof-outlier=0.7357385905109926
ldof-outlier=0.7357398813684061
ldof-outlier=0.7359903656747792
ldof-outlier=0.7758369989489527
ldof-outlier=1.0123776271397766
ldof-outlier=0.8146417496092878
ldof-outlier=0.7896995989399117
ldof-outlier=0.8663692373398855
ldof-outlier=0.874368989688175
ldof-outlier=0.8773976117488664
ldof-outlier=0.7551985117498592
ldof-outlier=2.0905584044706202
ldof-outlier=0.8765406412345483
ldof-outlier=0.8990056221969904
ldof-outlier=0.8461344528425794
ldof-outlier=0.8054420218351347
ldof-outlier=0.9666215344034293
ldof-outlier=0.8747716130588072
ldof-outlier=1.8385265345928592
ldof-outlier=0.8418090446938338
ldof-outlier=0.8366793112973939
ldof-outlier=1.0217798001440377
ldof-outlier=0.7419389894569319
ldof-outlier=0.95508227287511
ldof-outlier=0.6952045829576287
ldof-outlier=1.3445882009960668
ldof-outlier=1.154891422256536
ldof-outlier=0.8431223169976982
ldof-outlier=1.0153792617054105
ldof-outlier=0.8367885425784435
ldof-outlier=1.1192386580691804
ldof-outlier=1.0126670872777195
ldof-outlier=0.8554697094158007
ldof-outlier=0.8457892177826284
ldof-outlier=0.8806169559018405
ldof-outlier=0.992229767006058
ldof-outlier=0.791408020905233
ldof-outlier=0.8153966597415044
ldof-outlier=0.8542163187468295
ldof-outlier=0.9808465689678016
ldof-outlier=0.7971697440224208
ldof-outlier=0.9193448429503256
ldof-outlier=0.8065305003552045
ldof-outlier=0.972131086580009
ldof-outlier=0.7618292398858181
ldof-outlier=0.7878306423960664
ldof-outlier=1.4758195470362196
ldof-outlier=0.8639616393926243
ldof-outlier=0.7623495466642595
ldof-outlier=0.8860802702003095
ldof-outlier=0.8030413010025378
ldof-outlier=1.049603693761308
ldof-outlier=0.8485038895174719
ldof-outlier=0.8020840374018412
ldof-outlier=0.7694062080448865
ldof-outlier=0.9040335727224117
ldof-outlier=0.9777098282546428
ldof-outlier=0.7780959400649472
ldof-outlier=0.7670389974344984
ldof-outlier=0.9698545302884348
ldof-outlier=1.0026156039745828
ldof-outlier=1.0529997829900435
ldof-outlier=5.807225638673984
ldof-outlier=1.1267862124948307
ldof-outlier=0.9032991156360232
ldof-outlier=0.8220584949501795
ldof-outlier=1.006187942789333
ldof-outlier=1.580297565188869
ldof-outlier=0.830632279977215
ldof-outlier=0.8536564392847975
ldof-outlier=1.6515748102962626
ldof-outlier=0.7775640879368371
ldof-outlier=0.7810100855163965
ldof-outlier=0.7443855543829979
ldof-outlier=0.8512305702441632
ldof-outlier=0.90493933968645
ldof-outlier=0.9498166377725236
ldof-outlier=0.812838035078249
ldof-outlier=0.7958632122018808
ldof-outlier=0.8200700302967386
ldof-outlier=0.9249825855781203
ldof-outlier=0.8036269544062636
ldof-outlier=1.5369932078128274
ldof-outlier=0.8778810426483895
ldof-outlier=0.9334560439449439
ldof-outlier=1.0500440988362383
ldof-outlier=0.9782787209784939
ldof-outlier=0.7892380630483581
ldof-outlier=0.7316944161252461
ldof-outlier=0.7801647144014129
ldof-outlier=0.9339137565579293
ldof-outlier=1.2172604154172766
ldof-outlier=0.9154339876209305
ldof-outlier=0.7442683705056473
ldof-outlier=0.8953127507933164
