knnw-outlier=664069.8257530569
knnw-outlier=586651.097600988
knnw-outlier=1098430.7907823927
knnw-outlier=677242.9146027577
knnw-outlier=2342608.194610759
knnw-outlier=1063358.4811669628
knnw-outlier=394945.5026008731
knnw-outlier=1113113.1417088434
knnw-outlier=876293.4159386053
knnw-outlier=943168.2107251427
knnw-outlier=1216481.9759905343
knnw-outlier=819722.4760940024
knnw-outlier=1076219.2538481334
knnw-outlier=5134035.555526217
knnw-outlier=471664.6722603047
knnw-outlier=1392121.3659734165
knnw-outlier=474616.5073058233
knnw-outlier=4250306.35709117
knnw-outlier=1970456.260355128
knnw-outlier=1854617.2119982652
knnw-outlier=1862046.780590493
knnw-outlier=2058523.6913205667
knnw-outlier=2057378.976156673
knnw-outlier=642567.6587184019
knnw-outlier=578271.0606286031
knnw-outlier=516130.28127649106
knnw-outlier=671567.2291490611
knnw-outlier=506652.44671767263
knnw-outlier=686254.9843481478
knnw-outlier=1212105.7454519204
knnw-outlier=2028782.875876198
knnw-outlier=1441001.3100266238
knnw-outlier=1338622.0921956676
knnw-outlier=1142757.9899558637
knnw-outlier=487684.0640736349
knnw-outlier=396796.52295969386
knnw-outlier=714699.4158855866
knnw-outlier=1160668.1126685308
knnw-outlier=2386523.6800513305
knnw-outlier=480375.9020780953
knnw-outlier=473263.6197916654
knnw-outlier=1280007.3973193173
knnw-outlier=704104.2749624101
knnw-outlier=742047.2763536961
knnw-outlier=1976637.7727410402
knnw-outlier=1208985.6042201242
knnw-outlier=547222.4768033001
knnw-outlier=806148.5937479421
knnw-outlier=1416128.9023931657
knnw-outlier=954764.2112190728
knnw-outlier=3651083.3499519066
knnw-outlier=726843.6349088484
knnw-outlier=1478639.5868841598
knnw-outlier=778426.4486132903
knnw-outlier=544721.4093786579
knnw-outlier=580664.172557174
knnw-outlier=521145.39510809083
knnw-outlier=858976.5564849845
knnw-outlier=1598508.412695029
knnw-outlier=1572885.9162346777
knnw-outlier=1436617.1376959905
knnw-outlier=584666.6348774879
knnw-outlier=2268812.169354105
knnw-outlier=525587.3575796274
knnw-outlier=1568237.2363718373
knnw-outlier=953022.4180793981
knnw-outlier=707725.8458416371
knnw-outlier=1250205.5044081083
knnw-outlier=1134533.1252710258
knnw-outlier=446327.21498541656
knnw-outlier=708057.2172726183
knnw-outlier=433804.1869602516
knnw-outlier=725126.1599293175
knnw-outlier=1643650.3620679975
knnw-outlier=3031021.407097526
knnw-outlier=2429092.4661002317
knnw-outlier=641706.447866932
knnw-outlier=1399311.0856215463
knnw-outlier=4824687.715166948
knnw-outlier=573183.5206570826
knnw-outlier=2113903.195406819
knnw-outlier=4336954.578740448
knnw-outlier=956331.0231820036
knnw-outlier=1423216.2558372214
knnw-outlier=457691.52457434405
knnw-outlier=1787267.370090798
knnw-outlier=747957.0687334865
knnw-outlier=527563.6517159354
knnw-outlier=389430.88747163035
knnw-outlier=2431773.639419549
knnw-outlier=2432070.2730472246
knnw-outlier=574804.4447561376
knnw-outlier=497866.2895957451
knnw-outlier=451233.6251302102
knnw-outlier=2528072.1345637115
knnw-outlier=753027.6160243114
knnw-outlier=1234353.765881984
knnw-outlier=947490.3912813197
knnw-outlier=439718.5344796571
knnw-outlier=409680.20209515805
knnw-outlier=1459456.5235905205
knnw-outlier=629932.5987464464
knnw-outlier=862381.8669249315
knnw-outlier=616494.3009488914
knnw-outlier=486736.0286496725
knnw-outlier=921671.8143766955
knnw-outlier=515790.27942741226
knnw-outlier=1483368.3780357668
knnw-outlier=1897383.630018475
knnw-outlier=353684.5362615454
knnw-outlier=1030136.062895498
knnw-outlier=667184.267368431
knnw-outlier=812130.4052281566
knnw-outlier=599291.8934766159
knnw-outlier=857370.247042218
knnw-outlier=526103.9466053764
knnw-outlier=4992562.706727062
knnw-outlier=4992548.293263467
knnw-outlier=3498287.992091178
knnw-outlier=3499447.9453686215
knnw-outlier=664177.3962258657
knnw-outlier=3160623.5924203335
knnw-outlier=3865242.164459635
knnw-outlier=521204.18853475945
knnw-outlier=895944.3930726687
knnw-outlier=893693.8233141339
knnw-outlier=1069209.8102698848
knnw-outlier=482406.6800488573
knnw-outlier=703697.5977822975
knnw-outlier=1796075.348442452
knnw-outlier=525933.1169256726
knnw-outlier=620356.3511218267
knnw-outlier=715533.7225935409
knnw-outlier=421584.05039344216
knnw-outlier=706291.6120404252
knnw-outlier=512786.11108025943
knnw-outlier=507831.4381051435
knnw-outlier=1234779.7182047437
knnw-outlier=936242.2861230379
knnw-outlier=487456.656944953
knnw-outlier=2187602.063799848
knnw-outlier=707645.7922279262
knnw-outlier=3923394.6402846244
knnw-outlier=1.3222299732608547E7
knnw-outlier=3572976.1356097353
knnw-outlier=629848.2494981975
knnw-outlier=3870515.330641763
knnw-outlier=1604380.8251725258
knnw-outlier=624626.780744657
knnw-outlier=1571333.0128360025
knnw-outlier=1193477.8880296196
knnw-outlier=614524.9096539556
knnw-outlier=1454709.3809222544
knnw-outlier=531780.3541501217
knnw-outlier=449481.2164759705
knnw-outlier=516725.36738123087
knnw-outlier=503755.07218029856
knnw-outlier=785969.73492805
knnw-outlier=1982444.8343791554
knnw-outlier=3605110.744005051
knnw-outlier=807395.7969865123
knnw-outlier=1317613.4633096447
knnw-outlier=2182807.573231816
knnw-outlier=3212175.2407476436
knnw-outlier=3212177.842934041
knnw-outlier=3213012.341015431
knnw-outlier=1303497.9332691454
knnw-outlier=1959573.6848151197
knnw-outlier=3833841.308003646
knnw-outlier=505459.75937389216
knnw-outlier=377851.83881553385
knnw-outlier=850080.3675856694
knnw-outlier=410572.3339532086
knnw-outlier=2431929.8161423723
knnw-outlier=1776074.844217691
knnw-outlier=410597.4311836353
knnw-outlier=622909.0378334573
knnw-outlier=745820.1702376036
knnw-outlier=547180.5476491092
knnw-outlier=676660.4880217416
knnw-outlier=700835.2697336001
knnw-outlier=2.9736068095308155E7
knnw-outlier=1379814.2400234018
knnw-outlier=3406628.955408696
knnw-outlier=1609932.4109745966
knnw-outlier=2023846.821166547
knnw-outlier=2075827.391009522
knnw-outlier=1187316.3831098664
knnw-outlier=195811.12325651408
knnw-outlier=671588.692235155
knnw-outlier=630500.5844347433
knnw-outlier=420650.4088932348
knnw-outlier=341996.4343681053
knnw-outlier=574767.0569076908
knnw-outlier=557454.4092401953
knnw-outlier=435545.7766416945
knnw-outlier=618606.7694597248
knnw-outlier=2599878.808948606
knnw-outlier=543470.3089774157
knnw-outlier=714316.3782254042
knnw-outlier=917318.373655428
knnw-outlier=497885.4752396493
knnw-outlier=554133.0715727792
knnw-outlier=1240850.2511593034
knnw-outlier=1955936.7517272208
