inflo-outlier=1.1807544313501448
inflo-outlier=1.629470698132977
inflo-outlier=1.038596240534048
inflo-outlier=1.085909442544705
inflo-outlier=1.0717360934071245
inflo-outlier=1.0
inflo-outlier=1.194966814823008
inflo-outlier=1.1285513739410107
inflo-outlier=2.865103629963531
inflo-outlier=1.0173458021247461
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=0.9956600339730249
inflo-outlier=1.0647224168820468
inflo-outlier=1.287699027377697
inflo-outlier=1.0159579838281234
inflo-outlier=1.3144274219255296
inflo-outlier=0.8673354018727675
inflo-outlier=1.0
inflo-outlier=1.2532175742581828
inflo-outlier=1.2491197049198235
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.2467248592827047
inflo-outlier=0.9700108266065355
inflo-outlier=1.0153307238277882
inflo-outlier=1.0080858219554454
inflo-outlier=1.019356844043097
inflo-outlier=1.4960546310809086
inflo-outlier=0.9618521377951806
inflo-outlier=1.0
inflo-outlier=1.3367328606314821
inflo-outlier=0.9558312542825476
inflo-outlier=1.0881793425450863
inflo-outlier=1.0970737575547196
inflo-outlier=1.1526747209375068
inflo-outlier=1.0605279317196454
inflo-outlier=1.0185646701884787
inflo-outlier=1.1868449881989471
inflo-outlier=1.572835373511902
inflo-outlier=1.929643463231095
inflo-outlier=0.9952515709172013
inflo-outlier=1.2563193622967064
inflo-outlier=1.8044840818870993
inflo-outlier=1.790809233228176
inflo-outlier=1.3082297739898021
inflo-outlier=1.1268164313903397
inflo-outlier=0.9385691119666024
inflo-outlier=1.013366534921007
inflo-outlier=1.052424208216087
inflo-outlier=0.9664677837581043
inflo-outlier=1.0995278254382008
inflo-outlier=0.992934468046897
inflo-outlier=1.284225694428998
inflo-outlier=1.5464858776281905
inflo-outlier=1.1145167627441521
inflo-outlier=1.355281271284193
inflo-outlier=1.2233837308840945
inflo-outlier=1.1044675640052506
inflo-outlier=0.9724965464200984
inflo-outlier=0.9655974633374073
inflo-outlier=1.3077821976456636
inflo-outlier=1.0
inflo-outlier=0.9936469293488122
inflo-outlier=0.9448582698491323
inflo-outlier=0.9843634403653893
inflo-outlier=1.1235196940441021
inflo-outlier=1.6639961275424908
inflo-outlier=1.0
inflo-outlier=1.7943865538196055
inflo-outlier=1.1105550836745701
inflo-outlier=1.2807421577658564
inflo-outlier=1.2651267503160506
inflo-outlier=3.275238555750603
inflo-outlier=1.128008389064634
inflo-outlier=1.2498678406761188
inflo-outlier=2.2945901121602246
inflo-outlier=1.1175215870502133
inflo-outlier=0.9913486297880438
inflo-outlier=1.0085158311417282
inflo-outlier=0.9605569729800482
inflo-outlier=1.4850510496091287
inflo-outlier=0.9275582287376956
inflo-outlier=1.098556670017633
inflo-outlier=1.3494130176234789
inflo-outlier=1.9641410719542722
inflo-outlier=1.8184781622752955
inflo-outlier=1.2477339578640285
inflo-outlier=1.1164907349442454
inflo-outlier=0.8569287471584275
inflo-outlier=0.8639566193295058
inflo-outlier=1.0485432987640555
inflo-outlier=1.1206322776243012
inflo-outlier=1.2006653874922029
inflo-outlier=1.0542894447778601
inflo-outlier=1.1564140042218425
inflo-outlier=1.3644197199609178
inflo-outlier=1.0
inflo-outlier=1.8145969446433943
inflo-outlier=1.3439906170004141
inflo-outlier=1.3061915293422066
inflo-outlier=1.2644696717356219
inflo-outlier=1.175164545697403
inflo-outlier=1.1091454535884904
inflo-outlier=1.1977122334079238
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.2010480848251184
inflo-outlier=0.9791916964764348
inflo-outlier=1.1619265267322136
inflo-outlier=1.0293684065473607
inflo-outlier=1.078722208102636
inflo-outlier=1.0
inflo-outlier=1.1691656806518347
inflo-outlier=1.5306211005005286
inflo-outlier=1.3981162110453282
inflo-outlier=0.9704885027328131
inflo-outlier=1.014043689598605
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=0.9603528645460978
inflo-outlier=0.9599262432998953
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=0.8314080748634621
inflo-outlier=0.8067885591812627
inflo-outlier=1.096134206021546
inflo-outlier=1.0981464073706908
inflo-outlier=1.3545833258997628
inflo-outlier=1.1998741086603308
inflo-outlier=0.9692902715483588
inflo-outlier=1.0237561946097793
inflo-outlier=1.1166147398695005
inflo-outlier=1.2855114942197503
inflo-outlier=1.3175437939282342
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.0761148904170326
inflo-outlier=1.0
inflo-outlier=1.1015952432261376
inflo-outlier=1.0
inflo-outlier=1.0306414443930505
inflo-outlier=1.0
inflo-outlier=1.0154222652670026
inflo-outlier=0.8941571766916427
inflo-outlier=1.0888524269867237
inflo-outlier=1.0655739216322144
inflo-outlier=0.9030478894053355
inflo-outlier=1.1540763868830544
inflo-outlier=2.159414614057045
inflo-outlier=0.9714013334766501
inflo-outlier=1.2932213493362161
inflo-outlier=1.2382854885770291
inflo-outlier=0.9770610932764777
inflo-outlier=1.2109103995148591
inflo-outlier=1.0
inflo-outlier=0.9469586489552292
inflo-outlier=2.224787381019131
inflo-outlier=1.0354242448689164
inflo-outlier=1.0087734931384744
inflo-outlier=1.1576223300960198
inflo-outlier=1.0
inflo-outlier=1.0080679176014975
