knnw-outlier=1050469.1446946552
knnw-outlier=951180.5846646806
knnw-outlier=1727638.7301449133
knnw-outlier=987553.4289914246
knnw-outlier=3667897.28418782
knnw-outlier=1614903.104659424
knnw-outlier=627593.6532775409
knnw-outlier=1674461.8792989736
knnw-outlier=1417796.8202067695
knnw-outlier=1408148.9491541667
knnw-outlier=1797572.2978245066
knnw-outlier=1233808.3460496129
knnw-outlier=1565331.6744846988
knnw-outlier=7960610.0058848085
knnw-outlier=718659.7652273648
knnw-outlier=2067044.815611795
knnw-outlier=722620.584171644
knnw-outlier=7153291.61806343
knnw-outlier=3125710.315945792
knnw-outlier=2950299.4928549887
knnw-outlier=2958229.695281964
knnw-outlier=3265685.4023771933
knnw-outlier=3264200.665633647
knnw-outlier=1042345.6366005847
knnw-outlier=912882.091512871
knnw-outlier=791112.0188116962
knnw-outlier=970445.1562837512
knnw-outlier=808988.4810027748
knnw-outlier=973644.60078463
knnw-outlier=1793670.4188816645
knnw-outlier=3253772.5126965744
knnw-outlier=2397946.008617821
knnw-outlier=2071839.9028462812
knnw-outlier=1740070.4721028295
knnw-outlier=783507.7325199827
knnw-outlier=648802.1997109299
knnw-outlier=1073763.3543713817
knnw-outlier=1837341.4380774638
knnw-outlier=3598072.9158330145
knnw-outlier=734141.5439992972
knnw-outlier=749447.584924464
knnw-outlier=1890503.5293096271
knnw-outlier=1058040.7178436746
knnw-outlier=1104219.9375782502
knnw-outlier=3150734.425719789
knnw-outlier=1991060.9496089013
knnw-outlier=839483.9303029163
knnw-outlier=1167211.5303750217
knnw-outlier=2161597.756034547
knnw-outlier=1491000.7852897851
knnw-outlier=5636737.072819981
knnw-outlier=1055675.801074269
knnw-outlier=2250833.9233002225
knnw-outlier=1199956.8701687162
knnw-outlier=1021374.7623777225
knnw-outlier=920292.6337673427
knnw-outlier=812485.9998934176
knnw-outlier=1330817.1636378586
knnw-outlier=2429111.5355834323
knnw-outlier=2611514.9822712243
knnw-outlier=2239009.710887481
knnw-outlier=875497.1130586151
knnw-outlier=3626827.4912593793
knnw-outlier=852611.8421578258
knnw-outlier=2606563.9186111344
knnw-outlier=1454076.7648201396
knnw-outlier=1073705.411217788
knnw-outlier=2208341.7189914975
knnw-outlier=1744812.7840119223
knnw-outlier=716291.7584256302
knnw-outlier=1026238.4885751005
knnw-outlier=669228.1816002696
knnw-outlier=1082006.107605093
knnw-outlier=2323579.3086694125
knnw-outlier=4598871.367426583
knnw-outlier=3804487.197201388
knnw-outlier=933754.6308532533
knnw-outlier=2134518.68438864
knnw-outlier=7489841.4342483785
knnw-outlier=911086.109437094
knnw-outlier=3284948.0256471885
knnw-outlier=6804294.385247482
knnw-outlier=1412541.5157564688
knnw-outlier=2189035.409600884
knnw-outlier=775180.2283391757
knnw-outlier=2823275.7818187256
