knn-outlier=8076.5734430759685
knn-outlier=6539.247599020854
knn-outlier=11408.083909268023
knn-outlier=9766.56273746808
knn-outlier=17478.23333972287
knn-outlier=10809.113582870707
knn-outlier=5044.197196095728
knn-outlier=13004.960722051412
knn-outlier=11613.498717630273
knn-outlier=11311.16650767285
knn-outlier=14877.070730977252
knn-outlier=8958.417018171838
knn-outlier=11786.464832332042
knn-outlier=60109.22558319064
knn-outlier=6588.645028972193
knn-outlier=15008.636675334803
knn-outlier=6628.4504483250075
knn-outlier=31698.40416664694
knn-outlier=17167.05735397887
knn-outlier=21144.126470492934
knn-outlier=20703.200097286892
knn-outlier=20008.718572872178
knn-outlier=20038.816425615063
knn-outlier=7080.746733229889
knn-outlier=6540.90622591396
knn-outlier=4051.9901781189824
knn-outlier=8793.917333578558
knn-outlier=5722.724321308864
knn-outlier=10544.31907205082
knn-outlier=14909.646118315484
knn-outlier=20436.14818695007
knn-outlier=10739.394253406474
knn-outlier=14242.190243217508
knn-outlier=12014.978596715853
knn-outlier=5418.061630672203
knn-outlier=4150.719214786758
knn-outlier=10353.541209349582
knn-outlier=12883.904378568634
knn-outlier=27978.965510892285
knn-outlier=6011.218551758037
knn-outlier=5789.587566053388
knn-outlier=19401.644078958874
knn-outlier=8984.570105002242
knn-outlier=10584.60109501062
knn-outlier=21272.527185847008
knn-outlier=11878.748964987853
knn-outlier=6356.029241780955
knn-outlier=9541.255684112024
knn-outlier=16976.628277372984
knn-outlier=11831.988494598023
knn-outlier=36488.11580470277
knn-outlier=9262.285614917088
knn-outlier=20248.850837741385
knn-outlier=8877.094419848368
knn-outlier=5725.497492585251
knn-outlier=6273.926870262356
knn-outlier=7218.853048975301
knn-outlier=11111.731061850804
knn-outlier=19313.659626753808
knn-outlier=16357.966013572808
knn-outlier=18154.1971873063
knn-outlier=7735.196777626281
knn-outlier=16569.810732066315
knn-outlier=5907.646938511136
knn-outlier=16272.391417136621
knn-outlier=10592.691957184445
knn-outlier=8631.305245249476
knn-outlier=11197.932982136703
knn-outlier=11554.944256265368
knn-outlier=5149.069665483271
knn-outlier=10089.144239181041
knn-outlier=5599.554981273066
knn-outlier=9567.970599291159
knn-outlier=24160.752170958996
knn-outlier=35510.724342016736
knn-outlier=21553.87955271626
knn-outlier=9039.568996860415
knn-outlier=16710.766701423367
knn-outlier=50508.69731379043
knn-outlier=6031.37783380914
knn-outlier=21723.093371479117
knn-outlier=48054.510963069064
knn-outlier=12025.596376504576
knn-outlier=17092.01634286897
knn-outlier=4070.664551446115
knn-outlier=20795.418772809073
knn-outlier=10400.87029788373
knn-outlier=5348.116897377024
knn-outlier=3832.4341822006545
knn-outlier=30080.173530198124
knn-outlier=30133.807220575894
knn-outlier=7976.231612917218
knn-outlier=5025.227629341779
knn-outlier=5927.897465316012
knn-outlier=27804.910041532235
knn-outlier=10099.115101948288
knn-outlier=15759.950691064665
knn-outlier=10257.143021514325
knn-outlier=5602.847968931277
knn-outlier=4348.90392670595
knn-outlier=16108.690306396731
knn-outlier=7663.686613099469
knn-outlier=10583.624737040707
knn-outlier=7810.113488612057
knn-outlier=5447.241316382082
knn-outlier=10435.812018894361
knn-outlier=5282.678156327892
knn-outlier=14041.552974276028
knn-outlier=22423.132789630446
knn-outlier=3574.0584844663886
knn-outlier=11645.976128238457
knn-outlier=7695.0294643100615
knn-outlier=8834.547333093875
knn-outlier=7524.966975675043
knn-outlier=11295.177907779938
knn-outlier=7080.682159703599
knn-outlier=54104.02781742224
knn-outlier=54110.93591935367
knn-outlier=35625.06322640565
knn-outlier=35659.28111846059
knn-outlier=9222.5982668118
knn-outlier=32017.340215566
knn-outlier=36093.501046459874
knn-outlier=5257.509387114777
knn-outlier=10090.345746291354
knn-outlier=10002.428819026907
knn-outlier=12984.071360351498
knn-outlier=4925.806672241613
knn-outlier=10247.056329936906
knn-outlier=24331.521703750877
knn-outlier=5235.389891166179
knn-outlier=7446.987341787052
