inflo-outlier=1.4790784528989604
inflo-outlier=1.5614974764174692
inflo-outlier=1.0200934734757674
inflo-outlier=1.0662782113188143
inflo-outlier=1.1789493527720052
inflo-outlier=1.0
inflo-outlier=1.3660801972875611
inflo-outlier=1.2442983153970915
inflo-outlier=2.901883690520121
inflo-outlier=0.8257584193484565
inflo-outlier=1.1238440976675081
inflo-outlier=1.0430961934060223
inflo-outlier=1.154992999817694
inflo-outlier=0.8676615025285337
inflo-outlier=1.338957294735587
inflo-outlier=1.4195330677955769
inflo-outlier=1.3463988033265464
inflo-outlier=1.0685104250366206
inflo-outlier=1.1681405804935991
inflo-outlier=0.8773840553126026
inflo-outlier=0.8952737051581923
inflo-outlier=0.8701443604937811
inflo-outlier=0.9465356595378328
inflo-outlier=1.0626153576551056
inflo-outlier=1.0910969878149237
inflo-outlier=1.1105768364504793
inflo-outlier=1.3115073581275074
inflo-outlier=1.1229269162254283
inflo-outlier=1.0
inflo-outlier=1.127388309383371
inflo-outlier=1.0
inflo-outlier=1.5212747069141772
inflo-outlier=1.0
inflo-outlier=1.3802627088436399
inflo-outlier=1.0
inflo-outlier=1.111774526270631
inflo-outlier=1.0
inflo-outlier=1.2152890862311168
inflo-outlier=1.4968719972383615
inflo-outlier=2.217841379170907
inflo-outlier=1.6360643893633415
inflo-outlier=1.0739098204228519
inflo-outlier=1.1558676921729114
inflo-outlier=0.9186664320798591
inflo-outlier=1.365608526229337
inflo-outlier=1.0787888718958076
inflo-outlier=1.042778076855701
inflo-outlier=1.1424223446125816
inflo-outlier=0.892672199183001
inflo-outlier=0.9893855745697037
inflo-outlier=1.1983156847567964
inflo-outlier=1.0646188866068544
inflo-outlier=1.0
inflo-outlier=1.1529646799699513
inflo-outlier=1.428012075022808
inflo-outlier=1.078390323328435
inflo-outlier=1.2686681326398355
inflo-outlier=1.1240320775560328
inflo-outlier=1.1451732825519687
inflo-outlier=1.024466368962579
inflo-outlier=1.0
inflo-outlier=1.144886434439071
inflo-outlier=1.1537777561002758
inflo-outlier=1.0678156663529175
inflo-outlier=0.8602107993932491
inflo-outlier=1.0
inflo-outlier=1.5205173557476157
inflo-outlier=1.9860702651725426
inflo-outlier=1.094280188929978
inflo-outlier=1.4845738725250284
inflo-outlier=1.3199585341217568
inflo-outlier=1.35086745663271
inflo-outlier=1.1052964045040923
inflo-outlier=2.483660989946224
inflo-outlier=1.0
inflo-outlier=1.4233732323578554
inflo-outlier=2.023809358272138
inflo-outlier=1.1786431628264187
inflo-outlier=0.8530707827943298
inflo-outlier=0.9172131022122935
inflo-outlier=1.0
inflo-outlier=1.6688139196876541
inflo-outlier=1.1295917681570398
inflo-outlier=0.980717346234418
inflo-outlier=1.5219922576011087
inflo-outlier=1.3639438381276687
inflo-outlier=1.044243819193992
inflo-outlier=1.6926845216751034
inflo-outlier=1.0
inflo-outlier=0.9168717725283948
inflo-outlier=1.0108230279680954
inflo-outlier=1.0103734482206863
inflo-outlier=1.1701974984909402
inflo-outlier=1.4780074660308649
inflo-outlier=1.1168176890788115
inflo-outlier=1.0363783135205298
inflo-outlier=1.0139377488485837
inflo-outlier=1.4781781666202656
inflo-outlier=1.7419946928448258
inflo-outlier=1.4442237851710698
inflo-outlier=0.834497524992497
inflo-outlier=1.4102896889161167
inflo-outlier=1.3204668449474868
inflo-outlier=1.157831076868612
inflo-outlier=1.0
inflo-outlier=0.9453627832181604
inflo-outlier=1.0
inflo-outlier=1.4008827604145226
inflo-outlier=1.1970294003905855
inflo-outlier=1.1341607523548447
inflo-outlier=1.0135992984810942
inflo-outlier=1.1580423557670825
inflo-outlier=1.0
inflo-outlier=1.2894760073314424
inflo-outlier=1.9583156619874595
inflo-outlier=1.8411981509274742
inflo-outlier=1.1266890842014172
inflo-outlier=1.0587744952705274
inflo-outlier=0.9714728617411137
inflo-outlier=1.0
inflo-outlier=1.1776929695886469
inflo-outlier=1.4158850172892108
inflo-outlier=0.9170882308428173
inflo-outlier=1.0
inflo-outlier=1.0174163090415655
inflo-outlier=0.9615676898526343
inflo-outlier=1.0
inflo-outlier=1.3313014676880237
inflo-outlier=1.0
inflo-outlier=0.918854868105336
inflo-outlier=1.0
inflo-outlier=1.5631024405953509
inflo-outlier=1.1990147262441975
inflo-outlier=1.2990520052801977
inflo-outlier=1.3735898633722317
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.1541619062659634
inflo-outlier=1.0720385219196968
inflo-outlier=0.8729476701305109
inflo-outlier=0.943497548788021
inflo-outlier=1.007703806469937
inflo-outlier=1.1832592110166904
inflo-outlier=1.0
inflo-outlier=1.3562021786485852
inflo-outlier=1.0962762850957835
inflo-outlier=1.0
inflo-outlier=1.0485283304059803
inflo-outlier=1.8596588125914002
inflo-outlier=1.2190364716413573
inflo-outlier=1.3339409649667024
inflo-outlier=2.019275939167457
inflo-outlier=0.9242076776418983
inflo-outlier=1.0852403993959656
inflo-outlier=0.9777759333418724
inflo-outlier=0.9592090075336822
inflo-outlier=1.8895285999969924
inflo-outlier=1.1275513894255746
inflo-outlier=1.0982131198948228
inflo-outlier=1.3604789849691654
inflo-outlier=0.9465997226790676
inflo-outlier=1.3656067724818794
inflo-outlier=1.1404015300103865
inflo-outlier=1.140421540249013
inflo-outlier=1.1681080595912228
inflo-outlier=1.0
inflo-outlier=1.295930858679625
inflo-outlier=0.9753781763330178
inflo-outlier=0.8548278296260724
inflo-outlier=1.3534904494987745
inflo-outlier=1.3979337277416741
inflo-outlier=1.2209390835627512
inflo-outlier=1.5161583994769936
inflo-outlier=2.766843918153973
inflo-outlier=1.1373278542024265
inflo-outlier=1.0836976610101898
inflo-outlier=1.418841185135755
inflo-outlier=1.3006087047021608
inflo-outlier=1.0356776425841117
inflo-outlier=1.2907520767416243
inflo-outlier=0.8311386745388435
inflo-outlier=1.4717694542315056
inflo-outlier=1.1060947105186028
inflo-outlier=1.2219514108005047
inflo-outlier=0.9065636959941326
inflo-outlier=1.0069744386131725
inflo-outlier=1.0
inflo-outlier=1.1613462489416
inflo-outlier=1.3055864323521786
inflo-outlier=1.0
inflo-outlier=1.0565272915224249
inflo-outlier=1.166861330448112
inflo-outlier=1.0756589160515548
inflo-outlier=1.0588661173308824
inflo-outlier=1.0913893225263969
inflo-outlier=1.170741854884336
inflo-outlier=0.9858581844741314
inflo-outlier=1.2109611416648185
inflo-outlier=1.0857143165759473
inflo-outlier=0.9922617473396974
inflo-outlier=1.1882377296075777
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.8016210614614518
inflo-outlier=1.2479211947242737
inflo-outlier=1.0
inflo-outlier=1.0363056011858576
inflo-outlier=1.9518889144475473
inflo-outlier=1.6424623824120772
inflo-outlier=1.157214004506106
inflo-outlier=1.0
inflo-outlier=1.3936104241356795
inflo-outlier=0.930691223231787
inflo-outlier=0.8612359924776554
inflo-outlier=1.281252548081089
inflo-outlier=0.8649077993180934
inflo-outlier=1.2072912776660505
inflo-outlier=1.0
inflo-outlier=1.0269504764373176
inflo-outlier=1.0532392258502423
inflo-outlier=3.286436756724072
inflo-outlier=1.027365971913666
inflo-outlier=1.0
inflo-outlier=3.7881476161380383
inflo-outlier=1.3915748193644761
inflo-outlier=1.1060235730216836
inflo-outlier=1.0210118685476979
inflo-outlier=1.5792849857985856
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.2243814053691076
inflo-outlier=1.4775595455990482
inflo-outlier=1.1570984542815708
inflo-outlier=1.0467853410150099
inflo-outlier=0.9652371085884948
inflo-outlier=1.2336266288252773
inflo-outlier=0.9468404344292823
inflo-outlier=2.0642052895548963
inflo-outlier=1.0
inflo-outlier=1.2245682168014924
inflo-outlier=1.0
inflo-outlier=1.1369447686917407
inflo-outlier=1.9367828970252134
inflo-outlier=1.8468016104467289
inflo-outlier=1.4242038928811829
inflo-outlier=1.6706775736537165
inflo-outlier=1.4471440224373011
inflo-outlier=1.9576339719935607
inflo-outlier=1.215384074185944
inflo-outlier=1.2955578043379927
inflo-outlier=1.0
inflo-outlier=1.0138186741332467
inflo-outlier=1.0976732212847087
inflo-outlier=1.2110157011248368
inflo-outlier=1.1482749662690257
inflo-outlier=1.4311640178557425
inflo-outlier=1.0697670323507642
inflo-outlier=1.0785449398506382
inflo-outlier=0.921750823680289
inflo-outlier=1.3040557899057146
inflo-outlier=1.1432100312800404
inflo-outlier=1.0
inflo-outlier=1.0171832000695267
inflo-outlier=1.4909203204019184
inflo-outlier=1.0
inflo-outlier=1.2384704520831267
inflo-outlier=1.8774935934873236
inflo-outlier=1.4368477690418013
inflo-outlier=0.8053191201097796
inflo-outlier=1.1300922985608588
inflo-outlier=0.8845508118912648
inflo-outlier=1.0
inflo-outlier=1.1283260151828072
inflo-outlier=0.8918853261968521
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.1751580728506232
inflo-outlier=1.5286834146195598
inflo-outlier=1.0
inflo-outlier=1.1035316518091918
inflo-outlier=1.6779749061133689
inflo-outlier=1.0
