knnw-outlier=104276.53373809424
knnw-outlier=76255.80882115777
knnw-outlier=139808.87103069943
knnw-outlier=97584.16110633197
knnw-outlier=222444.544867326
knnw-outlier=128322.09502180772
knnw-outlier=54915.92657555468
knnw-outlier=156814.1521670353
knnw-outlier=155063.717259376
knnw-outlier=124355.0217941572
knnw-outlier=151015.9173896659
knnw-outlier=100052.78998329895
knnw-outlier=149823.5935271244
knnw-outlier=637425.5500165495
knnw-outlier=79665.32971039749
knnw-outlier=186901.17829602677
knnw-outlier=80354.95693037703
knnw-outlier=386685.3018832909
knnw-outlier=170598.60086502339
knnw-outlier=242764.68302387462
knnw-outlier=243816.8858556325
knnw-outlier=151838.1030439528
knnw-outlier=151374.9731159741
knnw-outlier=83865.53362570837
knnw-outlier=70031.56828309494
knnw-outlier=48450.07903914179
knnw-outlier=111620.2767097873
knnw-outlier=66225.77695820197
knnw-outlier=124345.21213516002
knnw-outlier=150049.7825602916
knnw-outlier=206611.36915922034
knnw-outlier=122151.35836028041
knnw-outlier=165138.04124874467
knnw-outlier=153016.42455832715
knnw-outlier=60903.22191021082
knnw-outlier=45032.13638431973
knnw-outlier=117449.45553614733
knnw-outlier=165363.98709541868
knnw-outlier=312501.6568452504
knnw-outlier=80944.48371465305
knnw-outlier=68139.73082294017
knnw-outlier=205492.22936353268
knnw-outlier=111677.6303486376
knnw-outlier=131603.95491105606
knnw-outlier=276975.620961578
knnw-outlier=147313.4635468818
knnw-outlier=70730.21316829995
knnw-outlier=124108.92247980698
knnw-outlier=184549.3865748074
knnw-outlier=140116.91424009128
knnw-outlier=446288.7754851873
knnw-outlier=105423.36453331434
knnw-outlier=200387.3660764506
knnw-outlier=114955.90579247025
knnw-outlier=62621.62574925474
knnw-outlier=68364.6551769927
knnw-outlier=95168.3847098668
knnw-outlier=136010.4075296507
knnw-outlier=235401.49607625298
knnw-outlier=112385.45445492597
knnw-outlier=199112.25482741487
knnw-outlier=102180.04780971387
knnw-outlier=170425.13636214894
knnw-outlier=71259.71254276608
knnw-outlier=109251.2542323425
knnw-outlier=132511.863637665
knnw-outlier=109409.38668803772
knnw-outlier=158899.06241102642
knnw-outlier=137382.10299743482
knnw-outlier=59809.05421962881
knnw-outlier=117868.07937224075
knnw-outlier=71519.73970342545
knnw-outlier=121908.47408780751
knnw-outlier=312939.81091732666
knnw-outlier=371094.3528955005
knnw-outlier=260439.65942854207
knnw-outlier=127371.46646637746
knnw-outlier=193146.21473798808
knnw-outlier=581169.2952143484
knnw-outlier=65817.02307593764
knnw-outlier=248619.68785218982
knnw-outlier=626557.1208951102
knnw-outlier=134049.04096869726
knnw-outlier=198470.42330321472
knnw-outlier=46151.13473634738
knnw-outlier=266065.5360913265
knnw-outlier=123510.1834125327
knnw-outlier=58081.205380518084
knnw-outlier=42312.62170344257
knnw-outlier=320625.13098973647
knnw-outlier=320611.85777195776
knnw-outlier=78422.66640168913
knnw-outlier=62847.824363735956
knnw-outlier=76035.31484079301
knnw-outlier=326145.9264805708
knnw-outlier=136391.18491951187
knnw-outlier=183683.816882146
knnw-outlier=129653.82253020248
knnw-outlier=78715.97413843809
knnw-outlier=50780.29703070734
knnw-outlier=166085.17373949505
knnw-outlier=103501.1255699673
knnw-outlier=142104.20858319302
knnw-outlier=81850.21913288208
knnw-outlier=60791.48373848185
knnw-outlier=114014.4727671008
knnw-outlier=58018.95964388715
knnw-outlier=186320.05486042477
knnw-outlier=267035.1233844446
knnw-outlier=40415.90813254139
knnw-outlier=131934.65537836667
knnw-outlier=98642.66723346274
knnw-outlier=97031.00138183183
knnw-outlier=99442.42466832066
knnw-outlier=149919.57106314148
knnw-outlier=77201.90620016438
knnw-outlier=569348.9131324557
knnw-outlier=569352.3966952709
knnw-outlier=337790.06045091676
knnw-outlier=338366.8887858959
knnw-outlier=96914.80640053893
knnw-outlier=415222.8559910438
knnw-outlier=407823.7774351532
knnw-outlier=58505.040115364565
knnw-outlier=107151.73421736118
knnw-outlier=106220.48121948355
knnw-outlier=133457.28138672386
knnw-outlier=60255.500741374264
knnw-outlier=106702.44530932057
knnw-outlier=299262.1680738613
knnw-outlier=60312.87598535385
knnw-outlier=90085.97878557927
knnw-outlier=127522.55740769954
knnw-outlier=53140.89636891401
knnw-outlier=137683.59427404357
knnw-outlier=56641.90726753045
knnw-outlier=54664.93015110971
knnw-outlier=153234.48517145327
knnw-outlier=132149.48330745156
knnw-outlier=64997.35219809098
knnw-outlier=189947.69290957198
knnw-outlier=111986.53139058803
knnw-outlier=450617.13816993544
knnw-outlier=1651244.586055724
knnw-outlier=353554.4631317377
knnw-outlier=90788.17269287915
knnw-outlier=518258.1661913537
knnw-outlier=220063.458934465
knnw-outlier=81242.83185883719
knnw-outlier=251463.89303691548
knnw-outlier=65867.10239959735
knnw-outlier=96135.72750383095
knnw-outlier=203835.77490991802
knnw-outlier=59285.0267777736
knnw-outlier=43853.85810395807
knnw-outlier=55767.46464403705
knnw-outlier=60184.86536582208
knnw-outlier=131150.31157682068
knnw-outlier=276253.595864256
knnw-outlier=456962.37892312877
knnw-outlier=109152.24197050561
knnw-outlier=139868.3739121161
knnw-outlier=292624.41419375397
knnw-outlier=332231.2679013839
knnw-outlier=332247.96079169074
knnw-outlier=332809.54209388274
knnw-outlier=152968.93668288086
knnw-outlier=276597.41450428555
knnw-outlier=424505.6972763628
knnw-outlier=61042.527848033795
knnw-outlier=51350.093706299725
knnw-outlier=130328.01980457481
knnw-outlier=45961.13314452133
knnw-outlier=261230.07080172974
knnw-outlier=356836.2411971844
knnw-outlier=45638.1144570773
knnw-outlier=93100.86563570175
knnw-outlier=103732.5204505745
knnw-outlier=60185.129184943195
knnw-outlier=107559.14233548136
knnw-outlier=118900.04994918358
knnw-outlier=4134321.7211310784
knnw-outlier=189067.24066152016
knnw-outlier=388468.0297751643
knnw-outlier=243974.15291230415
knnw-outlier=205192.27227029132
knnw-outlier=162107.01945785084
knnw-outlier=57533.51814176583
knnw-outlier=18946.218483877023
knnw-outlier=56738.838413088364
knnw-outlier=76875.96736307695
knnw-outlier=65294.436876231484
knnw-outlier=35929.0524589326
knnw-outlier=84748.06273317982
knnw-outlier=64104.93594728558
knnw-outlier=49109.61808409395
knnw-outlier=100364.62226489275
knnw-outlier=288310.3587532137
knnw-outlier=75531.13673638464
knnw-outlier=103478.2747236978
knnw-outlier=111916.67588255947
knnw-outlier=58312.61641966213
knnw-outlier=65646.42987222217
knnw-outlier=173284.0477890886
knnw-outlier=216247.4530508499
knnw-outlier=84205.35030230624
knnw-outlier=68659.93092745525
knnw-outlier=134593.8990097465
knnw-outlier=204705.3230495098
knnw-outlier=296459.4299507988
knnw-outlier=89055.05068245338
knnw-outlier=138848.7073226725
knnw-outlier=288591.3184350657
knnw-outlier=145067.12960314582
knnw-outlier=601224.1622823202
knnw-outlier=48435.40728915918
knnw-outlier=90783.38740398694
knnw-outlier=147964.1352486864
knnw-outlier=75159.29676374857
knnw-outlier=92455.83304290175
knnw-outlier=119889.07325148988
knnw-outlier=189653.6626132799
knnw-outlier=88507.64018762507
knnw-outlier=53037.78477256578
knnw-outlier=103862.98211656674
knnw-outlier=2.4379147587474342E7
knnw-outlier=127457.62769103855
knnw-outlier=84581.99589145872
knnw-outlier=68557.44818529145
knnw-outlier=69624.20586705502
knnw-outlier=1935859.888012284
knnw-outlier=121437.58889920902
knnw-outlier=139266.4800660923
knnw-outlier=461914.19249607006
knnw-outlier=114056.0293000755
knnw-outlier=60474.036086115324
knnw-outlier=185362.2818454753
knnw-outlier=40531.175471469614
knnw-outlier=40236.64843716082
knnw-outlier=162520.2649426338
knnw-outlier=404374.974371252
knnw-outlier=58141.32220472148
knnw-outlier=91193.56795436656
knnw-outlier=63553.86516583614
knnw-outlier=294010.69320921303
knnw-outlier=406485.8904977723
knnw-outlier=97160.80112712977
knnw-outlier=72680.86346659547
knnw-outlier=71663.21408620964
knnw-outlier=167680.83211894042
knnw-outlier=348907.2104901023
knnw-outlier=103102.06781212632
knnw-outlier=117548.32399687324
knnw-outlier=457075.52358596335
knnw-outlier=16269.877036514257
knnw-outlier=747753.7104006713
knnw-outlier=116185.30544151917
knnw-outlier=144027.7317180577
knnw-outlier=44624.52738497166
knnw-outlier=48301.512946857656
knnw-outlier=236784.99593997502
knnw-outlier=39705.98090998389
knnw-outlier=94649.69657135736
knnw-outlier=59753.471477359446
knnw-outlier=106251.26925519922
knnw-outlier=46284.660385536554
knnw-outlier=34578.69534711079
knnw-outlier=100011.75283543041
knnw-outlier=227923.23561389832
knnw-outlier=55708.25045565084
knnw-outlier=1306789.8356908332
knnw-outlier=137391.50005802134
knnw-outlier=40656.02233240435
knnw-outlier=37649.22305490496
knnw-outlier=48900.79093144293
knnw-outlier=407440.1724929729
knnw-outlier=58258.1719787514
knnw-outlier=157093.58586798885
knnw-outlier=68537.72431848674
knnw-outlier=60302.720484181234
knnw-outlier=95087.74417416845
knnw-outlier=40626.58588186488
knnw-outlier=850916.1520239046
knnw-outlier=97051.9207858739
knnw-outlier=98181.16566352466
knnw-outlier=39169.467484299894
knnw-outlier=207874.97402430075
knnw-outlier=49193.81032429439
knnw-outlier=62117.26559499135
knnw-outlier=87630.02106687428
knnw-outlier=294760.2623678171
knnw-outlier=109501.42818546022
knnw-outlier=235020.46948085897
knnw-outlier=67060.91314983451
knnw-outlier=45783.92648551018
knnw-outlier=75247.38389724222
knnw-outlier=960831.204501329
knnw-outlier=78259.67632713853
knnw-outlier=57929.925335755805
knnw-outlier=70807.08704173389
knnw-outlier=214082.11461364824
knnw-outlier=47237.70237562433
knnw-outlier=70968.18229473554
knnw-outlier=39673.892573039964
knnw-outlier=84656.22961866033
knnw-outlier=46950.64056949238
knnw-outlier=66223.79475599216
knnw-outlier=63265.85676673565
knnw-outlier=141844.77683184727
knnw-outlier=37080.06021405624
knnw-outlier=246697.49869368738
knnw-outlier=50202.31754914287
knnw-outlier=145528.2374541583
knnw-outlier=138902.40245663174
knnw-outlier=16522.003656270594
knnw-outlier=121005.55287333626
knnw-outlier=283611.61798290606
knnw-outlier=99080.6398555218
knnw-outlier=455098.0624523761
knnw-outlier=237566.2431487274
knnw-outlier=235593.89166282056
knnw-outlier=130368.09746599758
knnw-outlier=48063.85628628841
knnw-outlier=18820.612664274082
knnw-outlier=182934.35718888318
knnw-outlier=141097.9693906107
knnw-outlier=399579.07426928193
knnw-outlier=48542.9628914286
knnw-outlier=50746.34120762851
knnw-outlier=566517.1677444872
knnw-outlier=48466.73829183732
knnw-outlier=106067.70669074061
knnw-outlier=73139.41319026561
knnw-outlier=14388.571181353338
knnw-outlier=48851.702847138295
knnw-outlier=355646.7052345111
knnw-outlier=46063.94487410024
knnw-outlier=75265.95844931663
knnw-outlier=105514.62744637192
knnw-outlier=134107.4032828705
knnw-outlier=134743.36625712807
knnw-outlier=331253.71298352705
knnw-outlier=87119.41166942893
knnw-outlier=237468.68025642104
knnw-outlier=135354.29335114788
knnw-outlier=80752.89360032401
knnw-outlier=315496.97049138887
knnw-outlier=63830.17958586802
knnw-outlier=42555.70354380004
knnw-outlier=230928.96527039996
knnw-outlier=203149.1907812741
knnw-outlier=40174.3040008928
knnw-outlier=534451.0903185172
knnw-outlier=42835.989963354245
knnw-outlier=56205.609451018354
knnw-outlier=145893.99078392892
knnw-outlier=42757.4333985788
knnw-outlier=49340.208923244834
knnw-outlier=304057.39357853774
knnw-outlier=47234.68301543424
knnw-outlier=86145.22202653968
knnw-outlier=80856.43371788501
knnw-outlier=18099.34316290038
knnw-outlier=68282.10143826072
knnw-outlier=31421.12864815816
knnw-outlier=4132882.919199697
knnw-outlier=249956.2935706441
knnw-outlier=88422.3970290402
knnw-outlier=82873.28510642733
knnw-outlier=78007.18663749815
knnw-outlier=49943.48042889652
knnw-outlier=157725.8210727471
knnw-outlier=67408.4167589135
knnw-outlier=203348.25412860248
knnw-outlier=964575.8053233234
knnw-outlier=100986.32538249034
knnw-outlier=97398.32341726939
knnw-outlier=176558.40843471108
knnw-outlier=56593.965468826806
knnw-outlier=116754.49255443446
knnw-outlier=105069.29174340304
knnw-outlier=2242778.680257758
knnw-outlier=61198.179278162344
knnw-outlier=104519.08902723463
knnw-outlier=32136.046353746096
knnw-outlier=48137.5666314471
knnw-outlier=103947.1645053503
knnw-outlier=183153.94318432233
knnw-outlier=114150.82443499542
knnw-outlier=92349.10090751095
knnw-outlier=446719.5755555319
knnw-outlier=45988.68679278094
knnw-outlier=70162.55159328379
knnw-outlier=146828.27780859818
knnw-outlier=13246.53280748767
knnw-outlier=44826.560826611
knnw-outlier=163792.3559907484
knnw-outlier=95913.86362972873
knnw-outlier=181888.104651064
knnw-outlier=40015.60278788151
knnw-outlier=49639.2088427835
knnw-outlier=59858.59220950932
knnw-outlier=1010315.2939983546
knnw-outlier=65046.059332133686
knnw-outlier=91485.8025824892
knnw-outlier=57248.66295434625
knnw-outlier=162231.2921926932
knnw-outlier=54504.4022164262
knnw-outlier=98101.81043090003
knnw-outlier=81206.19984167315
knnw-outlier=118247.51922397464
knnw-outlier=434044.39393689734
knnw-outlier=118540.95873315216
knnw-outlier=117878.99994800947
knnw-outlier=56012.82732436714
knnw-outlier=45122.50743815902
knnw-outlier=94141.89498747021
knnw-outlier=119814.46849490414
knnw-outlier=190107.1465182299
knnw-outlier=30277.62184960769
knnw-outlier=105714.46856843842
knnw-outlier=12429.922906039126
knnw-outlier=35421.2297624182
knnw-outlier=33876.85059136465
knnw-outlier=36055.49897822527
knnw-outlier=62081.23342788388
knnw-outlier=68179.88770788418
knnw-outlier=1008037.7467551582
knnw-outlier=105850.70442740791
knnw-outlier=136240.25416884257
knnw-outlier=60210.48172014169
knnw-outlier=108784.96690039075
knnw-outlier=52919.62370968683
knnw-outlier=51337.04172305465
knnw-outlier=366304.1930917102
knnw-outlier=85205.9940445586
knnw-outlier=48751.266577296316
knnw-outlier=38568.96869658995
knnw-outlier=12952.543294636138
knnw-outlier=31448.17959882736
knnw-outlier=62271.10401307528
knnw-outlier=86782.84420188556
knnw-outlier=328031.19272602006
knnw-outlier=99053.27618400662
knnw-outlier=133671.85490502368
knnw-outlier=65342.1571796029
knnw-outlier=250246.74447329604
knnw-outlier=169213.4090005559
knnw-outlier=96621.2289562411
knnw-outlier=39635.83603982427
knnw-outlier=102530.42676183683
knnw-outlier=58805.72614795689
knnw-outlier=125571.09565546545
knnw-outlier=179403.4627562925
knnw-outlier=100919.97894682577
knnw-outlier=76822.72239297676
knnw-outlier=167744.11035125252
knnw-outlier=12366.723443357141
knnw-outlier=138610.98576444594
knnw-outlier=81184.13914998394
knnw-outlier=55941.500977683485
knnw-outlier=76700.78026010239
knnw-outlier=39962.078770547494
knnw-outlier=70555.88034959773
knnw-outlier=298636.09827784804
knnw-outlier=106113.68231914859
knnw-outlier=71279.60880378922
knnw-outlier=31263.348846999546
knnw-outlier=32554.02420345961
knnw-outlier=585419.0589246207
knnw-outlier=124781.24451121678
knnw-outlier=741240.6995001999
knnw-outlier=57561.41439701892
knnw-outlier=83748.90357794517
knnw-outlier=114909.90935572259
knnw-outlier=99220.44637674399
knnw-outlier=51905.193701053024
knnw-outlier=80066.16533545636
knnw-outlier=64407.70182776189
knnw-outlier=52843.49049557429
knnw-outlier=135269.58121844076
knnw-outlier=67446.52318615592
knnw-outlier=62939.69854403909
knnw-outlier=95103.22903971838
knnw-outlier=92677.21885803335
knnw-outlier=11434.564408530518
knnw-outlier=111593.05982804886
knnw-outlier=65356.13482228545
knnw-outlier=31764.788399352172
knnw-outlier=55111.46782985681
knnw-outlier=62439.961456491976
knnw-outlier=57973.49384694249
knnw-outlier=112739.39129882072
knnw-outlier=58977.796277499205
knnw-outlier=663126.9347966639
knnw-outlier=50595.50719498094
knnw-outlier=29959.44746986356
knnw-outlier=67411.9933747872
knnw-outlier=45072.338797831966
knnw-outlier=41488.49484022951
knnw-outlier=101696.14790301409
knnw-outlier=50990.69870798902
knnw-outlier=40230.590779471015
knnw-outlier=317428.05551744625
knnw-outlier=183933.1670746549
knnw-outlier=307904.7048493398
knnw-outlier=33447.038784083874
knnw-outlier=253029.51600549286
knnw-outlier=121972.42018243595
knnw-outlier=441969.9749875627
knnw-outlier=102292.43585854313
knnw-outlier=774464.2819249319
knnw-outlier=81775.52635211514
knnw-outlier=54641.06905792557
knnw-outlier=11785.431012596946
knnw-outlier=118621.28795797468
knnw-outlier=91084.50957118484
knnw-outlier=81742.80741337022
knnw-outlier=59743.406863119
knnw-outlier=99999.02805381815
knnw-outlier=45562.8882832449
knnw-outlier=53529.50898007638
knnw-outlier=31999.76869983158
knnw-outlier=82421.70213858443
knnw-outlier=34124.48984043814
knnw-outlier=110687.17272756141
knnw-outlier=49621.962291696385
knnw-outlier=41091.14745975448
knnw-outlier=40155.860092661525
knnw-outlier=39855.14325723533
knnw-outlier=84280.9368851208
knnw-outlier=74566.90736689436
knnw-outlier=66631.44467244648
knnw-outlier=39012.28490685053
knnw-outlier=306239.42291726865
knnw-outlier=158570.8383626809
knnw-outlier=133775.69672401022
knnw-outlier=46073.13608221936
knnw-outlier=493303.46446844254
knnw-outlier=565896.1166200775
knnw-outlier=47424.040850123514
knnw-outlier=281241.66366735025
knnw-outlier=177075.57811827413
knnw-outlier=55860.975414843
knnw-outlier=99728.65873599268
knnw-outlier=57478.55391158536
knnw-outlier=49488.710665411294
knnw-outlier=60128.48441783112
knnw-outlier=112226.11008302661
knnw-outlier=36011.75299632799
knnw-outlier=772032.4736905571
knnw-outlier=187965.41600120752
knnw-outlier=62103.48435844187
knnw-outlier=43366.9385806436
knnw-outlier=43147.89526189642
knnw-outlier=635849.6901502279
knnw-outlier=73507.26056130345
knnw-outlier=455729.2235405988
knnw-outlier=190324.61075826755
knnw-outlier=246241.58923802892
knnw-outlier=1359519.9392142892
knnw-outlier=39840.720699596815
knnw-outlier=113596.59335501654
knnw-outlier=40748.89020098877
knnw-outlier=181292.2063815211
knnw-outlier=227233.60197912602
knnw-outlier=50147.76664604316
knnw-outlier=70185.96432573919
knnw-outlier=127713.3921606466
knnw-outlier=314937.6736196
knnw-outlier=266449.92541970935
knnw-outlier=107165.11699601657
knnw-outlier=183715.54957451593
knnw-outlier=11250.722350673599
knnw-outlier=42773.644329038274
knnw-outlier=38931.52085063066
knnw-outlier=59249.59417827038
knnw-outlier=120212.41116310151
knnw-outlier=44832.38132190719
knnw-outlier=525542.7631368919
knnw-outlier=63057.80167323601
knnw-outlier=59574.93446034059
knnw-outlier=659699.0076361652
knnw-outlier=53544.36670798811
knnw-outlier=48351.04291525154
knnw-outlier=95783.6474367014
knnw-outlier=51675.15997379176
knnw-outlier=54076.97016864117
knnw-outlier=96012.5128461667
knnw-outlier=83325.96408334556
knnw-outlier=116499.79206129682
knnw-outlier=123224.60871009801
knnw-outlier=127217.161657478
knnw-outlier=71755.66655435742
knnw-outlier=88125.65237828443
knnw-outlier=115505.57095294946
knnw-outlier=279077.50513685617
knnw-outlier=87892.30773051795
knnw-outlier=91478.51158520335
knnw-outlier=151654.24340975538
knnw-outlier=101329.20847566678
knnw-outlier=118377.75326844236
knnw-outlier=78576.2461848714
knnw-outlier=197030.47947957498
knnw-outlier=38764.44628874491
knnw-outlier=78921.83445737971
knnw-outlier=87976.94284080251
knnw-outlier=436212.7843639604
knnw-outlier=34545.89711973294
knnw-outlier=101437.61001653207
knnw-outlier=77604.56109754324
knnw-outlier=38533.46770968656
knnw-outlier=114491.37968156576
knnw-outlier=235488.84631309588
knnw-outlier=100832.72365697016
knnw-outlier=70579.21872439964
knnw-outlier=160209.36016785307
knnw-outlier=43606.63920091821
knnw-outlier=254625.42182457037
knnw-outlier=9041.109838305385
knnw-outlier=41009.66322902214
knnw-outlier=209453.18760215282
knnw-outlier=36076.099700188424
knnw-outlier=102365.73485062827
knnw-outlier=248601.13388421512
knnw-outlier=110755.96938068872
knnw-outlier=90840.51118832757
knnw-outlier=87804.5100101252
knnw-outlier=60753.65969837761
knnw-outlier=105961.93891317969
knnw-outlier=98155.44219889426
knnw-outlier=33288.64824368341
knnw-outlier=49236.593939097394
knnw-outlier=95868.4302205167
knnw-outlier=108976.50141440448
knnw-outlier=39629.787210247996
knnw-outlier=11286.749524718074
knnw-outlier=74396.85639258714
knnw-outlier=146915.64723042888
knnw-outlier=136058.750684173
knnw-outlier=129349.1468513445
knnw-outlier=281153.1848520074
knnw-outlier=289622.8013963064
knnw-outlier=84186.30821644812
knnw-outlier=50551.00570771819
knnw-outlier=1733718.7947507482
knnw-outlier=79759.29912825159
knnw-outlier=89068.01735128611
knnw-outlier=299136.83340839454
knnw-outlier=71098.8065295114
knnw-outlier=51363.743181691294
knnw-outlier=106265.94316055985
knnw-outlier=340963.90468105406
knnw-outlier=306669.58914048737
knnw-outlier=71669.31996077122
