lof-outlier=1.0241318147347875
lof-outlier=1.0629052753227155
lof-outlier=1.1439856019587638
lof-outlier=1.093218271451145
lof-outlier=1.144704687744209
lof-outlier=1.3286890757232792
lof-outlier=0.9806785326298365
lof-outlier=1.3309098046957994
lof-outlier=0.9947166940993769
lof-outlier=1.152808192518235
lof-outlier=1.0832643079508038
lof-outlier=2.137784355588192
lof-outlier=2.795555278471518
lof-outlier=1.3216680505833047
lof-outlier=0.9934920955561022
lof-outlier=1.1986359122631045
lof-outlier=0.9935707763941317
lof-outlier=1.1626830644929373
lof-outlier=1.124518624604934
lof-outlier=1.1429746209076057
lof-outlier=1.1433094846136997
lof-outlier=1.1214904697960744
lof-outlier=1.1214063185453709
lof-outlier=1.014782282450275
lof-outlier=1.010117982701478
lof-outlier=0.960844069759616
lof-outlier=1.1086461371294605
lof-outlier=0.9886613020392233
lof-outlier=1.923380671920226
lof-outlier=1.0820991093716406
lof-outlier=1.0579643565109977
lof-outlier=1.0829584728272235
lof-outlier=1.375903631284917
lof-outlier=1.054655763194413
lof-outlier=0.9862730594565282
lof-outlier=0.9918600956690813
lof-outlier=1.0317243204802653
lof-outlier=1.1252841905681878
lof-outlier=1.3641147648293568
lof-outlier=0.9850485468356448
lof-outlier=0.9878600264922169
lof-outlier=1.0839269043233755
lof-outlier=1.0827962895193624
lof-outlier=1.0561135851409413
lof-outlier=1.183078699284283
lof-outlier=1.1478374296033211
lof-outlier=0.9654935115122483
lof-outlier=1.0949653794601362
lof-outlier=1.1967800638823487
lof-outlier=1.1141902981026512
lof-outlier=1.2396899206599243
lof-outlier=2.0175279105320194
lof-outlier=1.109267955238278
lof-outlier=1.1136828986886227
lof-outlier=0.981388547069098
lof-outlier=1.0086585750628418
lof-outlier=0.9911836046542494
lof-outlier=1.1725696094336115
lof-outlier=1.6108301574609385
lof-outlier=1.2158493783556674
lof-outlier=1.1247479461677565
lof-outlier=1.0691468096009924
lof-outlier=1.0714744280816704
lof-outlier=0.997564423630686
lof-outlier=1.2157414043070671
lof-outlier=1.0949627006406126
lof-outlier=1.016161881500954
lof-outlier=1.1773248905723246
lof-outlier=1.2797456260307771
lof-outlier=0.9844924083190678
lof-outlier=1.1029304599514973
lof-outlier=0.9765493488310941
lof-outlier=1.0508969316239742
lof-outlier=1.930592653711182
lof-outlier=1.2251631913586642
lof-outlier=1.1522985885748869
lof-outlier=1.0111220658783475
lof-outlier=1.1581296323437558
lof-outlier=1.2899130331185442
lof-outlier=1.0072947334363844
lof-outlier=1.1342889470901254
lof-outlier=1.2805928328878766
lof-outlier=1.241694857826945
lof-outlier=1.110521351910519
lof-outlier=0.9881691119576501
lof-outlier=1.1587807774524432
lof-outlier=1.0211777098657542
lof-outlier=0.98444558732443
lof-outlier=0.9899621751431548
lof-outlier=1.1307128751865905
lof-outlier=1.1307009948772977
lof-outlier=1.0800762594948512
lof-outlier=0.9805893841790926
lof-outlier=0.9762017256728933
lof-outlier=1.1888291204141055
lof-outlier=1.1072080698688826
lof-outlier=1.3241785295668738
lof-outlier=1.2417314438129867
lof-outlier=0.9611837087936332
lof-outlier=0.9915176964570181
lof-outlier=1.0541111108111982
lof-outlier=1.0147032118596768
lof-outlier=1.0811727179074218
lof-outlier=0.9954231706475867
lof-outlier=0.9882639359886748
lof-outlier=1.0236082576411825
lof-outlier=1.002090014012827
lof-outlier=1.1533281354108278
lof-outlier=1.0964568765478415
lof-outlier=0.9743459118348617
lof-outlier=1.1093171666368993
lof-outlier=1.0824766558708592
lof-outlier=2.133795395702923
lof-outlier=1.0026142755134562
lof-outlier=1.1620095380243154
lof-outlier=1.032673331137236
lof-outlier=1.3660367995347569
lof-outlier=1.3660339700604125
lof-outlier=1.2489607108517942
lof-outlier=1.2489988307003435
lof-outlier=1.1257100806419937
lof-outlier=1.2746353877991088
lof-outlier=1.2547875451437236
lof-outlier=0.9891067868878645
lof-outlier=1.151184341776693
lof-outlier=1.1510062646252543
lof-outlier=1.0930604949462404
lof-outlier=0.9803191648280235
lof-outlier=1.068258840321785
lof-outlier=0.9970094990510339
lof-outlier=0.9947561811028954
lof-outlier=1.1141957938631744
lof-outlier=2.185054464816449
lof-outlier=0.9941246123759795
lof-outlier=1.112143293145689
lof-outlier=1.007063719137633
lof-outlier=1.0063676890984572
lof-outlier=1.182612163473488
lof-outlier=1.122829016844596
lof-outlier=0.982134001094405
lof-outlier=1.0648708281568358
lof-outlier=1.0384457108013059
lof-outlier=1.25180419838226
lof-outlier=2.2859683228951186
lof-outlier=1.2384478021915388
lof-outlier=1.0491328169026144
lof-outlier=1.4045608038627497
lof-outlier=1.1167553595463986
lof-outlier=1.1176005377845477
lof-outlier=0.9969734047132455
lof-outlier=1.0492785559228734
lof-outlier=1.0124903295767038
lof-outlier=1.2066593114227278
lof-outlier=0.9940227504402888
lof-outlier=0.9890171045131215
lof-outlier=0.98874406122658
lof-outlier=1.009341596512592
lof-outlier=1.1242596153727524
lof-outlier=1.1100178251233284
lof-outlier=1.439393174517364
lof-outlier=1.130699495262217
lof-outlier=1.1856929715328826
lof-outlier=1.1662986263264377
lof-outlier=1.2243554023786258
lof-outlier=1.2243542170974213
lof-outlier=1.2243775875882261
lof-outlier=1.2733013220762872
lof-outlier=1.47387945663451
lof-outlier=1.2313765896390567
lof-outlier=1.0090116417248982
lof-outlier=0.9804706822210302
lof-outlier=1.0805707101983524
lof-outlier=0.96519254518045
lof-outlier=1.1527131352225466
lof-outlier=1.8666674688542546
lof-outlier=0.9672150999800078
lof-outlier=1.0295224127856746
lof-outlier=1.0509140506420405
lof-outlier=1.0311148291850063
lof-outlier=1.0492519158120686
lof-outlier=1.1091603312192866
lof-outlier=4.293146224268279
lof-outlier=1.0995790200603353
lof-outlier=1.0998768601066888
lof-outlier=1.8215274382477988
lof-outlier=1.0555951542976578
lof-outlier=1.1840355435610184
lof-outlier=1.0493167111247204
lof-outlier=1.0717101533381534
lof-outlier=1.1713633634582152
lof-outlier=1.0621907652122686
lof-outlier=0.9877785163527233
lof-outlier=0.9706998423100056
lof-outlier=1.0296196550632477
lof-outlier=1.0977874769732376
lof-outlier=1.0131788533646222
