inflo-outlier=1.004503745280362
inflo-outlier=0.9950751055100419
inflo-outlier=1.0745467098076666
inflo-outlier=1.280811886087169
inflo-outlier=1.1210405293634371
inflo-outlier=1.3723966913520083
inflo-outlier=0.9574604490955595
inflo-outlier=1.305464551920566
inflo-outlier=1.180942718884082
inflo-outlier=1.0920464951893443
inflo-outlier=1.3326543299937137
inflo-outlier=1.5740138795775471
inflo-outlier=2.606680580608613
inflo-outlier=1.1436269860854185
inflo-outlier=0.9805509057720094
inflo-outlier=1.2609356625543016
inflo-outlier=0.9882155516897533
inflo-outlier=0.9519103723666401
inflo-outlier=1.0746311228064798
inflo-outlier=0.9402875765256825
inflo-outlier=0.9516750933043184
inflo-outlier=1.2025844665988017
inflo-outlier=1.202472074961421
inflo-outlier=1.174456305006518
inflo-outlier=0.9765266373343091
inflo-outlier=0.9625421760950539
inflo-outlier=1.2166428389717399
inflo-outlier=1.0
inflo-outlier=2.014640663046476
inflo-outlier=1.3299325900062224
inflo-outlier=0.8895943471399201
inflo-outlier=0.9679109074822285
inflo-outlier=1.2111547709535184
inflo-outlier=1.2071489130737851
inflo-outlier=0.8919076050681477
inflo-outlier=0.9843678761671802
inflo-outlier=0.9759193695793531
inflo-outlier=0.9378859928635987
inflo-outlier=1.2488935550547404
inflo-outlier=1.1386361650240735
inflo-outlier=1.2076166329587008
inflo-outlier=1.3106336979979911
inflo-outlier=1.0063089409817492
inflo-outlier=1.0551185984323121
inflo-outlier=1.1207318046461068
inflo-outlier=0.9936262234473946
inflo-outlier=0.9276944784670759
inflo-outlier=1.1009721500615117
inflo-outlier=1.0142455965940032
inflo-outlier=1.0186394972906117
inflo-outlier=0.8292805980849762
inflo-outlier=1.412679545037617
inflo-outlier=1.0455864734197564
inflo-outlier=1.0243214268463994
inflo-outlier=0.8987202689371204
inflo-outlier=1.0061833012235795
inflo-outlier=1.0
inflo-outlier=1.0386590740609722
inflo-outlier=1.6062236824439486
inflo-outlier=1.0627925910636655
inflo-outlier=0.9907423394839653
inflo-outlier=1.0700347974003372
inflo-outlier=1.0405939878911348
inflo-outlier=0.8860730705980069
inflo-outlier=1.0688053070206092
inflo-outlier=1.0120866277460348
inflo-outlier=1.0086405555750637
inflo-outlier=0.9791555346005988
inflo-outlier=1.4484106409801523
inflo-outlier=1.161757056797515
inflo-outlier=1.350230029730734
inflo-outlier=0.9076466907403221
inflo-outlier=1.0709183114427792
inflo-outlier=2.4443526512986784
inflo-outlier=1.0049934180760645
inflo-outlier=1.054248958065482
inflo-outlier=1.181177161276121
inflo-outlier=0.9904636204281608
inflo-outlier=1.09600641590494
inflo-outlier=1.002373257085242
inflo-outlier=1.0508643799839035
inflo-outlier=1.1129176634669462
inflo-outlier=1.319641851922461
inflo-outlier=1.002979404619702
inflo-outlier=0.964423424857218
inflo-outlier=0.9397692231534097
inflo-outlier=1.144403733826601
inflo-outlier=0.9839018682168467
inflo-outlier=0.9542571797614331
inflo-outlier=0.9898491191555165
inflo-outlier=0.9804243173547628
inflo-outlier=1.1259158458180334
inflo-outlier=0.9726194740801974
inflo-outlier=0.8985646446275171
inflo-outlier=1.0526452042079342
inflo-outlier=1.0413291006687106
inflo-outlier=1.309518814736068
inflo-outlier=1.120297927155325
inflo-outlier=1.0
inflo-outlier=0.9564035311458131
inflo-outlier=0.9952085461271055
inflo-outlier=1.0346470514579458
inflo-outlier=1.0077016789240316
inflo-outlier=1.0010826026718687
inflo-outlier=1.0
inflo-outlier=0.9756434208794853
inflo-outlier=0.9665084939356059
inflo-outlier=1.006520737825498
inflo-outlier=1.0056421682608854
inflo-outlier=1.0
inflo-outlier=1.021699607537003
inflo-outlier=1.0474837249586932
inflo-outlier=1.5487716766609942
inflo-outlier=0.9630697185339895
inflo-outlier=1.2946253391602962
inflo-outlier=1.0
inflo-outlier=0.9561916065696362
inflo-outlier=0.9561935444728087
inflo-outlier=1.0058774663763599
inflo-outlier=1.0059010190455593
inflo-outlier=1.0448221078385886
inflo-outlier=0.9484360882988839
inflo-outlier=0.9972072588731979
inflo-outlier=0.9309330689208999
inflo-outlier=1.031306963415952
inflo-outlier=1.0189502526431862
inflo-outlier=1.2575871606452225
inflo-outlier=0.978158849017366
inflo-outlier=0.9975824903153917
inflo-outlier=1.0
inflo-outlier=0.9540680944531283
inflo-outlier=1.0485700963126952
inflo-outlier=2.226632332035993
inflo-outlier=1.0144224664298358
inflo-outlier=1.289421582817488
inflo-outlier=1.0
inflo-outlier=1.0
inflo-outlier=1.05561185244438
inflo-outlier=1.0789476120293082
inflo-outlier=1.0003591486704946
inflo-outlier=0.9955264109733479
inflo-outlier=1.0109949618226013
inflo-outlier=0.9193396994339184
inflo-outlier=1.9936316476635871
inflo-outlier=1.0256389141954285
inflo-outlier=0.9641352876281447
inflo-outlier=1.3569394243648607
inflo-outlier=0.981018644191236
inflo-outlier=1.0574392059099555
inflo-outlier=1.0
inflo-outlier=0.9757243785559899
inflo-outlier=1.0419299932376311
inflo-outlier=1.0776961205347857
inflo-outlier=0.9472745713092969
