abod-outlier=7.867677728501274E-39
abod-outlier=3.063315190263113E-38
abod-outlier=2.5658863923954794E-39
abod-outlier=2.404979547098529E-38
abod-outlier=3.093992124086341E-40
abod-outlier=9.591274837582385E-40
abod-outlier=4.42531148077544E-37
abod-outlier=8.688198388837692E-40
abod-outlier=1.6223058694995213E-40
abod-outlier=4.2505247875122586E-39
abod-outlier=1.712033791557076E-39
abod-outlier=6.721171285783079E-37
abod-outlier=7.409401382144108E-40
abod-outlier=8.891695815656254E-43
abod-outlier=5.108705424660727E-36
abod-outlier=1.1109329443843825E-40
abod-outlier=5.0854487605261486E-36
abod-outlier=1.1072136654025318E-41
abod-outlier=8.40170852530988E-41
abod-outlier=2.2582464407092401E-41
abod-outlier=9.097815208384792E-41
abod-outlier=7.507248992655767E-38
abod-outlier=1.0298779197079581E-36
abod-outlier=1.5545713745565847E-38
abod-outlier=3.540123781997384E-36
abod-outlier=8.654484647740873E-38
abod-outlier=1.0806924118662302E-38
abod-outlier=9.30758957326224E-37
abod-outlier=3.948283010667892E-39
abod-outlier=1.1888501107890394E-39
abod-outlier=6.0853624994670065E-40
abod-outlier=1.0879518664624085E-39
abod-outlier=8.296999388594473E-39
abod-outlier=5.126884968558069E-40
abod-outlier=7.306095727954415E-35
abod-outlier=1.1928966526516763E-36
abod-outlier=1.105859774941038E-38
abod-outlier=8.733202481836975E-40
abod-outlier=1.35430713467653E-40
abod-outlier=2.420716812636877E-37
abod-outlier=7.335682188364401E-38
abod-outlier=7.004862390051786E-41
abod-outlier=1.524571184683037E-37
abod-outlier=1.1177159536428633E-39
abod-outlier=9.281705881506209E-41
abod-outlier=1.599023452406003E-39
abod-outlier=5.3035947246346005E-36
abod-outlier=1.4609508641666164E-39
abod-outlier=1.707708959843479E-40
abod-outlier=2.852248434239447E-38
abod-outlier=6.891681499595253E-43
abod-outlier=3.913964176689067E-38
abod-outlier=2.378625685168911E-39
abod-outlier=5.550161251655131E-38
abod-outlier=2.4721013455837773E-38
abod-outlier=7.974788372494177E-37
abod-outlier=5.833813771205516E-38
abod-outlier=2.2852942332916344E-38
abod-outlier=1.7255936905836944E-39
abod-outlier=1.0502996099175168E-38
abod-outlier=2.3303781409643747E-39
abod-outlier=7.871176361966973E-38
abod-outlier=5.3075899156327705E-40
abod-outlier=1.4625129974602295E-36
abod-outlier=6.953721627254761E-39
abod-outlier=4.2829307978464955E-39
abod-outlier=1.0253478864621164E-38
abod-outlier=1.1715208736812093E-40
abod-outlier=6.644445139927717E-40
abod-outlier=1.5118428272866096E-37
abod-outlier=5.6316792775323155E-39
abod-outlier=7.002241625878779E-37
abod-outlier=3.8141146283298395E-39
abod-outlier=3.711488420512103E-38
abod-outlier=1.3001835841322615E-41
abod-outlier=9.67513659385454E-41
abod-outlier=2.4683336416290966E-39
abod-outlier=5.2266161405445E-40
abod-outlier=1.0341523018782928E-42
abod-outlier=7.440683383296889E-37
abod-outlier=1.2159294917426704E-40
abod-outlier=2.770631334715018E-43
abod-outlier=7.0099248957662075E-40
abod-outlier=1.031876930777816E-39
abod-outlier=9.35534542746266E-38
abod-outlier=2.658508514329206E-41
abod-outlier=1.6191958648386897E-39
abod-outlier=6.556019604232441E-37
abod-outlier=1.7809371678178345E-36
abod-outlier=1.978340735887993E-41
abod-outlier=1.8866856090140273E-41
abod-outlier=1.4323526353507035E-37
abod-outlier=4.609443399482438E-37
abod-outlier=7.248945182368504E-37
abod-outlier=2.1022188581953518E-41
abod-outlier=8.686793056831825E-40
abod-outlier=6.394004695576072E-40
abod-outlier=1.6747393183256514E-38
abod-outlier=1.8785886593129333E-38
abod-outlier=8.579459366694215E-37
abod-outlier=4.1155118490205356E-40
abod-outlier=8.942253483154975E-39
abod-outlier=3.741357724321069E-39
abod-outlier=1.2873731358983793E-36
abod-outlier=5.854868170976301E-35
abod-outlier=1.9123501404924763E-39
abod-outlier=3.4928369392264275E-36
abod-outlier=2.788371087003849E-40
abod-outlier=3.827347291924189E-41
abod-outlier=2.0485919068639878E-35
abod-outlier=5.796817301299901E-39
abod-outlier=7.365669427929252E-38
abod-outlier=6.612369343687762E-37
abod-outlier=5.907964914482671E-38
abod-outlier=5.878851165670717E-39
abod-outlier=2.6483029694655095E-38
abod-outlier=5.1216011800375313E-42
abod-outlier=8.000891505114902E-42
abod-outlier=1.2211082535067606E-39
abod-outlier=3.471326663659543E-39
abod-outlier=4.0081339984687866E-37
abod-outlier=3.735047451827039E-42
abod-outlier=7.113578365885714E-41
abod-outlier=1.005863591561648E-35
abod-outlier=3.6324080224765517E-38
abod-outlier=2.849664115178607E-38
abod-outlier=8.159519688862524E-40
abod-outlier=3.0095149129593076E-36
abod-outlier=3.927217641493523E-37
abod-outlier=7.903485545331469E-42
abod-outlier=8.72529020484595E-37
abod-outlier=2.5099536937644602E-37
abod-outlier=3.3263991886019075E-39
abod-outlier=4.499342287091307E-37
abod-outlier=5.1374707949010705E-39
abod-outlier=5.5671007114266684E-36
abod-outlier=4.6362103455218115E-36
abod-outlier=3.843624969853812E-39
abod-outlier=3.2159798699508393E-38
abod-outlier=2.4702212982946694E-36
abod-outlier=1.229891868487361E-39
abod-outlier=1.0371044905115019E-38
abod-outlier=6.956887360262857E-43
abod-outlier=4.8868555140732607E-45
abod-outlier=2.5848379254074837E-40
abod-outlier=3.879186534290125E-37
abod-outlier=5.881913804013398E-42
abod-outlier=1.3361384921732405E-40
abod-outlier=1.3129699788552675E-37
abod-outlier=1.8070546037458878E-41
abod-outlier=1.7192145701509795E-38
abod-outlier=3.005794776045982E-37
abod-outlier=1.8608772139166195E-40
abod-outlier=1.2323666260274475E-35
abod-outlier=1.931479648149897E-37
abod-outlier=1.3702138888302383E-35
abod-outlier=4.421735333487619E-34
abod-outlier=6.612241233328107E-39
abod-outlier=2.5733303964014583E-40
abod-outlier=1.0196880622688024E-41
abod-outlier=4.17117651972067E-37
abod-outlier=2.4606591354488194E-39
abod-outlier=1.3884167621878465E-40
abod-outlier=2.1928021034177632E-32
abod-outlier=2.015161272901026E-32
abod-outlier=5.196796256581772E-35
abod-outlier=5.1625879248411655E-40
abod-outlier=7.834002849803786E-40
abod-outlier=3.8677982730735666E-42
abod-outlier=1.093593413209456E-34
abod-outlier=7.588472163937253E-37
abod-outlier=1.543479910232742E-37
abod-outlier=8.777303297579687E-36
abod-outlier=4.025048830414129E-40
abod-outlier=8.99992739231382E-39
