loop-outlier=0.029280576065773823
loop-outlier=0.012562962356512988
loop-outlier=0.07104286887839845
loop-outlier=0.1838967257092223
loop-outlier=0.07304224842983816
loop-outlier=0.22697720245242517
loop-outlier=0.0038220419212291585
loop-outlier=0.2304861963575275
loop-outlier=0.10495013779045438
loop-outlier=0.11110454272482684
loop-outlier=0.2260925051796747
loop-outlier=0.3167080741233751
loop-outlier=0.5335169845588363
loop-outlier=0.19270158112349503
loop-outlier=0.023234232033585968
loop-outlier=0.16772774811318045
loop-outlier=0.026906711004102222
loop-outlier=0.006702091644885007
loop-outlier=0.08595234045042051
loop-outlier=0.03895016060211452
loop-outlier=0.04251463248540878
loop-outlier=0.11442185244932829
loop-outlier=0.11417533668339074
loop-outlier=0.06600356728235379
loop-outlier=0.04412726967339411
loop-outlier=0.002564293246017897
loop-outlier=0.17373282140323928
loop-outlier=0.0
loop-outlier=0.5927569602859634
loop-outlier=0.2257912926931195
loop-outlier=0.0084063246243133
loop-outlier=3.342771171606111E-4
loop-outlier=0.2053462351744177
loop-outlier=0.15298847668629587
loop-outlier=0.0
loop-outlier=0.007816726865153775
loop-outlier=0.07204958460875112
loop-outlier=0.0
loop-outlier=0.2640950867153304
loop-outlier=0.07959366140031862
loop-outlier=0.09070005942789745
loop-outlier=0.2635517126348754
loop-outlier=0.10759413410705222
loop-outlier=0.1251249952609165
loop-outlier=0.11219477466648521
loop-outlier=0.003209422023005318
loop-outlier=0.016127049670286286
loop-outlier=0.16343627422747029
loop-outlier=0.10524701069501619
loop-outlier=0.03416545440072531
loop-outlier=0.04604312356728434
loop-outlier=0.28226555267873044
loop-outlier=0.05254341710919691
loop-outlier=0.07564474211371422
loop-outlier=0.0
loop-outlier=0.023856259938563613
loop-outlier=0.0
loop-outlier=0.11100493534794889
loop-outlier=0.34928796483705615
loop-outlier=0.0772563154215118
loop-outlier=0.05431433125250495
loop-outlier=0.07835412749072339
loop-outlier=0.0431520788520655
loop-outlier=0.002114111357783681
loop-outlier=0.07662204695725874
loop-outlier=0.0447757326226882
loop-outlier=0.03972829515360369
loop-outlier=0.044838018497704954
loop-outlier=0.24659802932135674
loop-outlier=0.06032796062866539
loop-outlier=0.24812526230362997
loop-outlier=0.005172807295493798
loop-outlier=0.08089249256820415
loop-outlier=0.7810672952916895
loop-outlier=0.1170273755579997
loop-outlier=0.08210068058772627
loop-outlier=0.18087965606897216
loop-outlier=0.07393092695558501
loop-outlier=0.17861169555683581
loop-outlier=0.017554702433305456
loop-outlier=0.07483862294446825
loop-outlier=0.11214536221367667
loop-outlier=0.24930468054182542
loop-outlier=0.05883154768575984
loop-outlier=0.0
loop-outlier=0.030122461948732807
loop-outlier=0.1530645873633664
loop-outlier=0.0
loop-outlier=0.005747596155534399
loop-outlier=0.05915420273823676
loop-outlier=0.059215666266612954
loop-outlier=0.07292474423092075
loop-outlier=0.0
loop-outlier=0.02294989469110707
loop-outlier=0.1327781366756724
loop-outlier=0.12201501581986016
loop-outlier=0.18317393596339268
loop-outlier=0.14123943502126254
loop-outlier=0.0
loop-outlier=0.02391680329135042
loop-outlier=0.0
loop-outlier=0.01175816016773693
loop-outlier=0.06897099091780007
loop-outlier=0.030965967884570594
loop-outlier=0.0
loop-outlier=0.0602231251351624
loop-outlier=0.0
loop-outlier=0.05310401454004496
loop-outlier=0.03234215130126529
loop-outlier=0.0
loop-outlier=0.05809195237627452
loop-outlier=0.07597510054989014
loop-outlier=0.3109900343183339
loop-outlier=0.028942631072940265
loop-outlier=0.2343216589399597
loop-outlier=0.0
loop-outlier=0.15410369126114162
loop-outlier=0.15409942488455983
loop-outlier=0.033414462245975114
loop-outlier=0.033201265172554305
loop-outlier=0.07009298399695299
loop-outlier=0.08355894651653435
loop-outlier=0.05595683229082447
loop-outlier=0.0
loop-outlier=0.04760844429217458
loop-outlier=0.046690544040494115
loop-outlier=0.14883153871253843
loop-outlier=0.0
loop-outlier=0.05434446724144213
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.11319738622872319
loop-outlier=0.6667570261258678
loop-outlier=0.027963579541616653
loop-outlier=0.23565501991296461
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.09782365964057328
loop-outlier=0.03481801969126814
loop-outlier=0.0
loop-outlier=0.020163641161505933
loop-outlier=0.08171192704367326
loop-outlier=0.09482000259789014
loop-outlier=0.5937986553076454
loop-outlier=0.023402472586664842
loop-outlier=0.07759749969814796
loop-outlier=0.19803018144563228
loop-outlier=0.049400440447620445
loop-outlier=0.08040356802643878
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.053611440418161974
loop-outlier=0.046948999177047486
loop-outlier=0.0025064132993145856
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.18278749479921733
loop-outlier=0.04095031102742228
loop-outlier=0.2271072116683956
loop-outlier=0.06450127534812139
loop-outlier=0.08318301930742276
loop-outlier=0.04611574039705084
