inflo-outlier=1.280065669039788
inflo-outlier=1.1982787930816126
inflo-outlier=1.2881990236332952
inflo-outlier=1.1948866862548488
inflo-outlier=1.212398507028935
inflo-outlier=1.1668535003554397
inflo-outlier=1.4380128974001387
inflo-outlier=1.2363945165374852
inflo-outlier=1.2714554628989554
inflo-outlier=1.2453264141464708
inflo-outlier=1.1583864820304646
inflo-outlier=1.3081963432888066
inflo-outlier=1.3416266210057763
inflo-outlier=1.2010768523937234
inflo-outlier=1.2859452850083757
inflo-outlier=1.2518623553712087
inflo-outlier=1.2552359460177567
inflo-outlier=1.3320059624213219
inflo-outlier=1.3247637592108472
inflo-outlier=1.2237208181334192
inflo-outlier=1.1198590083510869
inflo-outlier=1.2361466724008197
inflo-outlier=1.21905331695628
inflo-outlier=1.2637309435358182
inflo-outlier=1.1524074061540135
inflo-outlier=1.2339397719251528
inflo-outlier=1.3005720720448157
inflo-outlier=1.2642331289196458
inflo-outlier=1.178548840617552
inflo-outlier=1.1133658605783319
inflo-outlier=1.1969184858101345
inflo-outlier=1.2797703407813803
inflo-outlier=1.126720958439378
inflo-outlier=1.3172765557561374
inflo-outlier=1.1253038508308253
inflo-outlier=1.1736130509398406
inflo-outlier=1.2417154497874738
inflo-outlier=1.2383136465699487
inflo-outlier=1.4484265804972487
inflo-outlier=1.2098719706759755
inflo-outlier=1.1158787363941938
inflo-outlier=1.1240608812424242
inflo-outlier=1.2931457196118394
inflo-outlier=1.2412612816570605
inflo-outlier=1.1716254014931764
inflo-outlier=1.233869292336609
inflo-outlier=1.1438775756319892
inflo-outlier=1.1420611996166152
inflo-outlier=1.2159560308588084
inflo-outlier=1.1438708089253453
inflo-outlier=1.2177383721757233
inflo-outlier=1.240545652708591
inflo-outlier=1.2248838506673563
inflo-outlier=1.2101053331353981
inflo-outlier=1.2506600287637037
inflo-outlier=1.2003188216078386
inflo-outlier=1.084516807905051
inflo-outlier=1.232582432728759
inflo-outlier=1.3711407651551237
inflo-outlier=1.1931909382918466
inflo-outlier=1.2353513403533807
inflo-outlier=1.1108333456509103
inflo-outlier=1.1235170982237048
inflo-outlier=1.0921848945102637
inflo-outlier=1.2251097392509696
inflo-outlier=1.1676383275569384
inflo-outlier=1.1985180504318313
inflo-outlier=1.1550760935281421
inflo-outlier=1.193297350531441
inflo-outlier=1.199232413897318
inflo-outlier=1.29145138925466
inflo-outlier=1.1744626973915748
inflo-outlier=1.1014155187304036
inflo-outlier=1.2125934286072837
inflo-outlier=1.1934758258502978
inflo-outlier=1.21761365494771
inflo-outlier=1.193560223313177
inflo-outlier=1.100609401347284
inflo-outlier=1.1365222997504254
inflo-outlier=1.204139371083358
inflo-outlier=1.3060607555771633
inflo-outlier=1.2572565653661238
inflo-outlier=1.175515137244659
inflo-outlier=1.1458950309390021
inflo-outlier=1.2103393654410894
inflo-outlier=1.321994476209422
inflo-outlier=1.1772525191667629
inflo-outlier=1.2198585031989722
inflo-outlier=1.1345534162164015
inflo-outlier=1.1638779006325382
inflo-outlier=1.139364360042946
inflo-outlier=1.2604980303345594
inflo-outlier=1.1520174842686377
inflo-outlier=1.2116032929447262
inflo-outlier=1.1902133527365963
inflo-outlier=1.2076861341026832
inflo-outlier=1.218663659218873
inflo-outlier=1.1386916484993854
inflo-outlier=1.1538688468040164
inflo-outlier=1.1088895001921697
inflo-outlier=1.1746716439900993
inflo-outlier=1.1999288954972482
inflo-outlier=1.1075481646368572
inflo-outlier=1.1701432093121154
inflo-outlier=1.1510888459344795
inflo-outlier=1.1799653950330764
inflo-outlier=1.1283604273870418
inflo-outlier=1.0928057314733934
inflo-outlier=1.1326685850310565
inflo-outlier=1.145340441122129
inflo-outlier=1.1638741326572668
inflo-outlier=1.0875800567357736
inflo-outlier=1.1200733515172063
inflo-outlier=1.2259731187095428
inflo-outlier=1.0858914067234748
inflo-outlier=1.1482920464652244
inflo-outlier=1.2058445537804647
inflo-outlier=1.2230562200188844
inflo-outlier=1.143535837833317
inflo-outlier=1.1223731836159718
inflo-outlier=1.1127491094877444
inflo-outlier=1.1022090468315764
inflo-outlier=1.0467122456209728
inflo-outlier=1.1222021025345101
inflo-outlier=1.318085956330118
inflo-outlier=1.1587235133600051
inflo-outlier=1.1773509539390712
inflo-outlier=1.0760283382202418
inflo-outlier=1.0348251223245115
inflo-outlier=1.0553915432321639
inflo-outlier=1.087335606568407
inflo-outlier=1.1735587776910024
inflo-outlier=1.0748219519671078
inflo-outlier=1.0985142154787106
inflo-outlier=1.1277035404702063
inflo-outlier=1.092338109255316
inflo-outlier=1.164129103837783
inflo-outlier=1.112436461850739
inflo-outlier=1.047557794980546
inflo-outlier=1.1022845584197085
inflo-outlier=1.1442651255667358
inflo-outlier=1.3331485599419106
inflo-outlier=1.117484449120032
inflo-outlier=1.0988440528447017
inflo-outlier=1.1387989562911833
inflo-outlier=1.0817022842578157
inflo-outlier=1.1439886392504066
inflo-outlier=1.1227378935512449
inflo-outlier=1.069334503860116
inflo-outlier=1.2240265357592852
inflo-outlier=1.1700935611595928
inflo-outlier=1.1128953760591853
inflo-outlier=1.0427889993556347
inflo-outlier=1.124891922092521
inflo-outlier=1.1708933378536823
inflo-outlier=1.0483030406427518
inflo-outlier=1.0767454019853817
inflo-outlier=1.0623356633932988
inflo-outlier=1.131431271635962
inflo-outlier=1.2476530686800507
inflo-outlier=1.046143957383687
inflo-outlier=1.0705304786808747
inflo-outlier=1.1260714499476172
inflo-outlier=1.0805324243533148
inflo-outlier=1.0554889325028434
inflo-outlier=1.1638955301719949
inflo-outlier=1.0872882693230226
inflo-outlier=1.0493804675317726
inflo-outlier=1.0995621683270602
inflo-outlier=1.0314661731335453
inflo-outlier=1.0580626020825856
inflo-outlier=1.0936489974008696
inflo-outlier=1.0699852642888121
inflo-outlier=1.0403770275144668
inflo-outlier=0.99599457485402
inflo-outlier=1.0751251023446615
inflo-outlier=1.0230487594017472
inflo-outlier=1.1732399428282907
inflo-outlier=1.0058325950358555
inflo-outlier=1.062422687401482
inflo-outlier=1.0784778261122114
inflo-outlier=1.066473354614069
inflo-outlier=1.0182566081958828
inflo-outlier=1.0501739232707068
inflo-outlier=1.0541233258472884
inflo-outlier=1.0873196571815602
inflo-outlier=1.1451070853858065
inflo-outlier=1.0318918647553983
inflo-outlier=1.3266703721499642
inflo-outlier=1.0563054514291526
inflo-outlier=1.0886653747625226
inflo-outlier=1.0961564863359707
inflo-outlier=1.2169905639690137
inflo-outlier=1.0939997645725756
inflo-outlier=1.1642292031248422
inflo-outlier=1.0790686469002668
inflo-outlier=1.0978349587040053
inflo-outlier=0.9954810012831355
inflo-outlier=1.033296978974381
inflo-outlier=1.113987065291262
inflo-outlier=1.024509055702958
inflo-outlier=1.175640457745091
inflo-outlier=1.0488140203784386
inflo-outlier=1.1673990402898216
inflo-outlier=1.0952817560954649
inflo-outlier=1.0609399531924264
inflo-outlier=1.020842863394107
inflo-outlier=1.0525266010051761
inflo-outlier=1.0519599200587197
inflo-outlier=1.0364778911303365
inflo-outlier=1.074796623078846
inflo-outlier=1.106523886516969
inflo-outlier=1.1138021335023651
inflo-outlier=0.9716532520914954
inflo-outlier=0.9909821645325825
inflo-outlier=1.0028500203502708
inflo-outlier=1.1001823524681285
inflo-outlier=1.0018469124170326
inflo-outlier=1.055014203749118
inflo-outlier=1.0759116725253963
inflo-outlier=0.9510807295495936
inflo-outlier=1.0083411652529264
inflo-outlier=1.0164066460070742
inflo-outlier=1.0
inflo-outlier=1.058412904172149
inflo-outlier=1.0361444589239919
inflo-outlier=1.000954345557749
inflo-outlier=1.037086528099523
inflo-outlier=1.0860843557624975
inflo-outlier=1.1346188248403075
inflo-outlier=1.0
inflo-outlier=1.0458024401068982
inflo-outlier=0.9974747660492148
inflo-outlier=1.1035533908693322
inflo-outlier=1.1117964863550505
inflo-outlier=0.9945346433612733
inflo-outlier=0.9855929239903406
inflo-outlier=0.9819085026861335
inflo-outlier=1.0251638673337664
inflo-outlier=0.9516246392989137
inflo-outlier=0.9860366240114306
inflo-outlier=1.0088213854320143
inflo-outlier=0.960113157480348
inflo-outlier=1.0282098486449145
inflo-outlier=1.0257221925406241
inflo-outlier=0.9762488954916801
inflo-outlier=1.0611474138200097
inflo-outlier=1.05282504762646
inflo-outlier=0.9857565207034878
inflo-outlier=0.9985570749867395
inflo-outlier=1.0017556408543586
