inflo-outlier=1.2633242665674171
inflo-outlier=1.334539798239735
inflo-outlier=1.2984352433215671
inflo-outlier=1.3568347847553701
inflo-outlier=1.3878571659060723
inflo-outlier=1.4202354766382188
inflo-outlier=1.2797872245201913
inflo-outlier=1.4300532507015353
inflo-outlier=1.3504122038026969
inflo-outlier=1.0360838884771042
inflo-outlier=1.3111949563958905
inflo-outlier=1.3630141078905265
inflo-outlier=1.3935725820109792
inflo-outlier=1.0186411632707493
inflo-outlier=1.1914874256891523
inflo-outlier=1.028252019650179
inflo-outlier=1.1898458422678624
inflo-outlier=1.3681165813555325
inflo-outlier=1.4012745943602019
inflo-outlier=1.2483273001883721
inflo-outlier=1.1653401321554342
inflo-outlier=1.0
inflo-outlier=1.2692683998258079
inflo-outlier=1.1380344529048365
inflo-outlier=1.1974048438815388
inflo-outlier=1.149626863365605
inflo-outlier=1.4824298937841542
inflo-outlier=1.1056162314451778
inflo-outlier=1.2208080238623988
inflo-outlier=1.2827173539799297
inflo-outlier=1.0
inflo-outlier=1.149168774328366
inflo-outlier=1.0429053322316937
inflo-outlier=1.1850037436341896
inflo-outlier=1.1885762344495168
inflo-outlier=1.1174146576098374
inflo-outlier=1.1886771917897325
inflo-outlier=1.1951336399697876
inflo-outlier=1.3797338676951372
inflo-outlier=1.320008771847767
inflo-outlier=1.0678247216855201
inflo-outlier=1.4886211168612073
inflo-outlier=1.3019275288889776
inflo-outlier=1.2463550180615968
inflo-outlier=1.1168487547821397
inflo-outlier=1.1789757286560791
inflo-outlier=1.0
inflo-outlier=1.1747478469369315
inflo-outlier=1.1794366923617414
inflo-outlier=1.0250254592116212
inflo-outlier=1.0609825823404857
inflo-outlier=1.175406521706745
inflo-outlier=1.3195496481020637
inflo-outlier=1.0
inflo-outlier=1.3066954142169198
inflo-outlier=1.250373449278092
inflo-outlier=1.0779845726815618
inflo-outlier=1.393729945326251
inflo-outlier=1.2809515985311977
inflo-outlier=1.2428374203666086
inflo-outlier=1.1001171140739017
inflo-outlier=1.1456884495167992
inflo-outlier=1.0
inflo-outlier=1.1620200764678323
inflo-outlier=1.0
inflo-outlier=1.1560105497366415
inflo-outlier=1.0
inflo-outlier=1.0968374594040868
inflo-outlier=1.0
inflo-outlier=1.0352903326390286
inflo-outlier=1.303087103703015
inflo-outlier=0.999974642007885
inflo-outlier=1.215609381652939
inflo-outlier=1.0812128338314702
inflo-outlier=1.0550722599376965
inflo-outlier=1.2164178866243038
inflo-outlier=1.0374209006221131
inflo-outlier=1.0598101599501708
inflo-outlier=1.4113742321438967
inflo-outlier=1.0856448939796979
inflo-outlier=1.2580765861323393
inflo-outlier=1.3540916016541364
inflo-outlier=1.094235279437555
inflo-outlier=1.0318573829306523
inflo-outlier=1.1788369419944174
inflo-outlier=1.2150272619440048
inflo-outlier=1.1047706568162157
inflo-outlier=1.2883021430504955
inflo-outlier=1.0
inflo-outlier=1.2539901974476446
inflo-outlier=1.1428985168404813
inflo-outlier=1.2809812458412233
inflo-outlier=1.1719022263640002
inflo-outlier=1.208802192429913
