inflo-outlier=1.3316363687081536
inflo-outlier=1.1270595179089329
inflo-outlier=1.3315291692662528
inflo-outlier=1.2063289774719037
inflo-outlier=1.2067989061741
inflo-outlier=1.2348128541975323
inflo-outlier=1.3430402013045903
inflo-outlier=1.2760545875432339
inflo-outlier=1.2140975689982743
inflo-outlier=1.3094008814834548
inflo-outlier=1.2173621386550244
inflo-outlier=1.2930838502867659
inflo-outlier=1.4434427495904039
inflo-outlier=1.1136130992458388
inflo-outlier=1.2956276517324163
inflo-outlier=1.1821639922855411
inflo-outlier=1.2808394526944475
inflo-outlier=1.4273880382590445
inflo-outlier=1.0490163838774407
inflo-outlier=1.2697912909079234
inflo-outlier=1.1527411642374514
inflo-outlier=1.1096197408155937
inflo-outlier=1.1847402018661826
inflo-outlier=1.2602873356510589
inflo-outlier=1.0841207619492412
inflo-outlier=1.292859688482551
inflo-outlier=1.069762226504168
inflo-outlier=1.1771686373486057
inflo-outlier=1.198789984548501
inflo-outlier=1.3431629446063515
inflo-outlier=1.085102767523038
inflo-outlier=1.2609748816385202
inflo-outlier=1.102299558280898
inflo-outlier=1.1952017369143046
inflo-outlier=1.150036730168839
inflo-outlier=1.142141610214267
inflo-outlier=1.1505512675556893
inflo-outlier=1.267209568181371
inflo-outlier=1.5172197855867964
inflo-outlier=1.0469861645946552
inflo-outlier=1.0508946276616695
inflo-outlier=1.2139177243231363
inflo-outlier=1.3212167862924873
inflo-outlier=1.0295072631914959
inflo-outlier=1.0784983575869644
inflo-outlier=1.1558411874580639
inflo-outlier=1.0655958769011773
inflo-outlier=1.1751007949364098
inflo-outlier=1.0805339483928507
inflo-outlier=1.099298983017803
inflo-outlier=1.1855211333076336
inflo-outlier=1.1287421024602051
inflo-outlier=1.2596614304369
inflo-outlier=1.137054973161006
inflo-outlier=1.2570384090588818
inflo-outlier=1.1708710640332154
inflo-outlier=1.0083582050749407
inflo-outlier=1.1782248321642785
inflo-outlier=1.2374084220855868
inflo-outlier=1.2467034258957508
inflo-outlier=1.218335681436356
inflo-outlier=1.1721003480073715
inflo-outlier=1.1330791944035512
inflo-outlier=1.1340386979689285
inflo-outlier=1.0053307578101542
inflo-outlier=1.238262887512614
inflo-outlier=1.1160028979914687
inflo-outlier=1.1514892456283259
inflo-outlier=1.1982106647583983
inflo-outlier=1.128065118245674
inflo-outlier=1.2733245783212728
inflo-outlier=1.201471833192373
