ldof-outlier=0.9801470926267705
ldof-outlier=0.9527593161914915
ldof-outlier=1.0043991379020492
ldof-outlier=0.9271578495239327
ldof-outlier=0.9163331549643532
ldof-outlier=0.9248353102342363
ldof-outlier=0.9427322392174678
ldof-outlier=0.9343616118414599
ldof-outlier=0.975445568744588
ldof-outlier=0.9161233098427988
ldof-outlier=0.9166143482695648
ldof-outlier=0.9300932820309888
ldof-outlier=1.147914911380532
ldof-outlier=0.8590300746362548
ldof-outlier=0.9311589439212257
ldof-outlier=0.8785130389859
ldof-outlier=0.9257162516552957
ldof-outlier=1.157104839017731
ldof-outlier=0.9258559246874513
ldof-outlier=0.95993781290753
ldof-outlier=0.900340823130534
ldof-outlier=0.8549656527392034
ldof-outlier=0.9336470239303774
ldof-outlier=0.9198186668970703
ldof-outlier=0.8936698048146349
ldof-outlier=0.9493670891692282
ldof-outlier=0.9274110421586191
ldof-outlier=0.9073355570503453
ldof-outlier=0.9263358633052914
ldof-outlier=0.8971195741339549
ldof-outlier=0.8422664618821974
ldof-outlier=0.9357313519893093
ldof-outlier=0.874801922637614
ldof-outlier=1.0712420730691852
ldof-outlier=0.9036917616811121
ldof-outlier=0.909781383752788
ldof-outlier=0.8919145813054102
ldof-outlier=0.9269266983779474
ldof-outlier=1.2984156833060734
ldof-outlier=0.9204449996414827
ldof-outlier=0.8837538324683811
ldof-outlier=0.9147672018602534
ldof-outlier=0.9862508634728522
ldof-outlier=0.8861794616631075
ldof-outlier=0.9163811576888933
ldof-outlier=0.9048998571625122
ldof-outlier=0.8542945456330557
ldof-outlier=0.8976697595680079
ldof-outlier=0.9052444608062037
ldof-outlier=0.8480054416777756
ldof-outlier=0.8462297084966881
ldof-outlier=0.8874408773218598
ldof-outlier=0.9177357063310497
ldof-outlier=0.8731561827820901
ldof-outlier=0.9473978849484334
ldof-outlier=0.9107185980781537
ldof-outlier=0.8681579039706087
ldof-outlier=0.8957543594173721
ldof-outlier=0.9327929450620074
ldof-outlier=0.8742448048114738
ldof-outlier=0.9208103172207237
ldof-outlier=0.8755499261705203
ldof-outlier=0.8302185992801605
ldof-outlier=0.9013407423308073
ldof-outlier=0.8197122001956055
ldof-outlier=0.9001006585636876
ldof-outlier=0.872475080941138
ldof-outlier=0.9125176538385134
ldof-outlier=0.8546482587045368
ldof-outlier=0.8388481971025634
ldof-outlier=0.9275512646729194
ldof-outlier=0.9009598618900737
ldof-outlier=0.8713987145395888
ldof-outlier=0.9386775677369884
ldof-outlier=0.9369098771429423
ldof-outlier=0.8698594608319326
ldof-outlier=0.845880080273964
ldof-outlier=0.8628292961612414
ldof-outlier=0.9187528049247566
ldof-outlier=0.8759638563637245
ldof-outlier=1.1499618775912213
ldof-outlier=0.9304092334189931
ldof-outlier=0.8461505209275938
ldof-outlier=0.8660940266742834
ldof-outlier=0.8644678548693489
ldof-outlier=0.9333030490820033
ldof-outlier=1.0277216810022893
