knn-outlier=393.1463658962378
knn-outlier=373.632548309654
knn-outlier=326.8115034933981
knn-outlier=445.138471418048
knn-outlier=411.96313277991027
knn-outlier=410.0324711713279
knn-outlier=449.73998671171205
knn-outlier=409.9425006561917
knn-outlier=322.684254783671
knn-outlier=299.46827312232875
knn-outlier=351.9811866826821
knn-outlier=413.8422958252318
knn-outlier=441.2369110408026
knn-outlier=227.10807043062786
knn-outlier=343.31341056325687
knn-outlier=329.18455748069687
knn-outlier=386.8673877746786
knn-outlier=434.16614569471596
knn-outlier=277.0416067441473
knn-outlier=231.77063575311527
knn-outlier=335.0733876279265
knn-outlier=203.040609562893
knn-outlier=312.75114415779166
knn-outlier=330.5532719125976
knn-outlier=373.4363592637231
knn-outlier=349.20702290424293
knn-outlier=270.69177378516326
knn-outlier=263.9112782314351
knn-outlier=304.7781756482603
knn-outlier=365.22593042811434
knn-outlier=226.49742384639325
knn-outlier=364.3103592480339
knn-outlier=248.39499112100694
knn-outlier=376.78245514534007
knn-outlier=370.4682475053232
knn-outlier=295.7110101661216
knn-outlier=324.32325697789014
knn-outlier=340.15444033708303
knn-outlier=523.248566058653
knn-outlier=282.73261589587315
knn-outlier=266.8281425163249
knn-outlier=317.7200532708489
knn-outlier=336.04336615147014
knn-outlier=287.83716044194443
knn-outlier=344.94382424410554
knn-outlier=272.0464560806966
knn-outlier=233.34535183847714
knn-outlier=339.99124541856696
knn-outlier=263.5308642640872
knn-outlier=253.44473871542974
knn-outlier=309.657939110951
knn-outlier=323.40252428712773
knn-outlier=406.5428510148309
knn-outlier=262.84156026774866
knn-outlier=394.28714640878695
knn-outlier=335.0069168928853
knn-outlier=261.60474723378644
knn-outlier=318.6927006749295
knn-outlier=397.3966813639633
knn-outlier=352.90401118593036
knn-outlier=344.22378242129855
knn-outlier=335.5551226705536
knn-outlier=226.00910151968554
knn-outlier=314.94272011603067
knn-outlier=251.38240924524194
knn-outlier=309.1487824209828
knn-outlier=265.54529849097275
knn-outlier=257.8159760707218
knn-outlier=250.44968414227705
knn-outlier=314.9926889777823
knn-outlier=352.00195454644046
knn-outlier=327.87425393448854
knn-outlier=372.26407291135314
knn-outlier=383.6382040760634
knn-outlier=274.61380656429316
knn-outlier=310.710576779513
knn-outlier=247.81627775696566
knn-outlier=304.7719749109105
knn-outlier=345.67361605291234
knn-outlier=333.22379089044296
knn-outlier=418.00157381446826
knn-outlier=300.695958805575
knn-outlier=279.38072109893415
knn-outlier=302.12113400521105
knn-outlier=309.59348769849777
knn-outlier=380.18200446534115
knn-outlier=353.3275235750189
knn-outlier=405.96867186218446
knn-outlier=210.58254292600495
knn-outlier=391.08596620606704
knn-outlier=271.1627412554982
knn-outlier=296.2884759377683
knn-outlier=300.5661615934571
knn-outlier=320.91481108385466
knn-outlier=384.948817523372
knn-outlier=203.629653862669
knn-outlier=358.6757598818026
knn-outlier=233.0086349620647
knn-outlier=242.6274763418078
knn-outlier=231.87465329016243
knn-outlier=231.9491295887938
knn-outlier=404.4616622092286
knn-outlier=225.84297855403761
knn-outlier=272.46500685987144
knn-outlier=286.25222828342623
knn-outlier=331.1273403678985
knn-outlier=269.8983984782844
knn-outlier=229.96522118626075
knn-outlier=228.56088070740412
knn-outlier=240.9593800922863
knn-outlier=285.3090851088959
knn-outlier=201.1095432202388
knn-outlier=318.19084391474286
knn-outlier=346.97670509005474
knn-outlier=218.83802840371717
knn-outlier=275.4651140072019
knn-outlier=314.61203521677857
knn-outlier=280.6443011968136
knn-outlier=362.2447003007003
knn-outlier=270.38745708899734
knn-outlier=231.8127985416788
knn-outlier=318.93904256827796
knn-outlier=275.5450830290811
knn-outlier=235.544145852873
knn-outlier=343.49498858227895
knn-outlier=299.9617299571693
knn-outlier=342.4290557489747
knn-outlier=214.89841613120743
knn-outlier=288.2935193073756
knn-outlier=306.15038420719384
knn-outlier=163.46590098353875
knn-outlier=325.7522269116077
knn-outlier=223.40445853022857
knn-outlier=287.5647626700083
knn-outlier=288.2616913996309
knn-outlier=213.1234982080834
knn-outlier=312.2476728087748
knn-outlier=259.4226668988039
knn-outlier=211.56804420914176
knn-outlier=235.544145852873
knn-outlier=356.6289533980958
knn-outlier=451.2838794475991
knn-outlier=371.57104148395774
knn-outlier=261.2230673738213
knn-outlier=290.99955517420375
knn-outlier=240.23533968977202
knn-outlier=223.06300374996297
knn-outlier=348.58002344803805
knn-outlier=299.8492342555331
knn-outlier=372.82900912365614
knn-outlier=405.2915683670593
knn-outlier=235.6707379985114
knn-outlier=281.74489611403664
knn-outlier=299.4562611739771
knn-outlier=285.95458340492024
knn-outlier=161.25156846687187
knn-outlier=186.45385469175142
knn-outlier=261.5036106400021
knn-outlier=274.59069271513187
knn-outlier=307.10632367755954
knn-outlier=227.9519331468671
knn-outlier=254.34819036550238
knn-outlier=281.4399827363222
knn-outlier=249.0020753937648
knn-outlier=178.28074899776092
knn-outlier=239.2074995988154
knn-outlier=292.8504697459403
knn-outlier=307.8833167437723
knn-outlier=329.2578872946796
knn-outlier=154.82902883885595
knn-outlier=362.08287327280703
knn-outlier=289.39566038915
knn-outlier=274.43412185093615
knn-outlier=303.3892227647936
knn-outlier=178.28074899776092
knn-outlier=333.51014422624314
knn-outlier=274.3448790641699
knn-outlier=273.301114549634
knn-outlier=182.8224162769861
knn-outlier=210.53544275055128
knn-outlier=331.09686867264594
knn-outlier=237.60714612452145
knn-outlier=301.39369343132137
knn-outlier=367.24112042396933
knn-outlier=280.4924852671945
knn-outlier=345.2608850644244
knn-outlier=275.1383407385152
knn-outlier=225.01618024263547
knn-outlier=451.9763569833889
knn-outlier=249.35350288938707
knn-outlier=317.4164047695165
knn-outlier=252.12267611411914
knn-outlier=274.018764899498
knn-outlier=223.61976526633555
knn-outlier=321.6458191509551
knn-outlier=238.30234194853261
knn-outlier=231.58810582752204
knn-outlier=246.71662647321747
knn-outlier=268.5444588657711
knn-outlier=268.53983077113975
knn-outlier=231.08669131304728
knn-outlier=291.01623390604703
knn-outlier=238.80563247331304
knn-outlier=237.07735357660073
knn-outlier=262.15495542178655
knn-outlier=310.316726868659
knn-outlier=281.60299995746146
knn-outlier=276.47132413766826
knn-outlier=285.47809005625373
knn-outlier=230.65363322378556
knn-outlier=286.0372035623209
knn-outlier=276.828562410171
knn-outlier=317.6681956273055
knn-outlier=242.67071884581927
knn-outlier=237.95177597130106
knn-outlier=284.9861433389782
knn-outlier=250.87558744828624
knn-outlier=276.5232611711631
knn-outlier=280.2579564324806
knn-outlier=317.31747842413506
knn-outlier=243.2013069756909
knn-outlier=223.28972636073507
knn-outlier=234.07989142800622
knn-outlier=204.89269586218896
knn-outlier=299.7082185770915
knn-outlier=248.6001195803318
knn-outlier=330.8369192518098
knn-outlier=299.24805200792423
knn-outlier=331.3613274734205
knn-outlier=291.24824932685686
knn-outlier=172.5403636194033
knn-outlier=214.805134563991
knn-outlier=181.22367672674542
knn-outlier=225.08007437889773
knn-outlier=209.17267623260352
knn-outlier=236.12408933932298
knn-outlier=259.23804628772814
knn-outlier=320.76476573425003
knn-outlier=237.54104059089138
knn-outlier=284.38518339705314
knn-outlier=186.9695763781386
knn-outlier=253.81113533165941
knn-outlier=211.5469263081117
knn-outlier=274.91284282922567
knn-outlier=219.2282370026016
knn-outlier=228.81779622295122
knn-outlier=280.08830516040507
knn-outlier=248.94425909426994
knn-outlier=295.3262357452644
knn-outlier=230.70708160288143
knn-outlier=182.03595860946155
knn-outlier=239.97102102283898
knn-outlier=234.3701618682622
knn-outlier=286.6305279721986
knn-outlier=251.87317725231372
knn-outlier=228.08037188021473
knn-outlier=211.25182669359347
knn-outlier=283.3249238940083
knn-outlier=245.0552102371918
knn-outlier=296.42047361715737
knn-outlier=274.5908026997526
knn-outlier=307.1484137252568
knn-outlier=156.7323797988436
knn-outlier=254.34819036550238
knn-outlier=250.13999801900275
knn-outlier=220.42447312036975
knn-outlier=243.05200716732665
knn-outlier=254.59518852635227
knn-outlier=278.18007248452926
knn-outlier=195.56502779991715
knn-outlier=183.98420990868442
knn-outlier=397.92104186552683
knn-outlier=330.3418234407042
knn-outlier=246.21943142327922
knn-outlier=269.41045141609726
knn-outlier=237.95177597130106
knn-outlier=283.62127492225716
knn-outlier=251.38239452408155
knn-outlier=251.62296355550023
knn-outlier=286.4351954199967
knn-outlier=359.0838249623127
knn-outlier=241.84735435278898
knn-outlier=299.0422535874156
knn-outlier=244.91151389435848
knn-outlier=262.2316307188297
knn-outlier=190.68571436280416
knn-outlier=263.2077966932765
knn-outlier=303.98346768806283
knn-outlier=388.8821768449355
knn-outlier=228.97755895696702
knn-outlier=232.44140574445012
knn-outlier=269.4565110299765
knn-outlier=247.50505458204046
knn-outlier=238.75722841435655
knn-outlier=216.37533113634913
knn-outlier=195.6019702104337
knn-outlier=231.68311699830505
knn-outlier=206.52689555202969
knn-outlier=207.28011966182297
knn-outlier=209.34684592126348
knn-outlier=245.2042745939896
knn-outlier=243.48679316493224
knn-outlier=312.02578550246227
knn-outlier=274.31656938888204
knn-outlier=311.2370492931527
knn-outlier=254.42315675335655
knn-outlier=189.17360576700239
knn-outlier=315.38246217265
knn-outlier=221.6874407095054
knn-outlier=221.55141446768536
knn-outlier=268.96231770565146
knn-outlier=255.53956931342296
knn-outlier=302.00667199822715
knn-outlier=278.0380129079637
knn-outlier=246.83020636429876
knn-outlier=217.70167352678433
knn-outlier=245.20410338568496
knn-outlier=252.44633767753902
knn-outlier=267.2269736374257
knn-outlier=286.55892387679086
knn-outlier=305.33439665195533
knn-outlier=256.60284449411813
knn-outlier=219.06426974312686
knn-outlier=250.6679877506191
knn-outlier=240.44150784898335
knn-outlier=212.4273604316391
knn-outlier=266.1887713153487
knn-outlier=285.1702934332384
knn-outlier=222.30877828853738
knn-outlier=233.3799550137386
knn-outlier=223.01026859424607
knn-outlier=269.1346897551173
knn-outlier=327.2597519848899
knn-outlier=336.090775270981
knn-outlier=286.89548371959484
knn-outlier=254.40329552870978
knn-outlier=294.2737487029486
knn-outlier=280.51580386653933
knn-outlier=253.30839722455076
knn-outlier=281.7606129960386
knn-outlier=301.8759588591135
knn-outlier=200.06367307356047
knn-outlier=217.57395931322085
knn-outlier=237.24470324674192
knn-outlier=255.05175354165698
knn-outlier=258.1550204865596
knn-outlier=248.36498165134364
knn-outlier=287.02143691240053
knn-outlier=205.2927577061742
knn-outlier=257.77076165739055
knn-outlier=289.0161077810909
knn-outlier=269.8984774951843
knn-outlier=190.16377560274103
knn-outlier=295.9359909913801
knn-outlier=314.63189333637683
knn-outlier=302.59992452771445
knn-outlier=288.5621686821312
knn-outlier=197.0229397707193
knn-outlier=280.4924852671945
knn-outlier=224.00336124232788
knn-outlier=288.04626459398895
knn-outlier=278.10006357060735
knn-outlier=305.2646399116045
knn-outlier=264.78254745459157
knn-outlier=250.6032525093406
knn-outlier=275.8569612544076
knn-outlier=205.82768869510355
knn-outlier=324.5813939765414
knn-outlier=243.26261079281548
knn-outlier=275.0655018698704
knn-outlier=228.8779688016275
knn-outlier=234.9574870409112
knn-outlier=233.73513416356454
knn-outlier=203.0813516888953
knn-outlier=237.41321244366364
knn-outlier=222.03630626649547
knn-outlier=197.73157271656592
knn-outlier=279.9615929416193
knn-outlier=291.01623390604703
knn-outlier=252.80223222449428
knn-outlier=261.8435081340372
knn-outlier=216.45500484462463
knn-outlier=211.3412557803845
knn-outlier=324.83134754893337
knn-outlier=256.32214838921146
knn-outlier=230.36094614330733
knn-outlier=233.86356127254433
knn-outlier=315.598213255088
knn-outlier=270.51288114050396
knn-outlier=304.65721715604485
knn-outlier=273.90514218683467
knn-outlier=212.21931433086144
knn-outlier=262.6429001884018
knn-outlier=179.4730735249384
knn-outlier=258.9366079957371
knn-outlier=301.0445694060947
knn-outlier=272.94694373298285
knn-outlier=259.04970619569696
knn-outlier=284.4821771366099
knn-outlier=254.7784713167501
knn-outlier=207.23493238884672
knn-outlier=227.6954409363642
knn-outlier=192.44318629303353
knn-outlier=279.0174861697272
knn-outlier=276.11596821149703
knn-outlier=218.75367227257428
knn-outlier=285.0071665021315
knn-outlier=266.270632712036
knn-outlier=235.56756184895744
knn-outlier=284.29742034196073
knn-outlier=279.0018828461803
knn-outlier=216.66811738045075
knn-outlier=223.32375376842623
knn-outlier=293.5524861013465
knn-outlier=215.13962033866497
knn-outlier=192.426806253962
knn-outlier=256.3300162919193
knn-outlier=209.30847962313092
knn-outlier=317.5437354272973
knn-outlier=243.66732156502152
knn-outlier=256.62851908913115
knn-outlier=318.45354047238726
knn-outlier=223.14350962473884
knn-outlier=201.5184239181657
knn-outlier=264.0076287730292
knn-outlier=254.71752735206456
knn-outlier=256.2543094478499
knn-outlier=306.84375744885034
knn-outlier=226.20570887414578
knn-outlier=246.61757416225979
knn-outlier=298.6031044315941
knn-outlier=221.56277844892037
knn-outlier=236.7805828510781
knn-outlier=243.50167743262529
knn-outlier=278.5681891113716
knn-outlier=242.99028178111746
knn-outlier=223.18867736705724
knn-outlier=307.5467684614445
knn-outlier=198.29534853539607
knn-outlier=258.1553657485569
knn-outlier=252.64283275253868
knn-outlier=251.46786302131193
knn-outlier=232.1427359962033
knn-outlier=249.06262664654966
knn-outlier=245.47345092870916
knn-outlier=222.5761382452918
knn-outlier=225.20492881443278
knn-outlier=216.3338710278224
knn-outlier=301.0278648127629
knn-outlier=259.763412984752
knn-outlier=276.9299069339629
knn-outlier=303.6605493366037
knn-outlier=263.64498783875445
knn-outlier=174.04106194188634
knn-outlier=189.99305903256715
knn-outlier=220.31137597339387
knn-outlier=213.43387205371042
knn-outlier=223.60795276274806
knn-outlier=252.88211511878123
knn-outlier=227.48196614859677
knn-outlier=188.3551044213382
knn-outlier=339.6293788884697
knn-outlier=218.7898929905672
knn-outlier=286.29551418091194
knn-outlier=204.16661819421648
knn-outlier=302.37234084425006
knn-outlier=253.2887730083073
knn-outlier=382.84463171853
knn-outlier=269.67413346882626
knn-outlier=288.8049253439018
knn-outlier=220.42447312036975
knn-outlier=281.0169167838301
knn-outlier=364.1608353444393
knn-outlier=190.62540158178302
knn-outlier=178.84632287001023
knn-outlier=263.6878890600456
knn-outlier=304.6660046080776
knn-outlier=337.0356359495013
knn-outlier=313.80730625950747
knn-outlier=298.7507633794315
knn-outlier=318.56785199437695
knn-outlier=273.54177731516444
knn-outlier=332.0017276765856
knn-outlier=270.09855780340155
knn-outlier=236.7805828510781
knn-outlier=302.6963534776655
knn-outlier=228.77950417642194
knn-outlier=304.5871453067716
knn-outlier=306.1977358007251
knn-outlier=189.17209713418302
knn-outlier=228.73790539955257
knn-outlier=257.2568527730057
knn-outlier=242.78723437527057
knn-outlier=226.56626699602552
knn-outlier=302.9790608355488
knn-outlier=360.69381585753956
knn-outlier=272.88276628341805
knn-outlier=214.61145810874976
knn-outlier=289.04445623474123
knn-outlier=324.5752090208724
knn-outlier=306.7512147537392
knn-outlier=249.6500982474036
knn-outlier=265.18972823784384
knn-outlier=207.85948870604287
knn-outlier=194.559335560257
knn-outlier=299.8670742249158
knn-outlier=241.60256973120963
knn-outlier=269.98184874104726
knn-outlier=330.8369192518098
knn-outlier=274.05335261980866
knn-outlier=308.3181097846807
knn-outlier=277.88212893143003
knn-outlier=268.01982479619954
knn-outlier=219.14663991626034
knn-outlier=205.52978275472108
knn-outlier=238.43689845760508
knn-outlier=252.35728447906007
knn-outlier=296.94618854534156
knn-outlier=288.4668413433845
knn-outlier=221.9392926466105
knn-outlier=255.63359493145032
knn-outlier=243.40296518738344
knn-outlier=197.7296432436039
knn-outlier=278.8431782314345
knn-outlier=306.7410749217182
knn-outlier=271.42643682924944
knn-outlier=262.2316307188297
knn-outlier=219.46406100672505
knn-outlier=290.5583971499969
knn-outlier=226.4509798323693
knn-outlier=230.36094614330733
knn-outlier=269.61672509565875
knn-outlier=235.03194253481328
knn-outlier=339.9118436444597
knn-outlier=223.43232875512095
knn-outlier=202.00998463186977
knn-outlier=214.7092382192556
knn-outlier=248.24654961479143
knn-outlier=242.2170803018442
knn-outlier=222.30877828853738
knn-outlier=260.2310477471557
knn-outlier=169.50062977776355
knn-outlier=251.19943105784225
knn-outlier=219.86609446889113
knn-outlier=179.4730735249384
knn-outlier=330.3418234407042
knn-outlier=212.4735644210532
knn-outlier=229.45591379312359
