knnw-outlier=23601.494487128766
knnw-outlier=21816.1689861406
knnw-outlier=22475.558924547637
knnw-outlier=24672.467424325325
knnw-outlier=24628.22073992201
knnw-outlier=23383.943176217505
knnw-outlier=25709.794668982006
knnw-outlier=24445.67625938048
knnw-outlier=20329.509941947585
knnw-outlier=20686.416708935536
knnw-outlier=22562.077725451283
knnw-outlier=24825.801395338065
knnw-outlier=26708.378639336574
knnw-outlier=20002.370910789
knnw-outlier=22581.355218638873
knnw-outlier=22276.38501367786
knnw-outlier=25243.1425143167
knnw-outlier=26454.665891020308
knnw-outlier=18695.11592480275
knnw-outlier=18143.822610139963
knnw-outlier=21212.252056638677
knnw-outlier=19753.934188951793
knnw-outlier=20981.69350763978
knnw-outlier=22251.86028260456
knnw-outlier=21043.163896806516
knnw-outlier=22008.272574024075
knnw-outlier=18315.268486025816
knnw-outlier=21407.320941621347
knnw-outlier=20099.937423639632
knnw-outlier=23483.634909857676
knnw-outlier=19548.974706478617
knnw-outlier=22788.304515560987
knnw-outlier=19733.6404902857
knnw-outlier=28500.720895655864
knnw-outlier=21369.86875232645
knnw-outlier=19569.69054878817
knnw-outlier=22370.619671566554
knnw-outlier=22734.803328727412
knnw-outlier=33627.5137705196
knnw-outlier=19013.019022022207
knnw-outlier=19662.934787863935
knnw-outlier=20047.5753567987
knnw-outlier=21073.854574098314
knnw-outlier=19808.63619418193
knnw-outlier=20474.072955074844
knnw-outlier=20696.146165571434
knnw-outlier=19474.04317513387
knnw-outlier=21538.86314040693
knnw-outlier=18668.35377955754
knnw-outlier=20311.529881199847
knnw-outlier=21660.11209749445
knnw-outlier=22088.00729016412
knnw-outlier=25826.637182788036
knnw-outlier=20628.541240368875
knnw-outlier=24402.810626095026
knnw-outlier=20325.035913907785
knnw-outlier=19327.27101923481
knnw-outlier=20353.622986619837
knnw-outlier=23917.509770229233
knnw-outlier=20820.638008457503
knnw-outlier=21968.389300886694
knnw-outlier=21877.470152130067
knnw-outlier=19768.413091601527
knnw-outlier=20298.34946872596
knnw-outlier=18713.518806719065
knnw-outlier=20740.618535987793
knnw-outlier=20261.9648852688
knnw-outlier=18993.332728560446
knnw-outlier=19113.32225431247
knnw-outlier=21260.090461048894
knnw-outlier=22556.275151646085
knnw-outlier=20325.048748872425
knnw-outlier=21388.38020854514
knnw-outlier=23069.857430179007
knnw-outlier=20225.064902615853
knnw-outlier=20615.17519099307
knnw-outlier=19382.60846636679
knnw-outlier=20102.239177398948
knnw-outlier=20582.15246911255
knnw-outlier=22451.987409614874
knnw-outlier=29453.758648357943
