simplified-lof-outlier=1.334711373490109
simplified-lof-outlier=1.2602738951781407
simplified-lof-outlier=1.361750257912656
simplified-lof-outlier=1.3274449984859333
simplified-lof-outlier=1.325579059555202
simplified-lof-outlier=1.32364254298269
simplified-lof-outlier=1.4583323369369317
simplified-lof-outlier=1.3688591508123051
simplified-lof-outlier=1.250237292864036
simplified-lof-outlier=1.2268598215073636
simplified-lof-outlier=1.233626475671288
simplified-lof-outlier=1.2933017076794955
simplified-lof-outlier=1.4104791586459073
simplified-lof-outlier=1.0805370582787304
simplified-lof-outlier=1.3284763821612322
simplified-lof-outlier=1.1803997603761192
simplified-lof-outlier=1.3166696876292396
simplified-lof-outlier=1.3972087868385739
simplified-lof-outlier=1.2421429894921348
simplified-lof-outlier=1.2061968641241332
simplified-lof-outlier=1.1591843476811154
simplified-lof-outlier=1.0750931485848845
simplified-lof-outlier=1.2247699733951
simplified-lof-outlier=1.3052207725254341
simplified-lof-outlier=1.1824185705735537
simplified-lof-outlier=1.3026240018091697
simplified-lof-outlier=1.2228537328933413
simplified-lof-outlier=1.15791809602085
simplified-lof-outlier=1.235496315672121
simplified-lof-outlier=1.2746622858409256
simplified-lof-outlier=1.0558971793642575
simplified-lof-outlier=1.290518910895274
simplified-lof-outlier=1.0756221508954598
simplified-lof-outlier=1.2552580235177075
simplified-lof-outlier=1.1730888727538693
simplified-lof-outlier=1.1458214185357067
simplified-lof-outlier=1.2239023863263572
simplified-lof-outlier=1.3512812389540774
simplified-lof-outlier=1.4705081702296539
simplified-lof-outlier=1.1539963324896547
simplified-lof-outlier=1.0721604932980944
simplified-lof-outlier=1.2780134041303286
simplified-lof-outlier=1.3295354726363535
simplified-lof-outlier=1.1424913303223112
simplified-lof-outlier=1.1910449727949226
simplified-lof-outlier=1.1682861674115144
simplified-lof-outlier=1.0439979405724753
simplified-lof-outlier=1.2047500721075979
simplified-lof-outlier=1.1477342700699071
simplified-lof-outlier=1.0834024079606002
simplified-lof-outlier=1.1535600851996912
simplified-lof-outlier=1.2098296219880058
simplified-lof-outlier=1.3522352257705919
simplified-lof-outlier=1.1079291397890658
simplified-lof-outlier=1.3407655471825093
simplified-lof-outlier=1.195001212076823
simplified-lof-outlier=1.054022013186167
simplified-lof-outlier=1.2899855517980459
simplified-lof-outlier=1.3664955129315757
simplified-lof-outlier=1.2949358125835764
simplified-lof-outlier=1.2610905840858009
simplified-lof-outlier=1.2036314498285017
simplified-lof-outlier=1.0615094228013056
simplified-lof-outlier=1.1812000749640281
simplified-lof-outlier=1.033593286644269
simplified-lof-outlier=1.229020300192313
simplified-lof-outlier=1.092413109952991
simplified-lof-outlier=1.1415879673216438
simplified-lof-outlier=1.1449023212470788
simplified-lof-outlier=1.132850195863809
simplified-lof-outlier=1.3247747275437385
simplified-lof-outlier=1.2151915825625208
simplified-lof-outlier=1.1971068786830819
simplified-lof-outlier=1.2867405935709009
simplified-lof-outlier=1.2227235511819168
simplified-lof-outlier=1.1962687758560469
simplified-lof-outlier=1.1745084328750397
simplified-lof-outlier=1.1081242330807224
simplified-lof-outlier=1.2484055390552653
simplified-lof-outlier=1.185982947362011
simplified-lof-outlier=1.2888535098627845
simplified-lof-outlier=1.2481302783171497
simplified-lof-outlier=1.1019786236303457
simplified-lof-outlier=1.1436323874646417
simplified-lof-outlier=1.1873341032650317
simplified-lof-outlier=1.3419910298241169
simplified-lof-outlier=1.2301346733747307
simplified-lof-outlier=1.3005507519411683
simplified-lof-outlier=0.991823762575048
simplified-lof-outlier=1.3066326957013197
simplified-lof-outlier=1.07888586651804
simplified-lof-outlier=1.225957910886545
simplified-lof-outlier=1.1849083849609003
simplified-lof-outlier=1.3055762665728348
simplified-lof-outlier=1.272561107153581
simplified-lof-outlier=1.068075173802095
simplified-lof-outlier=1.2336524547763876
simplified-lof-outlier=1.1657696617989446
simplified-lof-outlier=1.0987665212292
simplified-lof-outlier=1.0629445183633461
simplified-lof-outlier=1.0906645903351098
simplified-lof-outlier=1.2755807405748703
simplified-lof-outlier=1.0494457758697369
simplified-lof-outlier=1.193634505537004
simplified-lof-outlier=1.185830149458225
simplified-lof-outlier=1.1496806420452472
simplified-lof-outlier=1.0689491921227896
simplified-lof-outlier=1.080305291202936
simplified-lof-outlier=1.1049734578338795
simplified-lof-outlier=1.0862199917101747
simplified-lof-outlier=1.1725051516962124
simplified-lof-outlier=1.0451305145087053
simplified-lof-outlier=1.2114686763216744
simplified-lof-outlier=1.2095332892879656
simplified-lof-outlier=1.032581133301037
simplified-lof-outlier=1.1256409291053253
simplified-lof-outlier=1.197279782990546
simplified-lof-outlier=1.1879645445081735
simplified-lof-outlier=1.2442638687045213
simplified-lof-outlier=1.0791276260878826
simplified-lof-outlier=1.0692877401902272
simplified-lof-outlier=1.077737581480836
simplified-lof-outlier=1.1196944747668665
simplified-lof-outlier=1.0626878743036525
simplified-lof-outlier=1.2757739312904517
simplified-lof-outlier=1.1518934842582582
simplified-lof-outlier=1.1472670553510143
simplified-lof-outlier=0.9822865309369478
simplified-lof-outlier=1.0694250652470094
simplified-lof-outlier=1.09679256152029
simplified-lof-outlier=1.002270162260581
simplified-lof-outlier=1.1223436437674115
simplified-lof-outlier=1.0382575694158325
simplified-lof-outlier=1.0736808921151322
simplified-lof-outlier=1.1448631903250983
simplified-lof-outlier=1.0100424255087794
simplified-lof-outlier=1.1542398804849756
simplified-lof-outlier=1.0704119739615403
simplified-lof-outlier=1.0102772378507385
simplified-lof-outlier=1.0579026907231417
simplified-lof-outlier=1.0701524663897442
simplified-lof-outlier=1.4941154215308787
simplified-lof-outlier=1.2393421823738835
simplified-lof-outlier=1.021799441123718
simplified-lof-outlier=1.166154094518769
simplified-lof-outlier=0.9586340671556072
simplified-lof-outlier=1.1269236353944794
simplified-lof-outlier=1.2007500677853173
simplified-lof-outlier=1.0412119233918609
simplified-lof-outlier=1.1993833138345729
simplified-lof-outlier=1.225409910027617
simplified-lof-outlier=1.1015612575378857
simplified-lof-outlier=1.0672840145297173
simplified-lof-outlier=1.1636757382281417
simplified-lof-outlier=1.1645982148904626
simplified-lof-outlier=0.9648423917079192
simplified-lof-outlier=0.985384998322772
simplified-lof-outlier=1.056946979372884
simplified-lof-outlier=1.1372103833870122
simplified-lof-outlier=1.2339097734367612
simplified-lof-outlier=0.9567029365456141
simplified-lof-outlier=1.0253656247499332
simplified-lof-outlier=1.1148099163011924
simplified-lof-outlier=1.1052596389869258
simplified-lof-outlier=0.9720517003377708
simplified-lof-outlier=1.100735406518629
simplified-lof-outlier=1.1483283965892312
simplified-lof-outlier=1.0951181166184984
simplified-lof-outlier=1.135873146503607
simplified-lof-outlier=0.9473853157272694
simplified-lof-outlier=1.1459692504439243
simplified-lof-outlier=1.0750645238826426
simplified-lof-outlier=1.1054651983146944
simplified-lof-outlier=1.0946831560749797
simplified-lof-outlier=0.9466069644517566
simplified-lof-outlier=1.045815309431921
simplified-lof-outlier=1.08217872228355
simplified-lof-outlier=1.1286069502555505
simplified-lof-outlier=0.9827829211827099
simplified-lof-outlier=0.9709552220172697
simplified-lof-outlier=1.1717525736288275
simplified-lof-outlier=0.9829950014395653
simplified-lof-outlier=1.1437822759629854
simplified-lof-outlier=1.005134790821454
simplified-lof-outlier=1.0215618220242895
simplified-lof-outlier=1.0229754933378572
simplified-lof-outlier=1.0797766755802025
simplified-lof-outlier=1.0634474371443723
simplified-lof-outlier=1.3083109041165244
simplified-lof-outlier=0.9907925949829753
simplified-lof-outlier=1.1629106841824421
simplified-lof-outlier=1.0921797014223176
simplified-lof-outlier=1.1833429469057537
simplified-lof-outlier=1.0489318801200456
simplified-lof-outlier=1.1575706569460051
simplified-lof-outlier=0.9722848772133721
simplified-lof-outlier=1.0530894455601119
simplified-lof-outlier=0.9963666945634806
simplified-lof-outlier=1.1050660218365527
simplified-lof-outlier=1.054799435103598
simplified-lof-outlier=0.934144536709933
simplified-lof-outlier=1.1250805954726053
simplified-lof-outlier=1.0037307625145295
simplified-lof-outlier=1.0726431006024748
simplified-lof-outlier=1.0770672317438774
simplified-lof-outlier=1.052554199452234
simplified-lof-outlier=1.0271302952952102
simplified-lof-outlier=0.9960328996646131
simplified-lof-outlier=1.02532851593637
simplified-lof-outlier=0.9605065840203998
simplified-lof-outlier=1.1402020661093195
simplified-lof-outlier=1.0548407943672824
simplified-lof-outlier=1.147820267517076
simplified-lof-outlier=1.0100479882202984
simplified-lof-outlier=1.0123821452202049
simplified-lof-outlier=1.0466119459561418
simplified-lof-outlier=1.0569731604205423
simplified-lof-outlier=1.0289523546079373
simplified-lof-outlier=1.032781140568212
simplified-lof-outlier=1.1454532499024122
simplified-lof-outlier=0.9744050505665097
simplified-lof-outlier=0.981160490006836
simplified-lof-outlier=0.9771414512074382
simplified-lof-outlier=0.968492761506004
simplified-lof-outlier=1.1208962553057338
simplified-lof-outlier=1.049861117861931
simplified-lof-outlier=0.9658257613463008
simplified-lof-outlier=1.011214030542729
simplified-lof-outlier=1.1267912640647602
simplified-lof-outlier=1.0948485044519243
simplified-lof-outlier=0.9007753038878779
simplified-lof-outlier=1.02559419360061
simplified-lof-outlier=0.902766137229526
simplified-lof-outlier=1.0891443597891397
simplified-lof-outlier=1.0020391245880822
simplified-lof-outlier=0.9952530978667113
simplified-lof-outlier=0.9678031935423371
simplified-lof-outlier=1.00031385339123
simplified-lof-outlier=1.0037317079528942
simplified-lof-outlier=1.0086815771805921
simplified-lof-outlier=0.9078254078405265
simplified-lof-outlier=0.9603802262948709
simplified-lof-outlier=0.9498869932880528
simplified-lof-outlier=1.040355981337102
simplified-lof-outlier=0.9674714929040166
simplified-lof-outlier=0.9562988996219846
simplified-lof-outlier=1.0883124903841734
simplified-lof-outlier=1.0546042938449054
simplified-lof-outlier=0.9995375205987992
simplified-lof-outlier=1.0179703323476184
simplified-lof-outlier=0.8983739547439348
simplified-lof-outlier=0.9420295568124913
simplified-lof-outlier=0.9435711648327918
simplified-lof-outlier=1.022037817097122
simplified-lof-outlier=1.0293767175402024
simplified-lof-outlier=0.9958975381814211
simplified-lof-outlier=0.9811968984523284
simplified-lof-outlier=1.0580823809263045
simplified-lof-outlier=1.0048121257724825
simplified-lof-outlier=0.998835987191045
simplified-lof-outlier=1.0543135794571323
simplified-lof-outlier=1.0751360796813916
simplified-lof-outlier=0.8922885745348819
simplified-lof-outlier=0.9840654954327993
simplified-lof-outlier=1.0310948147060275
simplified-lof-outlier=0.9903597040521414
simplified-lof-outlier=0.9497159540230471
simplified-lof-outlier=1.0622025790925969
simplified-lof-outlier=0.9823536987529016
simplified-lof-outlier=0.9464056661251457
simplified-lof-outlier=0.8976547313422355
simplified-lof-outlier=1.1978776703506173
simplified-lof-outlier=1.0626089597304131
simplified-lof-outlier=1.0109762658534287
simplified-lof-outlier=1.0192684293607734
simplified-lof-outlier=0.9172674796533707
simplified-lof-outlier=0.9784793160905257
simplified-lof-outlier=0.9442460905717447
simplified-lof-outlier=0.9542641594972393
simplified-lof-outlier=0.9860548394466764
simplified-lof-outlier=1.1349335635096112
simplified-lof-outlier=1.0078625525056695
simplified-lof-outlier=1.0030389558026944
simplified-lof-outlier=0.9860600100462327
simplified-lof-outlier=1.067883627749267
simplified-lof-outlier=0.8917265416602842
simplified-lof-outlier=0.9913965584103627
simplified-lof-outlier=0.9074474153216621
simplified-lof-outlier=1.230480377176139
simplified-lof-outlier=0.9748443947272217
simplified-lof-outlier=0.9311314089004513
simplified-lof-outlier=0.9969086608371021
simplified-lof-outlier=1.0562155579073604
simplified-lof-outlier=0.9942315747185991
simplified-lof-outlier=0.9300247618741642
simplified-lof-outlier=0.8970922224565611
simplified-lof-outlier=0.965492458455422
simplified-lof-outlier=0.8958360375884855
simplified-lof-outlier=0.8965158929941732
simplified-lof-outlier=0.9319955925490426
simplified-lof-outlier=0.9521873174948267
simplified-lof-outlier=1.040639564049612
simplified-lof-outlier=1.0634650127775538
simplified-lof-outlier=1.0853964019374354
simplified-lof-outlier=1.066959812908822
simplified-lof-outlier=1.04317418957127
simplified-lof-outlier=0.87237524778475
simplified-lof-outlier=1.0729413360930369
simplified-lof-outlier=0.9124762096308552
simplified-lof-outlier=0.9570457660631495
simplified-lof-outlier=0.9657118824648163
simplified-lof-outlier=0.9502706656584774
simplified-lof-outlier=1.0782311448804571
simplified-lof-outlier=0.9714777167844134
