kdeos-outlier=0.508931327817745
kdeos-outlier=0.8490562048605921
kdeos-outlier=0.891378664766427
kdeos-outlier=0.8256476863981104
kdeos-outlier=0.8309757569125673
kdeos-outlier=0.9411503737422349
kdeos-outlier=0.8297534436229157
kdeos-outlier=0.9006331833795047
kdeos-outlier=0.8027521749470387
kdeos-outlier=0.6022876237389194
kdeos-outlier=0.7920518134402422
kdeos-outlier=0.7617943438587775
kdeos-outlier=0.5341427787390257
kdeos-outlier=0.008593338602814526
kdeos-outlier=0.5811271322049798
kdeos-outlier=0.42858384668099514
kdeos-outlier=0.9322216884593018
kdeos-outlier=0.5140160723673182
kdeos-outlier=0.5088550026221426
kdeos-outlier=0.8468925091942738
kdeos-outlier=0.7381429757122515
kdeos-outlier=0.018226729275145348
kdeos-outlier=0.8985808663090048
kdeos-outlier=0.5442246703193142
kdeos-outlier=0.8408686308063481
kdeos-outlier=0.8453202427685931
kdeos-outlier=0.4743393184506227
kdeos-outlier=0.2070300732832746
kdeos-outlier=0.8285201347217426
kdeos-outlier=0.9298770899619921
kdeos-outlier=0.0030530217900255896
kdeos-outlier=0.20748356754219816
kdeos-outlier=0.16641700114137037
kdeos-outlier=0.9271807739538434
kdeos-outlier=0.7081184969213534
kdeos-outlier=0.6983632084469484
kdeos-outlier=0.4684039281604176
kdeos-outlier=0.9668021970024884
kdeos-outlier=0.8927074697389751
kdeos-outlier=0.6338406615218832
kdeos-outlier=0.060667393064687714
kdeos-outlier=0.9103542179722885
kdeos-outlier=0.8795038088656513
kdeos-outlier=0.8575917369136316
kdeos-outlier=0.840581896093996
kdeos-outlier=0.831518123827214
kdeos-outlier=0.19744723290954763
kdeos-outlier=0.5821055893931664
kdeos-outlier=0.549532680202077
kdeos-outlier=0.47903275208564844
kdeos-outlier=0.054324942430591605
kdeos-outlier=0.45764930731416353
kdeos-outlier=0.8450080136208851
kdeos-outlier=0.02037629306016192
kdeos-outlier=0.9153122726728617
kdeos-outlier=0.7636432128848694
kdeos-outlier=0.09696188522155674
kdeos-outlier=0.8836124129711318
kdeos-outlier=0.6440211510488802
kdeos-outlier=0.9310085953112761
kdeos-outlier=0.23190519593251008
kdeos-outlier=0.8601874642787672
kdeos-outlier=0.4107625122383827
kdeos-outlier=0.8949708010511372
kdeos-outlier=0.43271307883198556
kdeos-outlier=0.7544734859155446
kdeos-outlier=0.014835442662944232
kdeos-outlier=0.659108771066879
kdeos-outlier=0.17250694637603975
kdeos-outlier=0.06859843338795124
kdeos-outlier=0.8679745922367985
kdeos-outlier=0.8858900063361634
kdeos-outlier=0.7232112561331487
kdeos-outlier=0.8982371866000023
kdeos-outlier=0.5347718387010671
kdeos-outlier=0.43451234806204064
kdeos-outlier=0.501561078181984
kdeos-outlier=0.7226047283178139
kdeos-outlier=0.9056380291730985
kdeos-outlier=0.04983155613396906
kdeos-outlier=0.7366805460038652
kdeos-outlier=0.6252877565979237
kdeos-outlier=0.8114948236037585
kdeos-outlier=0.638867997718822
kdeos-outlier=0.4118158123046395
kdeos-outlier=0.5586889340465105
kdeos-outlier=0.8472594136869895
kdeos-outlier=0.6204464684335128
kdeos-outlier=0.09601886069290771
kdeos-outlier=0.6547598681236869
kdeos-outlier=0.6624794419064375
kdeos-outlier=0.47515236980876063
kdeos-outlier=0.8628167983147246
kdeos-outlier=0.9805378734849046
kdeos-outlier=0.898413440824346
kdeos-outlier=0.7078535159611468
kdeos-outlier=0.6690062308453704
kdeos-outlier=0.8203339362115483
kdeos-outlier=0.062305732326732255
kdeos-outlier=0.0064820045409763605
kdeos-outlier=0.6714639003008204
kdeos-outlier=0.6876447560637637
kdeos-outlier=0.0017862185426457122
kdeos-outlier=0.7680052598267283
kdeos-outlier=0.47255666165289967
kdeos-outlier=0.0036334560887847367
kdeos-outlier=0.7462776338466242
kdeos-outlier=0.6200316359866793
kdeos-outlier=0.5805591785547292
kdeos-outlier=0.15261491017342066
kdeos-outlier=0.6344507680511196
kdeos-outlier=0.16068003213288123
kdeos-outlier=0.7603765421793476
kdeos-outlier=0.6560611083568193
kdeos-outlier=0.0031091864160258664
kdeos-outlier=0.8027649225551375
kdeos-outlier=0.7472542249395124
kdeos-outlier=0.6429593349046607
kdeos-outlier=0.6759946950129954
kdeos-outlier=0.7299011138839733
kdeos-outlier=0.032600745703567524
kdeos-outlier=0.5017818891985847
kdeos-outlier=0.8487084509944534
