kdeos-outlier=0.6435462600701831
kdeos-outlier=0.8425351059783128
kdeos-outlier=0.9567378652654325
kdeos-outlier=0.5836829303710172
kdeos-outlier=0.6896037618396665
kdeos-outlier=0.8387873165118321
kdeos-outlier=0.6831957855369801
kdeos-outlier=0.8760249034577342
kdeos-outlier=0.7880017933833767
kdeos-outlier=0.8551974491786569
kdeos-outlier=0.772284528636147
kdeos-outlier=0.7333379486524151
kdeos-outlier=0.045444814083357876
kdeos-outlier=0.056661078094705164
kdeos-outlier=0.030361055995178132
kdeos-outlier=0.8626763653466729
kdeos-outlier=0.852080302578237
kdeos-outlier=0.042365374181002946
kdeos-outlier=0.26559231648939663
kdeos-outlier=0.8939855026976213
kdeos-outlier=0.6990498664550139
kdeos-outlier=0.2016646314507518
kdeos-outlier=0.8351894066551637
kdeos-outlier=0.02141577169196146
kdeos-outlier=0.806391034950338
kdeos-outlier=0.7886698634105136
kdeos-outlier=0.2127281588461672
kdeos-outlier=0.6728773431421786
kdeos-outlier=0.9075950129195323
kdeos-outlier=0.91055252561915
kdeos-outlier=0.03168541631199756
kdeos-outlier=0.14450067676687078
kdeos-outlier=0.5401828105639539
kdeos-outlier=0.9211007069551305
kdeos-outlier=0.554449715669996
kdeos-outlier=0.8491696100417444
kdeos-outlier=0.4195639233871926
kdeos-outlier=0.9403731452572461
kdeos-outlier=0.8596401506131508
kdeos-outlier=0.5522380777091787
kdeos-outlier=0.12311803642573393
kdeos-outlier=0.8703300502872112
kdeos-outlier=0.8688652376683478
kdeos-outlier=0.8548967918056505
kdeos-outlier=0.8090843838761828
kdeos-outlier=0.8961403247530687
kdeos-outlier=0.5786185872534908
kdeos-outlier=0.3117299404380385
kdeos-outlier=0.04088275192366647
kdeos-outlier=0.7352117363526024
kdeos-outlier=0.1421496911497443
kdeos-outlier=0.38637919776709584
kdeos-outlier=0.8171206184014121
kdeos-outlier=0.14676571635968355
kdeos-outlier=0.952968218281486
kdeos-outlier=0.5766502638380887
kdeos-outlier=0.2272912697256662
kdeos-outlier=0.8560396106169845
kdeos-outlier=0.4335725257226
kdeos-outlier=0.8948975178329734
kdeos-outlier=0.25318039972309037
kdeos-outlier=0.8183228989240435
kdeos-outlier=0.6423185117252956
kdeos-outlier=0.8565983749342143
kdeos-outlier=0.8396063275164702
kdeos-outlier=0.6475933945120487
kdeos-outlier=0.10572581498397815
kdeos-outlier=0.7890654830841123
kdeos-outlier=0.5909008338972436
kdeos-outlier=0.15305177459166303
kdeos-outlier=0.8453235961738486
kdeos-outlier=0.773076303196987
kdeos-outlier=0.4390940827414402
kdeos-outlier=0.8564683949252461
kdeos-outlier=0.43057701232648016
kdeos-outlier=0.11510609188434917
kdeos-outlier=0.7488477044858164
kdeos-outlier=0.713306225779574
kdeos-outlier=0.897177780312455
kdeos-outlier=0.16031366059755425
kdeos-outlier=0.7247688861117477
kdeos-outlier=0.602566370918626
kdeos-outlier=0.8060103500235274
kdeos-outlier=0.5375535104343355
kdeos-outlier=0.09929330506482364
kdeos-outlier=0.6026463928446826
kdeos-outlier=0.8480807657081841
kdeos-outlier=0.4381994112875992
kdeos-outlier=0.5227094890147493
kdeos-outlier=0.5782160198704279
kdeos-outlier=0.8566726867968404
kdeos-outlier=0.07878781305743515
kdeos-outlier=0.7934947526477136
kdeos-outlier=0.9704933802690198
kdeos-outlier=0.8260442603970102
kdeos-outlier=0.7966107296473441
kdeos-outlier=0.23673090311321843
kdeos-outlier=0.8294156084996517
kdeos-outlier=0.21980438682190334
kdeos-outlier=0.19959730904371503
kdeos-outlier=0.7626416532372245
kdeos-outlier=0.6432225456120237
kdeos-outlier=0.053398751396319
kdeos-outlier=0.7320807530462871
kdeos-outlier=0.3534610523495455
kdeos-outlier=0.02734013740949648
kdeos-outlier=0.6217383446655392
kdeos-outlier=0.7914363752985702
kdeos-outlier=0.7747356854571028
kdeos-outlier=0.6273427905541943
kdeos-outlier=0.4421394580825518
kdeos-outlier=0.5222610909420424
kdeos-outlier=0.6162021009793984
kdeos-outlier=0.2022117300738398
kdeos-outlier=0.0859077348704616
kdeos-outlier=0.8236128235240167
kdeos-outlier=0.8080845352645165
kdeos-outlier=0.7144484769283737
kdeos-outlier=0.699002036116319
kdeos-outlier=0.6616729518156859
kdeos-outlier=0.10864166333305741
kdeos-outlier=0.3021493779104786
kdeos-outlier=0.8429238294693209
kdeos-outlier=0.8288571952350183
kdeos-outlier=0.20294937456511702
kdeos-outlier=0.09113990080608309
kdeos-outlier=0.6596638688420394
kdeos-outlier=0.726143875403848
kdeos-outlier=0.5125244449235887
kdeos-outlier=0.4258060718740809
kdeos-outlier=0.35529954850814716
kdeos-outlier=0.14450623983115263
kdeos-outlier=0.5622744581813854
kdeos-outlier=0.032450197653113855
kdeos-outlier=0.13384734544466775
kdeos-outlier=0.6660983701797252
kdeos-outlier=0.7782841978828694
kdeos-outlier=0.37981906280801503
kdeos-outlier=0.2319151409760013
kdeos-outlier=0.2111263226748889
kdeos-outlier=0.33151342443459897
kdeos-outlier=0.8869670089837149
kdeos-outlier=0.6075739514727962
kdeos-outlier=0.5663907989809063
