kdeos-outlier=0.8712929286207298
kdeos-outlier=0.7954531889099172
kdeos-outlier=0.7082991287014726
kdeos-outlier=0.8484024423172725
kdeos-outlier=0.7160534040107591
kdeos-outlier=0.7811004980735003
kdeos-outlier=0.8309337043412935
kdeos-outlier=0.7956751487110612
kdeos-outlier=0.7922814468094015
kdeos-outlier=0.7849685159224418
kdeos-outlier=0.6817717823730001
kdeos-outlier=0.7803923373197976
kdeos-outlier=0.8656946113762336
kdeos-outlier=0.73096556450471
kdeos-outlier=0.513428892264765
kdeos-outlier=0.7824132045854792
kdeos-outlier=0.5138280390705274
kdeos-outlier=0.6438697851933093
kdeos-outlier=0.6968407500386171
kdeos-outlier=0.7157138035483848
kdeos-outlier=0.7282736715316661
kdeos-outlier=0.3471258613938397
kdeos-outlier=0.3516742967525632
kdeos-outlier=0.868164327446741
kdeos-outlier=0.5767757820653535
kdeos-outlier=0.7062000878703856
kdeos-outlier=0.9121800546500132
kdeos-outlier=0.5476188258707803
kdeos-outlier=0.9006173519821052
kdeos-outlier=0.6790977858407627
kdeos-outlier=0.5956762901484653
kdeos-outlier=0.5870417701965197
kdeos-outlier=0.7539374446966791
kdeos-outlier=0.748931482806077
kdeos-outlier=0.09891887898657492
kdeos-outlier=0.4620943690209956
kdeos-outlier=0.7505200827492113
kdeos-outlier=0.7530115885289594
kdeos-outlier=0.8008945731218544
kdeos-outlier=0.8668819322164019
kdeos-outlier=0.842865701321958
kdeos-outlier=0.7985210496363901
kdeos-outlier=0.8919235393270448
kdeos-outlier=0.8533576839609911
kdeos-outlier=0.7891741923010767
kdeos-outlier=0.6578474669365567
kdeos-outlier=0.6558308320771555
kdeos-outlier=0.8601702031025042
kdeos-outlier=0.7964725888134485
kdeos-outlier=0.7097432043522748
kdeos-outlier=0.8269159847095812
kdeos-outlier=0.8248846422699283
kdeos-outlier=0.7311584679306338
kdeos-outlier=0.7978568273609694
kdeos-outlier=0.6112273764461549
kdeos-outlier=0.410215868867947
kdeos-outlier=0.8032015414236718
kdeos-outlier=0.8073117972009417
kdeos-outlier=0.8460357750190759
kdeos-outlier=0.1556237715992871
kdeos-outlier=0.7303048439062525
kdeos-outlier=0.8338659192063598
kdeos-outlier=0.5280561894367164
kdeos-outlier=0.6912864638818269
kdeos-outlier=0.14193230310274357
kdeos-outlier=0.8022677200786508
kdeos-outlier=0.8580407886589914
kdeos-outlier=0.7687670223700072
kdeos-outlier=0.7972288078730467
kdeos-outlier=0.8136548992746291
kdeos-outlier=0.8824476165704809
kdeos-outlier=0.7838562520468635
kdeos-outlier=0.8708790503061261
kdeos-outlier=0.9656427690917608
kdeos-outlier=0.7481357508436515
kdeos-outlier=0.6498733991980914
kdeos-outlier=0.8947767974366336
kdeos-outlier=0.8448246755350736
kdeos-outlier=0.7665261485766084
kdeos-outlier=0.38956538636149307
kdeos-outlier=0.7201821516959154
kdeos-outlier=0.8202189226724418
kdeos-outlier=0.8487618011209282
kdeos-outlier=0.801709360510007
kdeos-outlier=0.59762456854709
kdeos-outlier=0.8444976990684645
kdeos-outlier=0.8724496174050276
kdeos-outlier=0.629974769957216
kdeos-outlier=0.37169876673197655
kdeos-outlier=0.7148473132024309
kdeos-outlier=0.7147786237988407
kdeos-outlier=0.8238498766351141
kdeos-outlier=0.665583409863138
kdeos-outlier=0.8092276934257411
kdeos-outlier=0.7432155055593045
kdeos-outlier=0.8432064748518346
kdeos-outlier=0.7941674339728169
kdeos-outlier=0.8485809695837034
kdeos-outlier=0.8209644215654376
kdeos-outlier=0.5933785527685881
kdeos-outlier=0.6476798146712325
kdeos-outlier=0.8734291617330834
kdeos-outlier=0.8609084357571652
kdeos-outlier=0.48007034973243107
kdeos-outlier=0.11526808876135286
kdeos-outlier=0.7345071544027693
kdeos-outlier=0.3246479082615658
kdeos-outlier=0.7855848656795192
kdeos-outlier=0.8013511602844516
kdeos-outlier=0.3383270148016126
kdeos-outlier=0.7437319095475325
kdeos-outlier=0.7976906156255763
kdeos-outlier=0.7784431230710294
kdeos-outlier=0.8286207754285013
kdeos-outlier=0.8631853227356792
kdeos-outlier=0.8823827484107825
kdeos-outlier=0.6856867230671205
kdeos-outlier=0.68572537062252
kdeos-outlier=0.2882590630413077
kdeos-outlier=0.29166677702097743
kdeos-outlier=0.7072335406268279
kdeos-outlier=0.787594252272636
kdeos-outlier=0.6373237832047882
kdeos-outlier=0.15826471009857507
kdeos-outlier=0.5932206956414896
kdeos-outlier=0.5880845509561443
kdeos-outlier=0.7331223259288144
kdeos-outlier=0.4478908479613758
kdeos-outlier=0.5972475861357656
kdeos-outlier=0.8071849077728142
kdeos-outlier=0.5195366739878522
kdeos-outlier=0.8659749560054126
kdeos-outlier=0.9255146950363082
kdeos-outlier=0.7214389225103655
kdeos-outlier=0.916526310055409
kdeos-outlier=0.050496498662170264
kdeos-outlier=0.034300989720766395
kdeos-outlier=0.733804405914494
kdeos-outlier=0.7100725226072147
kdeos-outlier=0.37948894027327823
kdeos-outlier=0.5253416912851038
kdeos-outlier=0.8779659150158368
kdeos-outlier=0.7861891492797717
kdeos-outlier=0.789366781207359
kdeos-outlier=0.4059316638376547
kdeos-outlier=0.8323642809348721
kdeos-outlier=0.7172632277800968
kdeos-outlier=0.8392306860775394
kdeos-outlier=0.7925986570672978
kdeos-outlier=0.7828558393754782
kdeos-outlier=0.11803017771295915
kdeos-outlier=0.8374945147023949
kdeos-outlier=0.7705216248160387
kdeos-outlier=0.08086139284709831
kdeos-outlier=0.5205806112572271
kdeos-outlier=0.09721823624971443
kdeos-outlier=0.01312376519768943
kdeos-outlier=0.8337044182115422
kdeos-outlier=0.7246010903611915
kdeos-outlier=0.7542171674919681
kdeos-outlier=0.47766661294473967
kdeos-outlier=0.6702986467358018
kdeos-outlier=0.7262767109553191
kdeos-outlier=0.40650779590766994
kdeos-outlier=0.40718540114358087
kdeos-outlier=0.45654262483373337
kdeos-outlier=0.7495167698571494
kdeos-outlier=0.8056626834209903
kdeos-outlier=0.6798527695087915
kdeos-outlier=0.0724826543586512
kdeos-outlier=0.6768747415642787
kdeos-outlier=0.6840704789959298
kdeos-outlier=0.20509800952263985
kdeos-outlier=0.6509867128708883
kdeos-outlier=0.9743369297907118
kdeos-outlier=0.16480423131769278
kdeos-outlier=0.8177091285869115
kdeos-outlier=0.8549603286250249
kdeos-outlier=0.44170236170757066
kdeos-outlier=0.8327215354899218
kdeos-outlier=0.8901534389920647
kdeos-outlier=0.822673313728806
kdeos-outlier=0.7924581377014462
kdeos-outlier=0.6525009121283858
kdeos-outlier=0.8489964688889435
kdeos-outlier=0.5809250484030201
kdeos-outlier=0.5859099250603206
kdeos-outlier=0.069746913479521
kdeos-outlier=0.7822151754685781
kdeos-outlier=0.522071122759877
kdeos-outlier=0.5797118394153058
kdeos-outlier=0.7149279837563209
kdeos-outlier=0.046245066834604
kdeos-outlier=0.9191541083574621
kdeos-outlier=0.36352761142338147
