lof-outlier=0.9862793277511187
lof-outlier=0.9972187792724807
lof-outlier=1.0007871797962913
lof-outlier=1.0162825018430912
lof-outlier=1.0152768135562296
lof-outlier=1.0109920266133499
lof-outlier=1.0313062417328271
lof-outlier=1.0391017406758358
lof-outlier=1.0239590661708726
lof-outlier=1.0200558168365301
lof-outlier=1.042493723669235
lof-outlier=1.0458371472011845
lof-outlier=1.1558945351969694
lof-outlier=1.0129428572346588
lof-outlier=0.9908811999824558
lof-outlier=1.0205322911037378
lof-outlier=1.037090277429006
lof-outlier=1.1532459343890977
lof-outlier=0.9989475085568565
lof-outlier=0.995472117503577
lof-outlier=1.0122657125476286
lof-outlier=1.0120177701273134
lof-outlier=0.9889084018588643
lof-outlier=0.990143634284846
lof-outlier=1.0363135110056327
lof-outlier=0.9835183094747408
lof-outlier=0.9965889006139761
lof-outlier=1.0242981784135368
lof-outlier=1.0169364064904527
lof-outlier=1.0138375271244922
lof-outlier=1.0113219870463108
lof-outlier=0.9848376429130864
lof-outlier=1.0094213507664511
lof-outlier=1.1960248067377917
lof-outlier=1.0370053837491275
lof-outlier=1.0277320942062007
lof-outlier=0.9758219394145851
lof-outlier=0.997468859319038
lof-outlier=1.30411815383262
lof-outlier=1.0269195363998649
lof-outlier=1.0088089284366282
lof-outlier=0.9901396291259461
lof-outlier=0.9902453221810973
lof-outlier=1.0286759541891823
lof-outlier=0.9912885135404425
lof-outlier=0.9781557042462602
lof-outlier=1.012312916891166
lof-outlier=1.0152975162936433
lof-outlier=1.0234144310317075
lof-outlier=1.0160632808689791
lof-outlier=1.0144530562735443
lof-outlier=0.9735169282492417
lof-outlier=1.0370391956143414
lof-outlier=1.0180431048980476
lof-outlier=1.027895378772487
lof-outlier=0.9857249137083605
lof-outlier=1.0078341952075214
lof-outlier=0.9907153717258067
lof-outlier=1.0201783266022755
lof-outlier=1.0033012390221718
lof-outlier=0.9825265715591109
lof-outlier=1.0143034261281143
lof-outlier=1.0135949546591807
lof-outlier=0.9873060551508256
lof-outlier=1.0072394071041315
lof-outlier=0.9829665395113686
lof-outlier=1.0157512843789196
lof-outlier=1.0233905631460103
lof-outlier=1.0053271564733015
lof-outlier=1.0135988845438388
lof-outlier=1.0096242383690694
lof-outlier=0.9890052555549378
lof-outlier=1.0067067125603826
lof-outlier=0.9918628411345374
lof-outlier=0.9962608498519312
lof-outlier=1.022803589661086
lof-outlier=0.9999386880316494
lof-outlier=1.0108135696712457
lof-outlier=0.989752338188601
lof-outlier=1.0367977718797314
lof-outlier=1.2472279021552535
lof-outlier=0.9842101091797939
lof-outlier=1.0181435182467786
lof-outlier=1.0140970638104592
lof-outlier=1.021474281763339
lof-outlier=1.0107129491775977
lof-outlier=1.1123259752275583
lof-outlier=1.1524016269037942
lof-outlier=1.0080699957135288
lof-outlier=1.0229871222192912
lof-outlier=1.0169623458898964
lof-outlier=0.9840950080155041
lof-outlier=0.9943317174863833
lof-outlier=0.998715328525622
lof-outlier=1.0288361633523384
lof-outlier=0.9813357176798125
lof-outlier=0.9950556545795376
lof-outlier=0.9955931704203864
lof-outlier=0.9722830359317264
lof-outlier=1.007698512102421
lof-outlier=0.9852710027405367
lof-outlier=1.000614155405049
lof-outlier=1.0099128566927746
lof-outlier=0.9853032481992239
lof-outlier=0.9962024795147242
lof-outlier=1.035602584142367
lof-outlier=1.014675982162555
lof-outlier=1.0196735180377694
lof-outlier=0.985087428645897
lof-outlier=1.0005083416278622
lof-outlier=0.9919522240693857
lof-outlier=0.9826644888215198
lof-outlier=0.9965362324523908
lof-outlier=0.9920703612820332
lof-outlier=1.0100069819508801
lof-outlier=1.0292110677166253
lof-outlier=1.0182417483258468
lof-outlier=0.9837149997863385
lof-outlier=1.0099922003495496
lof-outlier=0.9824439364231399
lof-outlier=0.9715704415312156
lof-outlier=1.013547021042568
lof-outlier=1.0116720213056214
lof-outlier=0.9804020575474865
lof-outlier=1.0096998453216075
lof-outlier=0.9804242533654798
lof-outlier=1.0305894442211592
lof-outlier=1.003282578667834
lof-outlier=1.0273491274950157
lof-outlier=1.0087775919648814
lof-outlier=0.9807406864493312
lof-outlier=1.034301886247618
lof-outlier=0.9835296067155033
lof-outlier=0.9834605438363212
lof-outlier=0.9799094758498164
lof-outlier=1.0125013243982837
lof-outlier=1.0500146728114828
lof-outlier=0.9662857951692831
lof-outlier=1.0059399268817806
lof-outlier=0.9698532276587817
lof-outlier=1.0868819027505034
lof-outlier=1.2373903370713566
lof-outlier=1.0091531772599314
lof-outlier=1.0056079589924698
lof-outlier=0.9974996634418194
lof-outlier=1.0054055505445936
lof-outlier=0.9907788073929386
lof-outlier=1.0214079804432672
lof-outlier=1.0126732953600466
lof-outlier=1.2352361385778305
lof-outlier=1.1530213585701388
lof-outlier=0.9915937028853952
lof-outlier=0.9843319290961325
lof-outlier=0.997357312953415
lof-outlier=1.0049588089437516
lof-outlier=0.9807276825283393
lof-outlier=1.0141763116152422
lof-outlier=0.982164971017778
lof-outlier=0.9987571813507111
lof-outlier=1.004984663217639
lof-outlier=1.0026554088024389
lof-outlier=0.9802805252627724
lof-outlier=0.9779763238792673
lof-outlier=0.9930950896379632
lof-outlier=0.9771379927273439
lof-outlier=0.9814411009614011
lof-outlier=0.9987514946988912
lof-outlier=0.98269257451633
lof-outlier=1.0607228473321468
lof-outlier=0.9810532046653657
lof-outlier=1.0111710524454098
lof-outlier=1.0301019982184827
lof-outlier=0.9864390686147709
lof-outlier=0.9884468441375962
lof-outlier=0.9808897088909806
lof-outlier=1.0723619346528446
lof-outlier=0.9908267358847103
lof-outlier=1.0437275197949243
lof-outlier=1.0021559259211135
lof-outlier=1.006900972380971
lof-outlier=1.008273718055975
lof-outlier=1.0047023110813238
lof-outlier=0.9890068432616079
lof-outlier=1.087854945158139
lof-outlier=0.981763576137577
lof-outlier=1.0766397385369375
lof-outlier=0.9961472296202201
lof-outlier=0.9868133998009694
lof-outlier=1.2869480748119333
lof-outlier=0.9786145157250318
lof-outlier=1.0078137768027764
lof-outlier=0.9980044531732225
lof-outlier=1.0042002657355378
lof-outlier=0.9795442699159363
lof-outlier=1.0178401361564284
lof-outlier=1.0107150010919208
lof-outlier=0.9955808541387499
lof-outlier=0.9842048847027849
lof-outlier=0.9925427709814737
lof-outlier=0.9637084691224651
lof-outlier=1.0045784361824261
lof-outlier=1.0116739295565358
lof-outlier=0.9797029041137103
lof-outlier=0.9829820409297727
lof-outlier=1.003130735100987
lof-outlier=1.0089708982388792
