lof-outlier=1.007350577845226
lof-outlier=1.031517347831646
lof-outlier=1.0107155731990087
lof-outlier=1.019775563386813
lof-outlier=1.0192690645559852
lof-outlier=1.0430049478832635
lof-outlier=1.071805151840265
lof-outlier=1.0543903854837562
lof-outlier=1.0291331724962038
lof-outlier=1.034024550006783
lof-outlier=1.0424217833742888
lof-outlier=1.0502237712824505
lof-outlier=1.1257727736180867
lof-outlier=1.0228075999756086
lof-outlier=1.0137180895758913
lof-outlier=1.0436368059446952
lof-outlier=1.0557340934888022
lof-outlier=1.1235619036592444
lof-outlier=1.030048526217887
lof-outlier=1.0202301176260986
lof-outlier=1.0032623558104432
lof-outlier=1.0170128895584667
lof-outlier=1.0186283007060677
lof-outlier=1.0117715108332443
lof-outlier=1.0408334842799967
lof-outlier=1.0136647876817826
lof-outlier=1.0261955769452984
lof-outlier=1.0496218074601074
lof-outlier=1.0239277310297041
lof-outlier=1.0115625807031494
lof-outlier=1.0179234663272265
lof-outlier=0.9996351199830826
lof-outlier=1.0096297963809928
lof-outlier=1.1811333335235108
lof-outlier=1.0387510000361457
lof-outlier=1.0363759480019206
lof-outlier=1.0108628906724078
lof-outlier=1.0197459690709723
lof-outlier=1.2834316743594147
lof-outlier=1.0246454516157628
lof-outlier=1.005945289323603
lof-outlier=1.0166786133556873
lof-outlier=1.0123158826095664
lof-outlier=1.0390595124584356
lof-outlier=1.0187032059893348
lof-outlier=1.0138724654749585
lof-outlier=1.0196789582335777
lof-outlier=1.0368433316829262
lof-outlier=1.0178326702886717
lof-outlier=1.0276911946852982
lof-outlier=1.025660063557112
lof-outlier=1.0074540295977061
lof-outlier=1.0286410359567013
lof-outlier=1.0411726804183674
lof-outlier=1.0354499745489336
lof-outlier=1.0071536231194658
lof-outlier=1.0034490010199124
lof-outlier=1.011348928361006
lof-outlier=1.0504456759185463
lof-outlier=1.015458540370586
lof-outlier=0.9946765239543527
lof-outlier=1.0005301092797523
lof-outlier=1.0208605581016301
lof-outlier=1.014068787873357
lof-outlier=1.004189771214061
lof-outlier=1.0068674607741166
lof-outlier=1.0394970955826046
lof-outlier=1.0276745847539508
lof-outlier=1.0169647228194154
lof-outlier=1.0210065350022484
lof-outlier=1.0184861012534925
lof-outlier=1.000141645511587
lof-outlier=1.0306366919145473
lof-outlier=0.983808664368071
lof-outlier=0.992590590862287
lof-outlier=1.02600585824481
lof-outlier=1.013427640162112
lof-outlier=0.9960650801289868
lof-outlier=0.9965208829041555
lof-outlier=1.0333985656913438
lof-outlier=1.2259345763277285
lof-outlier=1.0029551829166918
lof-outlier=1.0257867698464769
lof-outlier=1.0224529630004358
lof-outlier=1.022603503029555
lof-outlier=1.0272997448699352
lof-outlier=1.0890938566187123
lof-outlier=1.118002611598214
lof-outlier=1.0053327323839865
lof-outlier=1.001038283534739
lof-outlier=1.0305920556935246
lof-outlier=0.9985951592036201
lof-outlier=0.9888212179730804
lof-outlier=1.0127787799306005
lof-outlier=1.0366893625573257
lof-outlier=0.9959489453062661
lof-outlier=0.9886309248427626
lof-outlier=1.007307396658354
lof-outlier=1.0003402677638922
lof-outlier=1.008654424187354
lof-outlier=1.0000789750866692
lof-outlier=0.9892793459855884
lof-outlier=1.010710599600512
lof-outlier=0.9937521480233393
lof-outlier=0.9893780777459185
lof-outlier=1.0308565500184526
lof-outlier=1.0050370321335418
lof-outlier=1.0174694922742973
lof-outlier=0.9939536969903191
lof-outlier=1.0065966874581727
lof-outlier=0.9868232467619562
lof-outlier=0.9897909122509424
lof-outlier=1.0092931470677087
lof-outlier=0.9826917564985006
lof-outlier=1.0090007329633779
lof-outlier=1.0270125540456065
lof-outlier=1.022034248678547
lof-outlier=0.9880915661878691
lof-outlier=1.0141707812928382
lof-outlier=0.9948579378823976
lof-outlier=0.9974349252213693
lof-outlier=1.0307986516063794
lof-outlier=1.0056317938001171
lof-outlier=0.9912891920819733
lof-outlier=1.023619459756677
lof-outlier=0.9874068122743972
lof-outlier=1.0258610179333163
lof-outlier=0.9988025521685856
lof-outlier=1.0208357848674636
lof-outlier=1.0219083905299742
lof-outlier=0.9852267045168225
lof-outlier=1.0254267284728873
lof-outlier=0.987166782111931
lof-outlier=0.9949707703549842
lof-outlier=0.9860318027857431
lof-outlier=1.0054543147838493
lof-outlier=1.0355228788583388
lof-outlier=0.9883646002206149
lof-outlier=1.0039720113702004
