lof-outlier=1.1301465069680534
lof-outlier=1.1499250293549574
lof-outlier=1.0559834232407477
lof-outlier=1.2209290697244115
lof-outlier=1.1977433410370464
lof-outlier=1.2710276826169955
lof-outlier=1.177234522775291
lof-outlier=1.2315395473445554
lof-outlier=1.1157446524513697
lof-outlier=1.0012801608108355
lof-outlier=1.0493859548816453
lof-outlier=1.1253477227601543
lof-outlier=1.2971089161021434
lof-outlier=0.9766944872726419
lof-outlier=1.0865229469127655
lof-outlier=1.009424368617609
lof-outlier=1.104712263669132
lof-outlier=1.2868330957983054
lof-outlier=1.1676411462170198
lof-outlier=1.0531365944849749
lof-outlier=1.0790314691743548
lof-outlier=0.9843495238491936
lof-outlier=1.0866984794557266
lof-outlier=1.0797432713791724
lof-outlier=1.0879825351372776
lof-outlier=1.0700092758697615
lof-outlier=1.153742160669404
lof-outlier=0.9965164249516238
lof-outlier=1.0970528221837017
lof-outlier=1.2149313076786146
lof-outlier=0.9768887130766579
lof-outlier=1.1233542350461254
lof-outlier=0.9999843602396072
lof-outlier=1.1015619002608283
lof-outlier=1.0768694790834814
lof-outlier=1.0241074310340423
lof-outlier=1.0471685323174984
lof-outlier=1.164065037431953
lof-outlier=1.1931896328324887
lof-outlier=1.1002478540333271
lof-outlier=1.017185128771532
lof-outlier=1.261836617302332
lof-outlier=1.0879862242116476
lof-outlier=1.0588101031018669
lof-outlier=1.0751774255441096
lof-outlier=1.0016732432781517
lof-outlier=0.9641218729878832
lof-outlier=1.1271911410054716
lof-outlier=1.0552655909640647
lof-outlier=0.9878985384633786
lof-outlier=1.030556457905247
lof-outlier=1.045504832754119
lof-outlier=1.0693079267325079
lof-outlier=0.9943579213980288
lof-outlier=1.1650280464558123
lof-outlier=1.0781243020897775
lof-outlier=1.0202221858655294
lof-outlier=1.140997323042029
lof-outlier=1.1429414726390452
lof-outlier=1.0885030281678434
lof-outlier=1.1064686815518754
lof-outlier=1.1126754679015334
lof-outlier=0.9957288150846373
lof-outlier=1.0839850599801406
lof-outlier=0.9638889846882537
lof-outlier=1.0596520980080113
lof-outlier=0.9901981177499168
lof-outlier=1.0467945770820417
lof-outlier=0.9991417928463138
lof-outlier=1.0445054121941952
lof-outlier=1.1396102861434931
lof-outlier=1.0876539192777634
lof-outlier=1.1378303894596153
lof-outlier=1.1535383128316516
lof-outlier=1.0193295969985228
lof-outlier=1.1816471065895946
lof-outlier=1.002445978915432
lof-outlier=1.0620669259525974
lof-outlier=1.1866701202740353
lof-outlier=1.032442342407302
lof-outlier=1.0915015350456545
lof-outlier=1.103092685562711
lof-outlier=0.9922083924733902
lof-outlier=1.0454111018533618
lof-outlier=1.1787253144546608
lof-outlier=1.1410627604317236
lof-outlier=1.1560629409361285
lof-outlier=1.206655904284824
lof-outlier=0.9650618173252756
lof-outlier=1.0780739735090414
lof-outlier=1.039317596399566
lof-outlier=1.0966661906784156
lof-outlier=1.0650414105488721
lof-outlier=1.1113769156884492
lof-outlier=1.113850376966909
lof-outlier=0.9984159738901077
lof-outlier=1.093770665675239
lof-outlier=1.0722657808033822
lof-outlier=0.9799977748811025
lof-outlier=0.9895653440359032
