loop-outlier=0.6316960994740264
loop-outlier=0.7265457925261284
loop-outlier=0.7584419777481408
loop-outlier=0.8748100040054195
loop-outlier=0.8891963634486704
loop-outlier=0.8541591277442933
loop-outlier=0.6162585974412265
loop-outlier=0.8822778923228771
loop-outlier=0.6671125003726539
loop-outlier=0.45147797388373234
loop-outlier=0.5219822122831662
loop-outlier=0.6115856902412169
loop-outlier=0.7668366960894181
loop-outlier=0.0
loop-outlier=0.35750754354357106
loop-outlier=0.24404528013857585
loop-outlier=0.6450100333305713
loop-outlier=0.7354617983550541
loop-outlier=0.8714391510093941
loop-outlier=0.8762732409328787
loop-outlier=0.3383555612605089
loop-outlier=0.0
loop-outlier=0.5714051383447706
loop-outlier=0.3067766525574647
loop-outlier=0.5205907415815197
loop-outlier=0.5446744774696616
loop-outlier=0.8656300445414102
loop-outlier=0.3403930607393649
loop-outlier=0.6599448615092333
loop-outlier=0.7262151351527827
loop-outlier=0.0
loop-outlier=0.3017734371628922
loop-outlier=0.0782810367176163
loop-outlier=0.8902453879030662
loop-outlier=0.1686941656752402
loop-outlier=0.4697649764466199
loop-outlier=0.47932305360043936
loop-outlier=0.8293882908544954
loop-outlier=0.8934514069183441
loop-outlier=0.4463912697902262
loop-outlier=0.07817841403160007
loop-outlier=0.9544617351827474
loop-outlier=0.6349237836564362
loop-outlier=0.9778071534885144
loop-outlier=0.517374508038893
loop-outlier=0.6267078970833989
loop-outlier=0.0
loop-outlier=0.3976858580332377
loop-outlier=0.19721582740119178
loop-outlier=0.16414701911435478
loop-outlier=0.20584360193209475
loop-outlier=0.33915899833823976
loop-outlier=0.698209032536092
loop-outlier=0.0
loop-outlier=0.9403853886311898
loop-outlier=0.20644382929866717
loop-outlier=0.07611431234632438
loop-outlier=0.8947751307655316
loop-outlier=0.2597099581484004
loop-outlier=0.8024508189103421
loop-outlier=0.11246392484302968
loop-outlier=0.6201582141671244
loop-outlier=0.0
loop-outlier=0.34475846879698097
loop-outlier=0.0
loop-outlier=0.4483712412163845
loop-outlier=0.0
loop-outlier=0.6131329385242162
loop-outlier=0.0
loop-outlier=0.13760039689565728
loop-outlier=0.6716318170332843
loop-outlier=0.19265935116506827
loop-outlier=0.3101730607189694
loop-outlier=0.07929391190638302
loop-outlier=0.11233611977721013
loop-outlier=0.4406295307199506
loop-outlier=0.29993724845859765
loop-outlier=0.0
loop-outlier=0.858446234384008
loop-outlier=0.0
loop-outlier=0.5547840018153093
loop-outlier=0.731449215692655
loop-outlier=0.16257696948938175
loop-outlier=0.10113540911307863
loop-outlier=0.4033064629153518
loop-outlier=0.2271016509516594
loop-outlier=0.41410634249879813
loop-outlier=0.3052749839179903
loop-outlier=0.0
loop-outlier=0.4819373316044644
loop-outlier=0.4364310087336006
loop-outlier=0.45672525873006903
loop-outlier=0.48889774043225886
loop-outlier=0.8559932820189653
loop-outlier=0.5063442569281824
loop-outlier=0.1480527828147627
loop-outlier=0.47626639514104935
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.21994608600168133
loop-outlier=0.33327324240570627
loop-outlier=0.0
loop-outlier=0.20027034775538297
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.3477669484438983
loop-outlier=0.44827395142388715
loop-outlier=0.0
loop-outlier=0.1531825527186024
loop-outlier=0.0
loop-outlier=0.22938969878827664
loop-outlier=0.35853579984846057
loop-outlier=0.0
loop-outlier=0.04217233652126139
loop-outlier=0.3693215655616696
loop-outlier=0.0
loop-outlier=0.47968664536771305
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.5117100803696896
loop-outlier=0.1018905720554637
loop-outlier=0.18183587575280605
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.09337427064711812
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.07144531611330499
loop-outlier=0.6818384519904
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.15838023224218528
loop-outlier=0.8341299339419613
loop-outlier=0.43130141550489426
loop-outlier=0.0
loop-outlier=0.24528453436771536
loop-outlier=0.0
loop-outlier=0.504627566857466
loop-outlier=0.5893702130559515
loop-outlier=0.3564204901259712
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.17843251197879695
loop-outlier=0.3573519529308372
loop-outlier=0.0
loop-outlier=0.028916509758969484
loop-outlier=0.0
loop-outlier=0.45486264571410695
loop-outlier=0.0
loop-outlier=0.1859755754639715
loop-outlier=0.1780002152725615
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.2371674823458565
loop-outlier=0.0
loop-outlier=0.21108230492534788
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.48052909277821126
loop-outlier=0.0
loop-outlier=0.34837962786460297
loop-outlier=0.3997985285681177
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.23212189061727923
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.02369186692327085
loop-outlier=0.0
loop-outlier=0.17343458657123959
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.0
loop-outlier=0.7802083316333188
loop-outlier=0.0
loop-outlier=0.1237745919993259
loop-outlier=0.0
loop-outlier=0.3674588791463979
loop-outlier=0.0
loop-outlier=0.0
