cof-outlier=0.9717820527136414
cof-outlier=1.2511331444698162
cof-outlier=1.0219253728511266
cof-outlier=1.522334618828176
cof-outlier=1.522334618828176
cof-outlier=1.3253299741601006
cof-outlier=1.1374355995415806
cof-outlier=1.3049782808728154
cof-outlier=1.1995602877822038
cof-outlier=1.014631157585459
cof-outlier=1.1499983037419907
cof-outlier=1.0333318451662936
cof-outlier=1.3030234394060995
cof-outlier=1.0336348122696009
cof-outlier=1.1939459004346216
cof-outlier=0.9867237963969416
cof-outlier=1.0866243375206532
cof-outlier=1.3030234394060995
cof-outlier=1.2334947364142368
cof-outlier=1.1373778680942843
cof-outlier=1.185646543612938
cof-outlier=1.0353701411373522
cof-outlier=1.145554628618075
cof-outlier=1.1939459004346213
cof-outlier=1.149089591187475
cof-outlier=1.1512800624452213
cof-outlier=1.2334947364142368
cof-outlier=1.0767795909099211
cof-outlier=1.1904970417351455
cof-outlier=1.2314581349248674
cof-outlier=1.0336348122696009
cof-outlier=0.9704312491258323
cof-outlier=0.9977191957031935
cof-outlier=1.4888167682553808
cof-outlier=1.10578874051875
cof-outlier=1.0368320617354554
cof-outlier=0.9953568223968537
cof-outlier=1.3666484638560616
cof-outlier=1.1476025454350813
cof-outlier=1.248946086033938
cof-outlier=0.9954205048355669
cof-outlier=1.6593953971294504
cof-outlier=1.065352984051166
cof-outlier=1.3927071921683127
cof-outlier=1.2511331444698162
cof-outlier=1.0793769322487223
cof-outlier=1.0528299482601842
cof-outlier=1.1432245798629923
cof-outlier=1.1874804591603543
cof-outlier=0.9659058710652911
cof-outlier=0.9433843669669635
cof-outlier=0.9953568223968539
cof-outlier=1.3811488462785841
cof-outlier=1.063354878780056
cof-outlier=1.3661713155076605
cof-outlier=1.099267980183996
cof-outlier=0.9925247903455419
cof-outlier=1.7930966924361662
cof-outlier=1.172582655826408
cof-outlier=1.153230341068556
cof-outlier=1.0039088197419217
cof-outlier=1.198164783218827
cof-outlier=0.9659058710652911
cof-outlier=1.3306048202672554
cof-outlier=1.0978193368548959
cof-outlier=1.1512800624452215
cof-outlier=1.0839762295013695
cof-outlier=1.1262337650506178
cof-outlier=0.9621785777195023
cof-outlier=0.9433843669669635
cof-outlier=1.0891090729294906
cof-outlier=1.1215467746540337
cof-outlier=1.146462228714358
cof-outlier=1.0807992113793996
cof-outlier=1.0233462017365744
cof-outlier=1.3566128764406995
cof-outlier=0.9656051570820489
cof-outlier=1.1847639824446068
cof-outlier=1.2446635356811797
cof-outlier=1.0067433878127765
cof-outlier=1.1402771158092242
cof-outlier=1.0670729811591704
cof-outlier=1.1294868373006943
cof-outlier=1.045565276507684
cof-outlier=1.3566128764406995
cof-outlier=1.0716767380535874
cof-outlier=1.2619679365512508
cof-outlier=1.2377659812576915
cof-outlier=1.0352247407748751
cof-outlier=1.2189274897348559
cof-outlier=1.1031253066721165
cof-outlier=1.0670729811591704
cof-outlier=1.2053828767716837
cof-outlier=1.301423111454565
cof-outlier=1.275441028169993
cof-outlier=1.29253548534059
cof-outlier=1.2235843814650256
cof-outlier=1.1055307234643494
cof-outlier=1.043198155837773
cof-outlier=0.912223257558147
cof-outlier=1.1181397020661217
cof-outlier=1.1316637526827131
cof-outlier=0.9112402322624858
cof-outlier=1.2051139526039305
cof-outlier=1.0349747497943673
cof-outlier=1.0067433878127767
cof-outlier=1.1927187778299735
cof-outlier=1.1441765375189903
cof-outlier=0.9514196010518727
cof-outlier=1.006844838201854
cof-outlier=1.214917802760452
cof-outlier=0.9976131836720578
cof-outlier=1.1557511928770658
cof-outlier=1.2375592300231606
cof-outlier=0.9112402322624856
cof-outlier=1.058662062068977
cof-outlier=1.3127903238387717
cof-outlier=1.072088098672278
cof-outlier=1.0714473740350403
cof-outlier=1.099768992376978
cof-outlier=1.0431981558377728
cof-outlier=1.1103730786625006
cof-outlier=1.1916535968962836
cof-outlier=1.2227628614039963
cof-outlier=1.0651586965313646
cof-outlier=1.0534008533822201
cof-outlier=0.9913496943293727
cof-outlier=1.073271936249381
cof-outlier=1.1349192528063845
cof-outlier=1.1217318216557959
cof-outlier=0.9677114962219653
cof-outlier=0.990136539393073
cof-outlier=1.032930481521179
cof-outlier=1.120207608915692
cof-outlier=1.0534008533822203
cof-outlier=1.314347434212342
cof-outlier=1.0591058109845983
cof-outlier=0.9988699334268009
cof-outlier=0.9159696211850419
cof-outlier=0.9988699334268009
cof-outlier=0.9455424937071044
cof-outlier=1.4384691716011913
cof-outlier=1.1316637526827131
cof-outlier=0.973086206089644
cof-outlier=1.004914206004925
cof-outlier=1.034623669835103
cof-outlier=1.0280044797535823
cof-outlier=1.2943671023103638
cof-outlier=1.1125809363861436
cof-outlier=1.1402771158092244
cof-outlier=1.2129931740428124
cof-outlier=1.1602381808580924
cof-outlier=1.1003986789124809
cof-outlier=1.0049142060049248
cof-outlier=1.105237802304131
cof-outlier=0.9401916083224333
cof-outlier=1.2871897033626631
cof-outlier=1.0841826284837244
cof-outlier=1.1146734921225683
cof-outlier=1.063794452622146
cof-outlier=1.0876257362943023
cof-outlier=1.0580199493839104
cof-outlier=1.122191465316088
cof-outlier=1.0883140131955689
cof-outlier=1.2247138751556046
cof-outlier=1.1156333604740702
cof-outlier=1.1233010629287028
cof-outlier=1.1425905410567667
cof-outlier=1.1682135865740155
cof-outlier=0.9261222337726223
cof-outlier=1.4814581621482816
cof-outlier=1.0211259071174648
cof-outlier=1.1735704454781128
cof-outlier=1.0882259999295922
cof-outlier=0.9295875861126506
cof-outlier=0.925011666345534
cof-outlier=1.115936903873306
cof-outlier=0.9996300511118004
cof-outlier=0.9308878906750903
