cof-outlier=0.9623321526557476
cof-outlier=1.0823865385401175
cof-outlier=0.9967910868677826
cof-outlier=1.0449215811137356
cof-outlier=1.0339806506734999
cof-outlier=1.0804888801962467
cof-outlier=1.0233430998063955
cof-outlier=1.0576546736948893
cof-outlier=1.0058846332024547
cof-outlier=1.029007004120015
cof-outlier=1.0255389257455814
cof-outlier=1.077810454817095
cof-outlier=1.04442463866134
cof-outlier=1.000885105943756
cof-outlier=1.072679588948753
cof-outlier=1.0588434518234544
cof-outlier=1.0368422396388097
cof-outlier=1.04442463866134
cof-outlier=0.9877493492123054
cof-outlier=0.9765730232764838
cof-outlier=0.9491159293801662
cof-outlier=1.0081766826621787
cof-outlier=1.0249900146048772
cof-outlier=1.072679588948753
cof-outlier=1.0061958171308558
cof-outlier=1.0385479910500268
cof-outlier=0.9832433507499833
cof-outlier=1.0765703758290288
cof-outlier=1.0091898847522451
cof-outlier=0.9690472314811245
cof-outlier=1.000885105943756
cof-outlier=0.9609812135187186
cof-outlier=0.9656643914770044
cof-outlier=1.130796892252955
cof-outlier=1.001299441979189
cof-outlier=1.0208851412882887
cof-outlier=1.0467865858417569
cof-outlier=1.0805138286005747
cof-outlier=1.114933927943469
cof-outlier=0.9862123143780195
cof-outlier=0.9689497284026806
cof-outlier=1.0173734426927608
cof-outlier=1.014509583623828
cof-outlier=1.02538377124029
cof-outlier=1.09026859495471
cof-outlier=1.0298653756167757
cof-outlier=0.990932121055796
cof-outlier=1.0851759389812163
cof-outlier=0.9926708134260409
cof-outlier=0.996694279624326
cof-outlier=1.058354004180589
cof-outlier=1.0343419790236739
cof-outlier=0.9687224535940608
cof-outlier=1.0819340773723818
cof-outlier=1.0505103645154943
cof-outlier=0.9956690654643453
cof-outlier=0.9689497284026806
cof-outlier=0.9811279422740221
cof-outlier=0.9942444450868785
cof-outlier=0.9948421845689557
cof-outlier=0.9609812135187186
cof-outlier=0.9484780773274224
cof-outlier=0.9962987632725832
cof-outlier=1.0827839700901536
cof-outlier=0.9790329983830548
cof-outlier=1.0286493844081295
cof-outlier=1.0840798851860791
cof-outlier=1.0304941781052703
cof-outlier=1.0212539756667758
cof-outlier=1.0447328660919797
cof-outlier=0.9951148904764558
cof-outlier=0.9961354109759203
cof-outlier=1.0847030307674919
cof-outlier=0.9670631629351506
cof-outlier=1.004482032484373
cof-outlier=1.0273209226381999
cof-outlier=1.0383277790921819
cof-outlier=0.9491159293801663
cof-outlier=0.983284002519149
cof-outlier=1.0670913305895458
cof-outlier=1.1167195163305303
cof-outlier=0.9888799930986116
cof-outlier=1.0692873580006295
cof-outlier=1.0877694171285912
cof-outlier=1.0273209226381999
cof-outlier=1.0011613000235466
cof-outlier=1.0400319354367573
cof-outlier=1.0320588990559085
cof-outlier=1.0001599697112689
cof-outlier=0.9699332245956479
cof-outlier=1.0114508286405355
cof-outlier=0.9976248203219631
cof-outlier=0.9986533692581624
cof-outlier=1.0113274046279177
cof-outlier=1.0827481350554935
cof-outlier=0.9854318551972783
