cof-outlier=1.0381008039055304
cof-outlier=1.1107552872920343
cof-outlier=1.391227101532667
cof-outlier=1.4848244002236721
cof-outlier=1.4848244002236721
cof-outlier=1.0705917479473446
cof-outlier=1.2575309384143094
cof-outlier=1.30376293681978
cof-outlier=1.209220759190982
cof-outlier=1.5793970800735773
cof-outlier=1.3165625955928946
cof-outlier=1.3533164488936469
cof-outlier=0.9155051362881306
cof-outlier=1.0470314264970744
cof-outlier=1.1257947717267713
cof-outlier=1.2309794480274336
cof-outlier=1.6567736263424044
cof-outlier=0.9155051362881306
cof-outlier=1.01187527681131
cof-outlier=2.204040280972496
cof-outlier=1.1846137934312644
cof-outlier=1.0631122557880983
cof-outlier=1.5330259756029931
cof-outlier=1.1257947717267713
cof-outlier=1.22078616169526
cof-outlier=1.2497342578989534
cof-outlier=1.01187527681131
cof-outlier=1.085412019730905
cof-outlier=1.3981064883526078
cof-outlier=1.4311321922297775
cof-outlier=1.0470314264970744
cof-outlier=1.0255168579154161
cof-outlier=0.940203062407637
cof-outlier=1.9649526276268172
cof-outlier=1.239394223820589
cof-outlier=1.893040621818942
cof-outlier=1.2779424608769465
cof-outlier=2.198132431608276
cof-outlier=1.3100916765949806
cof-outlier=1.0628493533551662
cof-outlier=1.1488993460384909
cof-outlier=1.774434691707323
cof-outlier=1.2493261311521706
cof-outlier=2.638149144555033
cof-outlier=1.7338224803852984
cof-outlier=1.4170354167100316
cof-outlier=1.1856981208444297
cof-outlier=1.162836596224365
cof-outlier=1.0628493533551662
cof-outlier=1.4149968254968603
cof-outlier=1.064828422943446
cof-outlier=1.1896456215879883
cof-outlier=1.2447229113605707
cof-outlier=1.1835232986383326
cof-outlier=1.959051367929632
cof-outlier=1.1891918103973782
cof-outlier=1.1488993460384909
cof-outlier=1.7489983728587057
cof-outlier=1.2782832907155766
cof-outlier=1.3458271025480832
cof-outlier=1.0255168579154161
cof-outlier=1.6526722960703342
cof-outlier=1.4149968254968603
cof-outlier=1.1537871670615396
cof-outlier=1.3396751567126806
cof-outlier=1.1828942344731102
cof-outlier=1.1086096136847439
cof-outlier=1.3316550635093534
cof-outlier=1.3728221379703038
cof-outlier=1.0988909624791587
cof-outlier=1.247748155819865
cof-outlier=1.3926556432010286
cof-outlier=1.0115939112156511
cof-outlier=1.5418896608755075
cof-outlier=1.1487761572745503
cof-outlier=0.9983306294295148
cof-outlier=1.306954365942796
cof-outlier=1.271079549356077
cof-outlier=1.3544878304691281
cof-outlier=1.0397782545759517
cof-outlier=1.2120720034580388
cof-outlier=1.1265266149663624
cof-outlier=1.2224897610910954
cof-outlier=1.19486261576901
cof-outlier=0.9983306294295148
cof-outlier=1.0935212309244442
cof-outlier=1.2000752215729027
cof-outlier=1.0684956969499615
cof-outlier=1.2858801999434615
cof-outlier=1.1996332690668599
cof-outlier=1.1400366541829825
cof-outlier=1.1265266149663626
cof-outlier=1.1176733636218101
cof-outlier=3.2930998612334808
cof-outlier=1.5943704837197359
cof-outlier=1.513518320660608
cof-outlier=1.2118315805742013
cof-outlier=1.5680714436683978
cof-outlier=1.0731706807987647
cof-outlier=0.9760754441802543
cof-outlier=1.0852097000099583
cof-outlier=1.2255701873191256
cof-outlier=0.998110308362361
cof-outlier=1.383885015735085
cof-outlier=1.1487761572745503
cof-outlier=0.9421263106594666
cof-outlier=1.1863234954202622
cof-outlier=1.4644780649858897
cof-outlier=1.342874164404363
cof-outlier=1.5031567277733702
cof-outlier=1.2053311772844688
cof-outlier=1.2419460064206338
cof-outlier=1.3458271025480832
cof-outlier=1.2118315805742013
cof-outlier=1.0155552236688543
cof-outlier=1.2355740361576806
cof-outlier=1.1895200203036351
cof-outlier=1.2534287539997615
cof-outlier=1.0490824457383974
cof-outlier=1.225139379461803
cof-outlier=1.0731706807987649
cof-outlier=1.14901874683086
cof-outlier=1.5918491173812706
cof-outlier=1.6334132492390518
cof-outlier=1.02594076632314
