cof-outlier=2.751589690493075
cof-outlier=2.2097804053165735
cof-outlier=1.6526435269888267
cof-outlier=1.605196407051904
cof-outlier=2.2645938899247122
cof-outlier=1.6273563146616825
cof-outlier=3.1015730198210263
cof-outlier=2.351050876172254
cof-outlier=2.4982572509175762
cof-outlier=3.8791924031033114
cof-outlier=1.2757525114874786
cof-outlier=1.2628725386268564
cof-outlier=2.49113154479957
cof-outlier=1.7916201368641753
cof-outlier=1.3193134439299792
cof-outlier=2.126363262528188
cof-outlier=1.3193134439299792
cof-outlier=1.5892176316287587
cof-outlier=2.453698925294295
cof-outlier=1.32823112073226
cof-outlier=1.32823112073226
cof-outlier=1.4394196373945578
cof-outlier=1.4394196373945578
cof-outlier=2.702705155918695
cof-outlier=2.2487768357977163
cof-outlier=2.0367151381242863
cof-outlier=2.830833260740727
cof-outlier=1.7198448730961426
cof-outlier=2.136880432497485
cof-outlier=1.2757525114874786
cof-outlier=1.3416093675810923
cof-outlier=2.1479292325863826
cof-outlier=1.607527375485448
cof-outlier=1.433193886801402
cof-outlier=1.2989226911261638
cof-outlier=1.417760517143757
cof-outlier=1.6384156578552937
cof-outlier=1.8677569157634861
cof-outlier=1.273927808932712
cof-outlier=2.4204886372635936
cof-outlier=2.2004848453728476
cof-outlier=1.4660805154651115
cof-outlier=2.184083702204504
cof-outlier=1.960473430050954
cof-outlier=1.8744932601672768
cof-outlier=2.5387826672679537
cof-outlier=2.1773725949634954
cof-outlier=2.4580581647637634
cof-outlier=1.7866673340012171
cof-outlier=1.1895841054660323
cof-outlier=2.004598127190478
cof-outlier=1.4103561613514501
cof-outlier=1.2804294106050311
cof-outlier=1.4069125043593886
cof-outlier=2.358684819059052
cof-outlier=1.2445640856286029
cof-outlier=2.276966055852285
cof-outlier=1.8691553136884644
cof-outlier=1.523631095607025
cof-outlier=1.5557479997731465
cof-outlier=1.2804294106050311
cof-outlier=3.281213422642445
cof-outlier=2.280933576889771
cof-outlier=2.7321803429256524
cof-outlier=1.5557479997731465
cof-outlier=1.6039963110459936
cof-outlier=1.617158816466781
cof-outlier=4.784848183438551
cof-outlier=2.030709036951326
cof-outlier=2.2004848453728476
cof-outlier=2.7003419242008673
cof-outlier=2.389987417016586
cof-outlier=2.3428432467976577
cof-outlier=1.2933222680130514
cof-outlier=2.9525587424710174
cof-outlier=1.1953480592006154
cof-outlier=3.706646772338417
cof-outlier=1.8305366199697093
cof-outlier=1.7916201368641753
cof-outlier=1.2445640856286029
cof-outlier=1.5095504658022878
cof-outlier=8.524939731797982
cof-outlier=1.6912751918946152
cof-outlier=2.0144459840809583
cof-outlier=1.6425000900284783
cof-outlier=2.5921934165223717
cof-outlier=1.4579538743902651
cof-outlier=5.031418268559108
cof-outlier=1.6822968627759969
cof-outlier=0.9837646138049365
cof-outlier=0.9837646138049365
cof-outlier=1.6322360561530012
cof-outlier=2.3516893913386867
cof-outlier=1.4992590061646833
cof-outlier=1.677701484011407
cof-outlier=3.374450689954959
cof-outlier=2.4068237029674515
cof-outlier=2.0532130201552636
cof-outlier=2.5595418588938244
cof-outlier=1.417760517143757
cof-outlier=2.301850386130972
cof-outlier=2.1572129213989886
cof-outlier=1.7323263540214562
cof-outlier=1.464083277840906
cof-outlier=1.2205163541506021
cof-outlier=2.144589174618286
cof-outlier=2.412068777050883
cof-outlier=1.9888663673019167
cof-outlier=2.831590258753555
cof-outlier=3.3972156473610142
cof-outlier=1.2986588399572918
cof-outlier=1.79366848989487
cof-outlier=1.2628725386268564
cof-outlier=2.1734537360718598
cof-outlier=2.0394805828598552
cof-outlier=3.5032228673278354
cof-outlier=1.3367783650707836
cof-outlier=1.3367783650707836
cof-outlier=1.1117011486658248
cof-outlier=1.1117011486658248
cof-outlier=1.4139934530773064
cof-outlier=1.702849474069982
cof-outlier=1.8894648048921898
cof-outlier=1.7406819977040218
cof-outlier=1.7620091660288555
cof-outlier=1.7756651017215626
cof-outlier=1.7477274377264098
cof-outlier=1.3975828579818768
cof-outlier=1.8700916651772639
cof-outlier=1.341052864396488
cof-outlier=2.1157238120262374
cof-outlier=3.4517589316253345
cof-outlier=2.999463659682813
cof-outlier=1.9034031224159753
cof-outlier=3.8251835543879507
cof-outlier=1.9966790500623783
cof-outlier=1.9966790500623783
cof-outlier=1.9726287987763749
cof-outlier=1.1895841054660323
cof-outlier=1.3975828579818768
cof-outlier=3.3126137310904693
cof-outlier=4.439684296016102
cof-outlier=2.408851889943075
cof-outlier=2.322272910523888
cof-outlier=2.5478504545943323
cof-outlier=2.612366689617538
cof-outlier=1.6641168927457242
cof-outlier=1.9701153655717958
cof-outlier=1.4431276197126144
cof-outlier=1.4835898392578404
cof-outlier=1.7724364952169345
cof-outlier=3.925562130503853
cof-outlier=1.8782722723317344
cof-outlier=1.4365585821467606
cof-outlier=1.6425000900284783
cof-outlier=1.578372222646449
cof-outlier=1.3900079795922053
cof-outlier=2.256778015154579
cof-outlier=2.213141206516397
cof-outlier=1.4414084162074323
cof-outlier=1.5668686225060724
cof-outlier=1.3530522239020528
cof-outlier=1.2424411806567026
cof-outlier=1.0472996511477572
cof-outlier=1.0472996511477572
cof-outlier=2.7967645363658407
cof-outlier=2.3542346238543796
cof-outlier=1.5351306421687338
cof-outlier=1.2914885713712707
cof-outlier=1.7373914870044065
cof-outlier=1.4285161632109054
cof-outlier=1.6978069494034542
cof-outlier=1.2838662000646224
cof-outlier=1.1953480592006154
cof-outlier=1.9668830991784745
cof-outlier=1.1577348035750112
cof-outlier=1.4953333468336887
cof-outlier=2.325977331756595
cof-outlier=1.2740094779573674
cof-outlier=1.4366696943811357
cof-outlier=1.5723666575973476
cof-outlier=1.38945180765568
cof-outlier=2.037021744240704
cof-outlier=1.5977896736299373
cof-outlier=1.5235890604078504
cof-outlier=1.3416093675810923
cof-outlier=3.3985792386512856
cof-outlier=1.9705509002845274
cof-outlier=1.4969539356948647
cof-outlier=1.825126747634772
cof-outlier=1.4230439629149916
cof-outlier=1.5761910899415374
cof-outlier=2.0200205425551587
cof-outlier=2.2727949112244317
cof-outlier=1.5998821209648026
cof-outlier=2.185753096147373
cof-outlier=2.0121839824845726
cof-outlier=1.7603522119008208
cof-outlier=1.8861930823869006
cof-outlier=1.4103561613514501
cof-outlier=2.39739031422127
cof-outlier=1.5071658895234206
cof-outlier=1.6478714933971275
cof-outlier=1.3721839582609938
cof-outlier=1.7133469400100063
cof-outlier=1.7415636099690837
cof-outlier=1.5516152592030124
cof-outlier=1.6039963110459936
cof-outlier=1.4994810351340198
cof-outlier=3.2916512558153355
cof-outlier=2.819876347336643
cof-outlier=4.779806672382898
cof-outlier=2.437822833554304
cof-outlier=1.8007800474779034
cof-outlier=2.7862749053679168
cof-outlier=1.4739022804271495
cof-outlier=2.371585178568682
cof-outlier=1.6262599752670386
cof-outlier=1.5291426013516307
cof-outlier=2.3549844585947155
cof-outlier=1.4371697218485364
cof-outlier=1.4980971810764592
cof-outlier=3.030665851839208
cof-outlier=2.0444724225047315
cof-outlier=1.294239600666693
cof-outlier=4.930613032243868
cof-outlier=2.0209901593974613
cof-outlier=1.588333817847124
cof-outlier=2.4378326284352725
cof-outlier=1.9159929254668462
cof-outlier=1.2344392356676115
cof-outlier=1.6713220731392098
cof-outlier=2.2095160127976556
cof-outlier=1.464036650727454
cof-outlier=1.7404126193410958
cof-outlier=1.3900079795922053
cof-outlier=1.4715589822355395
cof-outlier=1.1316430084970468
cof-outlier=1.486882546063143
cof-outlier=4.1406746217949
cof-outlier=1.040752896580503
cof-outlier=1.5497303068164636
cof-outlier=1.4139934530773064
cof-outlier=1.2252496673156235
cof-outlier=1.4350726059018712
cof-outlier=1.6708101342251942
cof-outlier=2.12813827825325
cof-outlier=1.8077577961147884
cof-outlier=2.093576779310128
cof-outlier=3.827543268865782
cof-outlier=1.4512490409229066
cof-outlier=1.5037613668988064
cof-outlier=2.899436535823229
cof-outlier=4.067973655423117
cof-outlier=1.4969539356948647
cof-outlier=1.9434943360505614
cof-outlier=1.7206348364313029
cof-outlier=1.8990351616377237
cof-outlier=1.4796264005695992
cof-outlier=1.6234472866283902
cof-outlier=1.53859313530084
cof-outlier=1.390357054585345
cof-outlier=2.3025351717762925
cof-outlier=1.2740094779573674
cof-outlier=2.5376052240752336
cof-outlier=2.9027550570745237
cof-outlier=1.8335025283563273
cof-outlier=3.4341793803431675
cof-outlier=4.502421367048193
cof-outlier=1.7357544532898093
cof-outlier=1.0171425028006535
cof-outlier=1.3838481182880025
cof-outlier=1.7830155440499982
cof-outlier=1.390357054585345
cof-outlier=1.5772064918384492
cof-outlier=1.8894648048921898
cof-outlier=1.7989310495363495
cof-outlier=1.257745921713237
cof-outlier=2.0766399246161997
cof-outlier=1.5071658895234206
cof-outlier=1.8175048873522108
cof-outlier=2.7844641664145837
cof-outlier=2.9416258574800116
cof-outlier=1.4309375921695018
cof-outlier=1.4309375921695018
cof-outlier=1.3382823752870108
cof-outlier=2.7651678074133947
cof-outlier=1.4170956216239146
cof-outlier=1.8579700963983994
cof-outlier=2.185964522089707
cof-outlier=3.331406550084924
cof-outlier=1.8486910982268443
cof-outlier=1.5940250001531069
cof-outlier=1.6534675792163762
cof-outlier=2.7378474626725056
cof-outlier=1.8173683210380185
cof-outlier=1.9659503949833306
cof-outlier=1.5408173251246065
cof-outlier=1.3400953167589218
cof-outlier=1.5214972849434745
cof-outlier=2.7227064484085615
cof-outlier=1.5413082642129619
cof-outlier=2.2874096987092565
cof-outlier=1.5188033689245637
cof-outlier=2.077676777651092
cof-outlier=1.2695824550441943
cof-outlier=1.114231665614717
cof-outlier=1.8068294574390882
cof-outlier=1.8258139785783714
cof-outlier=1.1316430084970468
cof-outlier=1.375958584014158
cof-outlier=1.4170956216239146
cof-outlier=1.7499953532635268
cof-outlier=1.3530522239020528
cof-outlier=1.4887697562973778
cof-outlier=2.603038589262567
cof-outlier=2.035618459810073
cof-outlier=2.5009311895317654
cof-outlier=1.638764597911705
cof-outlier=1.4945535609363292
cof-outlier=1.7731495880069652
cof-outlier=2.6099614963331397
cof-outlier=1.4208805427158313
cof-outlier=1.1765920672067811
cof-outlier=1.5834261053160859
cof-outlier=2.0697705123862296
cof-outlier=1.2548903806276268
cof-outlier=1.7733251081475812
cof-outlier=1.9845489545519266
cof-outlier=1.0329953760661594
cof-outlier=1.2695824550441943
cof-outlier=1.5962849200702443
cof-outlier=2.3649759041916916
cof-outlier=1.833492783173307
