abod-outlier=3.471622834458519E-22
abod-outlier=4.059938250293898E-24
abod-outlier=5.063255224670411E-25
abod-outlier=1.0497707902678508E-25
abod-outlier=1.1536640239173515E-25
abod-outlier=1.282560862753466E-26
abod-outlier=2.4761074662335358E-26
abod-outlier=1.5316305587520782E-27
abod-outlier=7.46359510025069E-27
abod-outlier=1.3584572500368893E-26
abod-outlier=2.0232337649997467E-27
abod-outlier=2.123315742720614E-27
abod-outlier=1.575064148019167E-25
abod-outlier=2.573657552546719E-23
abod-outlier=1.5624478531949471E-22
abod-outlier=1.6814189593344773E-25
abod-outlier=5.9687932369682555E-28
abod-outlier=1.9102247675516456E-25
abod-outlier=2.044473989428483E-25
abod-outlier=7.167062542426532E-27
abod-outlier=1.3910336359387078E-25
abod-outlier=2.8161569283969025E-23
abod-outlier=6.6573933128076976E-28
abod-outlier=1.4259500946883047E-22
abod-outlier=1.1570989448813557E-27
abod-outlier=1.6310053621098634E-24
abod-outlier=2.025222748308202E-25
abod-outlier=6.0838401851519295E-25
abod-outlier=6.863156545222085E-27
abod-outlier=1.4804034267066044E-26
abod-outlier=7.328048890405156E-23
abod-outlier=2.479739098447218E-21
abod-outlier=7.006583438382308E-24
abod-outlier=3.348551249942579E-21
abod-outlier=3.665765103724649E-27
abod-outlier=7.483746919945729E-27
abod-outlier=1.9719931453799955E-26
abod-outlier=3.3233818675358836E-27
abod-outlier=5.734879201718362E-20
abod-outlier=2.6377692171938585E-26
abod-outlier=5.334214055189685E-23
abod-outlier=6.080828679587463E-28
abod-outlier=3.304403810049635E-26
abod-outlier=5.646444005133028E-28
abod-outlier=6.213250515245618E-24
abod-outlier=7.680696827342333E-28
abod-outlier=1.3128681336591043E-24
abod-outlier=5.962337481171081E-26
abod-outlier=3.399187144565826E-26
abod-outlier=1.9478027474256627E-24
abod-outlier=5.2388114009573136E-24
abod-outlier=2.3696571111767718E-26
abod-outlier=2.6407814834108114E-23
abod-outlier=1.953415905262651E-24
abod-outlier=5.946373229924525E-28
abod-outlier=3.251729432558485E-27
abod-outlier=3.3839853501278275E-23
abod-outlier=8.956713316036186E-28
abod-outlier=6.017639705252129E-26
abod-outlier=3.621987233257558E-27
abod-outlier=8.932309286530733E-22
abod-outlier=3.510113503953064E-26
abod-outlier=2.3540552535836127E-24
abod-outlier=1.5164126330837864E-24
abod-outlier=5.579304353061903E-25
abod-outlier=2.7136970270073307E-24
abod-outlier=1.2662357279716061E-24
abod-outlier=4.1492990798562994E-26
abod-outlier=7.751626985021948E-26
abod-outlier=3.853812859492404E-24
abod-outlier=1.218224977581707E-27
abod-outlier=7.359355077514088E-28
abod-outlier=4.179929533547286E-26
abod-outlier=7.212692566801212E-24
abod-outlier=7.963523419564398E-24
abod-outlier=1.0036101441535548E-24
abod-outlier=2.0064363667127476E-26
abod-outlier=1.7880833630327583E-25
abod-outlier=1.0005299677925859E-27
abod-outlier=1.3229934902667971E-25
abod-outlier=1.5457183911037487E-19
abod-outlier=1.2703213275103302E-25
abod-outlier=2.656175456875717E-26
abod-outlier=5.1110634671132406E-26
abod-outlier=1.1596822356941724E-24
abod-outlier=6.907356640151757E-26
abod-outlier=3.8888152524974257E-28
abod-outlier=7.573436482675003E-27
abod-outlier=4.5769255901153424E-24
abod-outlier=8.196141851483206E-23
abod-outlier=5.264470957723945E-25
abod-outlier=2.13468015573488E-25
abod-outlier=5.702329686468472E-25
abod-outlier=2.1170015300644243E-27
abod-outlier=1.9895950445279764E-27
abod-outlier=1.1033249190971104E-26
abod-outlier=2.013303235506612E-26
abod-outlier=1.0104911981640455E-26
abod-outlier=5.932509224601885E-26
abod-outlier=8.53193537645873E-25
abod-outlier=2.130060868611395E-26
abod-outlier=7.75160041860895E-23
abod-outlier=4.0408794147520885E-24
abod-outlier=6.45577735281441E-24
abod-outlier=6.992684758412235E-24
abod-outlier=2.791536459959097E-25
abod-outlier=1.058903518444264E-26
abod-outlier=6.003111811083357E-26
abod-outlier=3.399740205459135E-26
abod-outlier=5.363697916755933E-26
abod-outlier=1.8541597543844998E-24
abod-outlier=1.4173735788191533E-25
abod-outlier=7.51910208924486E-27
abod-outlier=2.4192976153552402E-26
abod-outlier=1.421443672350024E-24
abod-outlier=2.56396122776991E-27
abod-outlier=6.983227504768947E-27
abod-outlier=1.0678928525719353E-25
abod-outlier=2.3140862585737545E-24
abod-outlier=1.6098732815349208E-27
abod-outlier=7.17066987267555E-26
abod-outlier=1.0006098662940964E-24
abod-outlier=7.051801776720272E-27
abod-outlier=9.485929097014611E-28
abod-outlier=2.6128170964327575E-25
abod-outlier=8.525969353423533E-22
abod-outlier=2.99815877461868E-27
abod-outlier=1.2760696704966787E-24
