abod-outlier=4.559927699361295E-22
abod-outlier=5.487101833417579E-24
abod-outlier=6.828158343290498E-25
abod-outlier=1.4188481325442632E-25
abod-outlier=1.600206481212292E-25
abod-outlier=1.817471046651178E-26
abod-outlier=3.2901791621465164E-26
abod-outlier=2.0988885919806667E-27
abod-outlier=1.0158924880782384E-26
abod-outlier=1.6640924322440388E-26
abod-outlier=2.749481205697125E-27
abod-outlier=2.8378090111515593E-27
abod-outlier=1.9093532205068442E-25
abod-outlier=3.009251436085776E-23
abod-outlier=1.9844411341423373E-22
abod-outlier=2.218106791034397E-25
abod-outlier=7.923985225263675E-28
abod-outlier=2.3528287811707273E-25
abod-outlier=2.606319774223123E-25
abod-outlier=8.923265369013576E-27
abod-outlier=1.887855048421458E-25
abod-outlier=3.4468023012740666E-23
abod-outlier=8.88862741629922E-28
abod-outlier=1.7969145082783225E-22
abod-outlier=1.5828281110948972E-27
abod-outlier=2.2370781751127064E-24
abod-outlier=2.593226309029532E-25
abod-outlier=7.8459414821906585E-25
abod-outlier=9.514009605199332E-27
abod-outlier=2.0308577492659087E-26
abod-outlier=8.823633889334341E-23
abod-outlier=3.2403248106154017E-21
abod-outlier=9.07253902220562E-24
abod-outlier=3.867904509957218E-21
abod-outlier=5.034001467657849E-27
abod-outlier=9.704131475894695E-27
abod-outlier=2.5300443807427253E-26
abod-outlier=4.537862414080255E-27
abod-outlier=6.252951083386137E-20
abod-outlier=3.4892818548099803E-26
abod-outlier=6.639504613528533E-23
abod-outlier=8.247108570603475E-28
abod-outlier=4.233495277527896E-26
abod-outlier=7.8695949366368035E-28
abod-outlier=8.516958402398474E-24
abod-outlier=1.0339749953531739E-27
abod-outlier=1.6701164389387824E-24
abod-outlier=8.264586021927129E-26
abod-outlier=4.5229084691011175E-26
abod-outlier=2.5562954460717366E-24
abod-outlier=6.746321034144452E-24
abod-outlier=3.048760922219445E-26
abod-outlier=3.728843713758993E-23
abod-outlier=2.493327748431184E-24
abod-outlier=8.139601114096522E-28
abod-outlier=4.39920389124495E-27
abod-outlier=4.2510557595081746E-23
abod-outlier=1.2210792392353844E-27
abod-outlier=8.199495843646219E-26
abod-outlier=4.8059832924399764E-27
abod-outlier=1.1894126029548828E-21
abod-outlier=4.939798032318537E-26
abod-outlier=3.041198753034108E-24
abod-outlier=2.0830472614126647E-24
abod-outlier=7.259458841218007E-25
abod-outlier=3.760193176350899E-24
abod-outlier=1.5853066918877416E-24
abod-outlier=5.316655767832663E-26
abod-outlier=9.961590279926172E-26
abod-outlier=4.959240368966278E-24
abod-outlier=1.566449068404316E-27
abod-outlier=9.98011147900817E-28
abod-outlier=5.927888769402045E-26
abod-outlier=1.0485062652461228E-23
abod-outlier=1.0898889129030432E-23
abod-outlier=1.2826781749261978E-24
abod-outlier=2.684180818553784E-26
abod-outlier=2.443336287753007E-25
abod-outlier=1.3227589124622698E-27
abod-outlier=1.6651873293766265E-25
abod-outlier=1.7416099497448613E-19
abod-outlier=1.6155942411900649E-25
abod-outlier=3.543101521425136E-26
abod-outlier=7.032545833492576E-26
abod-outlier=1.481130589339235E-24
abod-outlier=9.153259921802126E-26
abod-outlier=5.4778775609571005E-28
abod-outlier=1.0440807648654664E-26
abod-outlier=5.727762165241292E-24
abod-outlier=1.1733014318554825E-22
abod-outlier=7.230077303667371E-25
abod-outlier=2.8194265382029535E-25
abod-outlier=7.780844433081455E-25
abod-outlier=2.8522048049614103E-27
abod-outlier=2.8150418063023486E-27
abod-outlier=1.4579149772473817E-26
abod-outlier=2.5359461154807143E-26
abod-outlier=1.4024592955782268E-26
abod-outlier=7.393626676601975E-26
abod-outlier=1.0490095645247907E-24
abod-outlier=2.8773079875294564E-26
abod-outlier=1.095023012495583E-22
abod-outlier=4.892459884099324E-24
abod-outlier=9.10421146031814E-24
abod-outlier=9.401533280203312E-24
abod-outlier=3.5177883430583834E-25
abod-outlier=1.4186365132599342E-26
abod-outlier=7.83776718084372E-26
abod-outlier=4.495042309858974E-26
abod-outlier=6.886728555878987E-26
abod-outlier=2.6008550615223576E-24
abod-outlier=1.8157918397998747E-25
abod-outlier=1.0386010631368659E-26
abod-outlier=3.067928416654325E-26
abod-outlier=1.7190413686673744E-24
abod-outlier=3.507292183141753E-27
abod-outlier=9.618760887038735E-27
abod-outlier=1.4477051763410794E-25
abod-outlier=3.1473699724029997E-24
abod-outlier=2.183261255411285E-27
abod-outlier=8.958928093942031E-26
abod-outlier=1.2827223258258102E-24
abod-outlier=9.711929422544659E-27
abod-outlier=1.2858624656269655E-27
abod-outlier=3.4847683393438006E-25
abod-outlier=1.12470790152883E-21
abod-outlier=4.063377913999415E-27
abod-outlier=1.68016313056233E-24
abod-outlier=1.0486912218281148E-26
abod-outlier=7.426972486033568E-26
abod-outlier=1.670976432862922E-24
abod-outlier=5.0001651223204794E-26
abod-outlier=1.2270192876400733E-25
abod-outlier=2.3450271553960454E-26
abod-outlier=9.17510000024163E-22
abod-outlier=3.395059981943207E-26
abod-outlier=1.9766816734056382E-27
abod-outlier=3.472955096359828E-26
abod-outlier=1.6019180790949744E-24
abod-outlier=4.7790560434982444E-26
abod-outlier=3.890257980349638E-21
abod-outlier=4.9384422209927466E-29
abod-outlier=7.823756588830787E-23
abod-outlier=4.682218688584097E-25
abod-outlier=1.8524999017154826E-23
abod-outlier=4.4505687390864505E-24
abod-outlier=5.744445605400505E-27
abod-outlier=1.5740450983289632E-27
abod-outlier=1.0122202757290942E-24
abod-outlier=9.22058744920375E-20
abod-outlier=2.345995685091689E-27
abod-outlier=1.5985646264051802E-24
abod-outlier=3.423658929060575E-26
abod-outlier=1.9108672280104132E-23
abod-outlier=1.2234920055615323E-26
abod-outlier=5.369429064373699E-24
abod-outlier=2.1651087972734425E-26
abod-outlier=3.8619218188060514E-23
abod-outlier=4.8207621007677944E-27
abod-outlier=2.05340523308987E-24
abod-outlier=8.671724501380097E-25
abod-outlier=9.359331206247549E-23
abod-outlier=1.3254259393967528E-24
abod-outlier=6.413874470800122E-26
abod-outlier=2.4453542605060576E-26
abod-outlier=1.5522555043959748E-25
abod-outlier=7.712391595258783E-27
abod-outlier=3.2348047608462813E-24
abod-outlier=1.22430070325122E-22
abod-outlier=4.511680828996683E-24
abod-outlier=2.780844437151652E-26
abod-outlier=3.581994713471817E-26
abod-outlier=2.1178585710090737E-27
abod-outlier=3.5008841821918994E-27
abod-outlier=1.1918038622504605E-24
abod-outlier=3.3176886320936786E-21
abod-outlier=7.690495478407175E-25
abod-outlier=3.379790665332621E-27
abod-outlier=2.0936533576512823E-25
abod-outlier=1.0145777696238728E-25
abod-outlier=3.583502033168388E-23
abod-outlier=3.788623785197181E-25
abod-outlier=3.8400962627146564E-27
abod-outlier=9.665531768512605E-21
abod-outlier=1.8841448279626568E-26
abod-outlier=1.083948116164409E-20
abod-outlier=2.6620795585055506E-24
abod-outlier=7.261051019701467E-27
abod-outlier=7.661404830671063E-20
abod-outlier=1.68290047631899E-22
